Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Montpellier,Monaco,1-4,https://www.besoccer.com/match/montpellier-hsc/monaco/19924329,1992,1,ligue_1,20,38,2,1,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,78.0,84.0
Auxerre,Stade Rennais,3-1,https://www.besoccer.com/match/auxerre/stade-rennes/19924330,1992,1,ligue_1,20,38,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,81.0,68.0
Lens,Metz,0-2,https://www.besoccer.com/match/lens/metz/19924331,1992,1,ligue_1,20,38,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,75.0
Le Havre,Olympique Lyonnais,1-0,https://www.besoccer.com/match/havre-ac/olympique-lyonnais/19924332,1992,1,ligue_1,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,75.0
Olympique Marseille,Lille,1-0,https://www.besoccer.com/match/olympique-marsella/lillestrom/19924333,1992,1,ligue_1,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,88.0,76.0
Nancy,Cannes,1-0,https://www.besoccer.com/match/nancy/as-cannes/19924334,1992,1,ligue_1,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,73.0,76.0
Sochaux,Nîmes,1-1,https://www.besoccer.com/match/sochaux/nimes-olympique/19924335,1992,1,ligue_1,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,77.0,72.0
Nantes,PSG,0-0,https://www.besoccer.com/match/nantes/paris-saint-germain-fc/19924336,1992,1,ligue_1,20,38,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,78.0,78.0
Toulouse,Caen,0-0,https://www.besoccer.com/match/toulouse-fc/caen/19924337,1992,1,ligue_1,20,38,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,74.0
Saint-Étienne,Sporting Toulon Var,3-1,https://www.besoccer.com/match/saint-etienne/sporting-toulon/19924338,1992,1,ligue_1,20,38,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,75.0
Stade Rennais,Nantes,0-1,https://www.besoccer.com/match/stade-rennes/nantes/19924339,1992,2,ligue_1,20,38,2,0,1,16,0,0,0,1,1,3,0.0,0,0,0,0,0,13,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,68.0,78.0
Cannes,Montpellier,2-0,https://www.besoccer.com/match/as-cannes/montpellier-hsc/19924340,1992,2,ligue_1,20,38,0,2,0,20,0,0,0,1,0,1,0.0,0,0,0,0,0,14,0,0,0,1,1,4,0.0,0,0,0,0,0,0.0,0.0,75.0,78.0
Monaco,Nancy,4-1,https://www.besoccer.com/match/monaco/nancy/19924341,1992,2,ligue_1,20,38,0,4,1,4,3,1,0,0,4,1,3.0,0,0,0,0,0,1,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,84.0,73.0
Metz,Sochaux,3-1,https://www.besoccer.com/match/metz/sochaux/19924342,1992,2,ligue_1,20,38,0,3,1,5,3,1,0,0,2,0,3.0,0,0,0,0,0,10,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,76.0,77.0
PSG,Auxerre,1-1,https://www.besoccer.com/match/paris-saint-germain-fc/auxerre/19924343,1992,2,ligue_1,20,38,1,1,1,11,1,0,1,0,0,0,1.0,0,0,0,0,0,6,3,1,0,0,3,1,3.0,0,0,0,0,0,0.0,0.0,78.0,81.0
Olympique Lyonnais,Olympique Marseille,1-1,https://www.besoccer.com/match/olympique-lyonnais/olympique-marsella/19924344,1992,2,ligue_1,20,38,1,1,1,18,0,0,0,1,0,1,0.0,0,0,0,0,0,7,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,75.0,88.0
Lille,Le Havre,0-0,https://www.besoccer.com/match/lillestrom/havre-ac/19924345,1992,2,ligue_1,20,38,1,0,0,15,0,0,0,1,0,1,0.0,0,0,0,0,0,3,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,76.0,71.0
Caen,Saint-Étienne,1-0,https://www.besoccer.com/match/caen/saint-etienne/19924346,1992,2,ligue_1,20,38,0,1,0,8,1,0,1,0,0,0,1.0,0,0,0,0,0,2,3,1,0,0,3,1,3.0,0,0,0,0,0,0.0,0.0,74.0,75.0
Nîmes,Toulouse,2-2,https://www.besoccer.com/match/nimes-olympique/toulouse-fc/19924347,1992,2,ligue_1,20,38,1,2,2,12,1,0,1,0,1,1,1.0,0,0,0,0,0,9,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,72.0,75.0
Sporting Toulon Var,Lens,0-1,https://www.besoccer.com/match/sporting-toulon/lens/19924348,1992,2,ligue_1,20,38,2,0,1,17,0,0,0,1,1,3,0.0,0,0,0,0,0,19,0,0,0,1,0,2,0.0,0,0,0,0,0,0.0,0.0,75.0,70.0
Monaco,Stade Rennais,3-1,https://www.besoccer.com/match/monaco/stade-rennes/19924349,1992,3,ligue_1,20,38,0,3,1,1,6,2,0,0,8,2,5.4,1,0,0,4,1,19,0,0,0,2,1,4,0.0,0,0,1,1,3,3.0,0.0,84.0,68.0
Olympique Marseille,Metz,2-0,https://www.besoccer.com/match/olympique-marsella/metz/19924350,1992,3,ligue_1,20,38,0,2,0,5,4,1,1,0,2,1,3.4000000000000004,1,0,0,1,0,2,6,2,0,0,5,1,5.4,1,0,0,2,0,3.0,3.0,88.0,76.0
Le Havre,Cannes,1-0,https://www.besoccer.com/match/havre-ac/as-cannes/19924351,1992,3,ligue_1,20,38,0,1,0,3,4,1,1,0,1,0,3.4000000000000004,1,0,0,1,0,11,3,1,0,1,2,1,3.0,0,0,1,0,1,3.0,0.0,71.0,76.0
Saint-Étienne,Nîmes,3-0,https://www.besoccer.com/match/saint-etienne/nimes-olympique/19924352,1992,3,ligue_1,20,38,0,3,0,9,3,1,0,1,3,2,2.4000000000000004,1,0,0,3,1,12,2,0,2,0,3,3,1.8,0,1,0,1,1,3.0,1.0,75.0,72.0
Toulouse,Sochaux,2-1,https://www.besoccer.com/match/toulouse-fc/sochaux/19924353,1992,3,ligue_1,20,38,0,2,1,13,2,0,2,0,2,2,1.8,0,1,0,0,0,15,1,0,1,1,2,4,0.8,0,0,1,1,3,1.0,0.0,75.0,77.0
Lens,Caen,0-0,https://www.besoccer.com/match/lens/caen/19924354,1992,3,ligue_1,20,38,1,0,0,10,3,1,0,1,1,2,3.0,0,0,1,0,2,6,4,1,1,0,1,0,3.8,0,1,0,0,0,0.0,1.0,70.0,74.0
Nantes,Lille,1-2,https://www.besoccer.com/match/nantes/lillestrom/19924355,1992,3,ligue_1,20,38,2,1,2,7,4,1,1,0,1,0,3.8,0,1,0,0,0,16,1,0,1,1,0,1,1.0,0,0,1,0,1,1.0,0.0,78.0,76.0
Montpellier,PSG,1-1,https://www.besoccer.com/match/montpellier-hsc/paris-saint-germain-fc/19924356,1992,3,ligue_1,20,38,1,1,1,18,0,0,0,2,1,6,0.0,0,0,1,1,4,14,2,0,2,0,1,1,1.8,0,1,0,0,0,0.0,1.0,77.0,78.0
Nancy,Olympique Lyonnais,0-0,https://www.besoccer.com/match/nancy/olympique-lyonnais/19924357,1992,3,ligue_1,20,38,1,0,0,8,3,1,0,1,2,4,2.4000000000000004,1,0,0,1,0,17,1,0,1,1,1,2,1.0,0,0,1,0,1,3.0,0.0,73.0,75.0
Auxerre,Sporting Toulon Var,1-0,https://www.besoccer.com/match/auxerre/sporting-toulon/19924358,1992,3,ligue_1,20,38,0,1,0,4,4,1,1,0,4,2,3.4000000000000004,1,0,0,3,1,20,0,0,0,2,1,4,0.0,0,0,1,1,3,3.0,0.0,81.0,74.0
Stade Rennais,Olympique Marseille,1-2,https://www.besoccer.com/match/stade-rennes/olympique-marsella/19924359,1992,4,ligue_1,20,38,2,1,2,19,0,0,0,3,2,7,0.0,0,0,1,0,1,4,7,2,1,0,4,1,5.6,0,1,0,1,1,0.0,1.0,68.0,88.0
Metz,Toulouse,4-0,https://www.besoccer.com/match/metz/toulouse-fc/19924360,1992,4,ligue_1,20,38,0,4,0,6,6,2,0,1,5,3,4.2,1,0,0,3,1,8,5,1,2,0,4,3,4.4,0,1,0,2,2,3.0,1.0,76.0,76.0
PSG,Le Havre,1-1,https://www.besoccer.com/match/paris-saint-germain-fc/havre-ac/19924361,1992,4,ligue_1,20,38,1,1,1,13,3,0,3,0,2,2,2.4,0,1,0,1,1,2,7,2,1,0,2,0,5.6,0,1,0,0,0,1.0,1.0,78.0,71.0
Caen,Auxerre,1-0,https://www.besoccer.com/match/caen/auxerre/19924362,1992,4,ligue_1,20,38,0,1,0,7,5,1,2,0,1,0,4.0,1,0,0,1,0,3,7,2,1,0,5,2,5.6,0,1,0,1,1,3.0,1.0,74.0,81.0
Lille,Nancy,2-1,https://www.besoccer.com/match/lillestrom/nancy/19924363,1992,4,ligue_1,20,38,0,2,1,12,4,1,1,1,2,2,3.8,0,1,0,0,0,10,4,1,1,1,2,4,2.8,0,0,1,1,4,1.0,0.0,76.0,73.0
Nîmes,Lens,0-2,https://www.besoccer.com/match/nimes-olympique/lens/19924364,1992,4,ligue_1,20,38,2,0,2,15,2,0,2,1,3,6,1.4,0,1,0,2,2,11,4,1,1,1,1,2,3.4000000000000004,1,0,0,1,0,1.0,3.0,72.0,70.0
