Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Monaco,Olympique Lyonnais,0-3,https://www.besoccer.com/match/monaco/olympique-lyonnais/202010056,2020,1,ligue_1,20,28,2.0,0.0,3.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,82.0,88.0
Olympique Marseille,Stade de Reims,0-2,https://www.besoccer.com/match/olympique-marsella/stade-reims/202010055,2020,1,ligue_1,20,28,2.0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,82.0,68.0
Angers SCO,Girondins Bordeaux,3-1,https://www.besoccer.com/match/angers-sco/bordeaux/202010051,2020,1,ligue_1,20,28,0.0,3.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,78.0
Stade Brestois,Toulouse,1-1,https://www.besoccer.com/match/stade-brestois-29/toulouse-fc/202010052,2020,1,ligue_1,20,28,1.0,1.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,66.0,74.0
Dijon FCO,Saint-Étienne,1-2,https://www.besoccer.com/match/dijon-fco/saint-etienne/202010053,2020,1,ligue_1,20,28,2.0,1.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,81.0
Montpellier,Stade Rennais,0-1,https://www.besoccer.com/match/montpellier-hsc/stade-rennes/202010057,2020,1,ligue_1,20,28,2.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,78.0,80.0
Nice,Amiens SC,2-1,https://www.besoccer.com/match/nice/amiens-sc/202010058,2020,1,ligue_1,20,28,0.0,2.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,79.0,62.0
Lille,Nantes,2-1,https://www.besoccer.com/match/lillestrom/nantes/202010054,2020,1,ligue_1,20,28,0.0,2.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,82.0,76.0
Strasbourg,Metz,1-1,https://www.besoccer.com/match/strasbourg/metz/202010060,2020,1,ligue_1,20,28,1.0,1.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,66.0,73.0
PSG,Nîmes,3-0,https://www.besoccer.com/match/paris-saint-germain-fc/nimes-olympique/202010059,2020,1,ligue_1,20,28,0.0,3.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,93.0,64.0
Olympique Lyonnais,Angers SCO,6-0,https://www.besoccer.com/match/olympique-lyonnais/angers-sco/202010063,2020,2,ligue_1,20,28,0.0,6.0,0.0,4,3,1,0,0,3,0,3.0,0,0,0,0,0,3,3,1,0,0,3,1,3.0,0,0,0,0,0,0.0,0.0,88.0,71.0
Nantes,Olympique Marseille,0-0,https://www.besoccer.com/match/nantes/olympique-marsella/202010065,2020,2,ligue_1,20,28,1.0,0.0,0.0,16,0,0,0,1,1,2,0.0,0,0,0,0,0,14,0,0,0,1,0,2,0.0,0,0,0,0,0,0.0,0.0,75.0,82.0
Amiens SC,Lille,1-0,https://www.besoccer.com/match/amiens-sc/lillestrom/202010061,2020,2,ligue_1,20,28,0.0,1.0,0.0,19,0,0,0,1,1,2,0.0,0,0,0,0,0,1,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,62.0,82.0
Girondins Bordeaux,Montpellier,1-1,https://www.besoccer.com/match/bordeaux/montpellier-hsc/202010062,2020,2,ligue_1,20,28,1.0,1.0,1.0,15,0,0,0,1,1,3,0.0,0,0,0,0,0,20,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,76.0,77.0
