Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Athletic,Barcelona,1-0,https://www.besoccer.com/match/athletic-bilbao/barcelona/202046292,2020,1,primera_division,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,81.0,97.0
Celta,Real Madrid,1-3,https://www.besoccer.com/match/celta/real-madrid/202046281,2020,1,primera_division,20,38,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,78.0,96.0
Valencia,R. Sociedad,1-1,https://www.besoccer.com/match/valencia-cf/real-sociedad/202046288,2020,1,primera_division,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,86.0,80.0
Mallorca,Eibar,2-1,https://www.besoccer.com/match/mallorca/eibar/202046282,2020,1,primera_division,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,76.0
Leganés,Osasuna,0-1,https://www.besoccer.com/match/leganes/osasuna/202046290,2020,1,primera_division,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,73.0
Villarreal,Granada,4-4,https://www.besoccer.com/match/villarreal/granada/202046293,2020,1,primera_division,20,38,1,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,82.0,72.0
Alavés,Levante,1-0,https://www.besoccer.com/match/alaves/levante/202046287,2020,1,primera_division,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,73.0,72.0
Espanyol,Sevilla,0-2,https://www.besoccer.com/match/espanyol/sevilla/202046286,2020,1,primera_division,20,38,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,81.0,88.0
Real Betis,Real Valladolid,1-2,https://www.besoccer.com/match/betis/valladolid/202046289,2020,1,primera_division,20,38,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,80.0,71.0
Atlético,Getafe,1-0,https://www.besoccer.com/match/atletico-madrid/getafe/202046284,2020,1,primera_division,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,93.0,75.0
Granada,Sevilla,0-1,https://www.besoccer.com/match/granada/sevilla/202046321,2020,2,primera_division,20,38,2,0,1,11,1,0,1,0,4,4,1.0,0,0,0,0,0,6,3,1,0,0,2,0,3.0,1,0,0,2,0,0.0,3.0,73.0,88.0
Levante,Villarreal,2-1,https://www.besoccer.com/match/levante/villarreal/202046325,2020,2,primera_division,20,38,0,2,1,16,0,0,0,1,0,1,0.0,0,0,0,0,0,12,1,0,1,0,4,4,1.0,0,0,0,0,0,0.0,0.0,71.0,82.0
Osasuna,Eibar,0-0,https://www.besoccer.com/match/osasuna/eibar/202046328,2020,2,primera_division,20,38,1,0,0,2,3,1,0,0,1,0,3.0,0,0,0,0,0,14,0,0,0,1,1,2,0.0,0,0,1,1,2,0.0,0.0,73.0,76.0
Real Madrid,Real Valladolid,1-1,https://www.besoccer.com/match/real-madrid/valladolid/202046332,2020,2,primera_division,20,38,1,1,1,4,3,1,0,0,3,1,3.0,0,0,0,0,0,7,3,1,0,0,2,1,3.0,1,0,0,2,1,0.0,3.0,95.0,71.0
Celta,Valencia,1-0,https://www.besoccer.com/match/celta/valencia-cf/202046314,2020,2,primera_division,20,38,0,1,0,17,0,0,0,1,1,3,0.0,0,0,1,1,3,10,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,78.0,86.0
Getafe,Athletic,1-1,https://www.besoccer.com/match/getafe/athletic-bilbao/202046318,2020,2,primera_division,20,38,1,1,1,13,0,0,0,1,0,1,0.0,0,0,0,0,0,1,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,73.0,81.0
