Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Racing,Getafe,1-2,https://www.besoccer.com/match/racing/getafe/20129546,2012,1,primera_division,20,38,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,77.0,79.0
Espanyol,Granada,3-0,https://www.besoccer.com/match/espanyol/granada/20129547,2012,1,primera_division,20,38,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,79.0,60.0
R. Sociedad,Atlético,0-4,https://www.besoccer.com/match/real-sociedad/atletico-madrid/20129540,2012,1,primera_division,20,38,2,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,85.0
Real Betis,Sevilla,1-1,https://www.besoccer.com/match/betis/sevilla/20129544,2012,1,primera_division,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,78.0,87.0
Osasuna,Valencia,1-1,https://www.besoccer.com/match/osasuna/valencia-cf/20129545,2012,1,primera_division,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,79.0,88.0
Rayo Vallecano,Mallorca,0-1,https://www.besoccer.com/match/rayo-vallecano/mallorca/20129549,2012,1,primera_division,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,79.0
Málaga,Barcelona,1-4,https://www.besoccer.com/match/malaga/barcelona/20129542,2012,1,primera_division,20,38,2,1,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,77.0,99.0
Levante,Real Zaragoza,0-0,https://www.besoccer.com/match/levante/real-zaragoza/20129548,2012,1,primera_division,20,38,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,74.0
Real Madrid,Athletic,4-1,https://www.besoccer.com/match/real-madrid/athletic-bilbao/20129541,2012,1,primera_division,20,38,0,4,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,99.0,83.0
Villarreal,Real Sporting,3-0,https://www.besoccer.com/match/villarreal/sporting-gijon/20129543,2012,1,primera_division,20,38,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,82.0,73.0
Real Sporting,R. Sociedad,1-2,https://www.besoccer.com/match/sporting-gijon/real-sociedad/20129563,2012,2,primera_division,20,38,2,1,2,19,0,0,0,1,0,3,0.0,0,0,0,0,0,17,0,0,0,1,0,4,0.0,0,0,0,0,0,0.0,0.0,73.0,73.0
Valencia,Racing,4-3,https://www.besoccer.com/match/valencia-cf/racing/20129561,2012,2,primera_division,20,38,0,4,3,13,1,0,1,0,1,1,1.0,0,0,0,0,0,16,0,0,0,1,1,2,0.0,0,0,0,0,0,0.0,0.0,88.0,78.0
Granada,Real Betis,0-1,https://www.besoccer.com/match/granada/betis/20129566,2012,2,primera_division,20,38,2,0,1,14,0,0,0,1,0,3,0.0,0,0,0,0,0,10,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,58.0,78.0
Atlético,Osasuna,0-0,https://www.besoccer.com/match/atletico-madrid/osasuna/20129562,2012,2,primera_division,20,38,1,0,0,7,3,1,0,0,4,0,3.0,0,0,0,0,0,8,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,86.0,78.0
Athletic,Rayo Vallecano,1-1,https://www.besoccer.com/match/athletic-bilbao/rayo-vallecano/20129568,2012,2,primera_division,20,38,1,1,1,20,0,0,0,1,1,4,0.0,0,0,0,0,0,15,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,81.0,67.0
Mallorca,Espanyol,1-0,https://www.besoccer.com/match/mallorca/espanyol/20129567,2012,2,primera_division,20,38,0,1,0,2,3,1,0,0,1,0,3.0,0,0,0,0,0,3,3,1,0,0,3,0,3.0,0,0,0,0,0,0.0,0.0,80.0,79.0
Getafe,Levante,1-1,https://www.besoccer.com/match/getafe/levante/20129570,2012,2,primera_division,20,38,1,1,1,5,3,1,0,0,2,1,3.0,0,0,0,0,0,11,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,79.0,71.0
Real Zaragoza,Real Madrid,0-6,https://www.besoccer.com/match/real-zaragoza/real-madrid/20129569,2012,2,primera_division,20,38,2,0,6,9,1,0,1,0,0,0,1.0,0,0,0,0,0,4,3,1,0,0,4,1,3.0,0,0,0,0,0,0.0,0.0,76.0,97.0
Sevilla,Málaga,2-1,https://www.besoccer.com/match/sevilla/malaga/20129565,2012,2,primera_division,20,38,0,2,1,12,1,0,1,0,1,1,1.0,0,0,0,0,0,18,0,0,0,1,1,4,0.0,0,0,0,0,0,0.0,0.0,88.0,77.0
Barcelona,Villarreal,5-0,https://www.besoccer.com/match/barcelona/villarreal/20129564,2012,2,primera_division,20,38,0,5,0,6,3,1,0,0,4,1,3.0,0,0,0,0,0,1,3,1,0,0,3,0,3.0,0,0,0,0,0,0.0,0.0,97.0,86.0
R. Sociedad,Barcelona,2-2,https://www.besoccer.com/match/real-sociedad/barcelona/20129573,2012,3,primera_division,20,38,1,2,2,11,3,1,0,1,2,5,3.0,0,0,1,0,4,2,6,2,0,0,9,1,5.4,1,0,0,4,1,0.0,3.0,73.0,97.0
Villarreal,Sevilla,2-2,https://www.besoccer.com/match/villarreal/sevilla/20129574,2012,3,primera_division,20,38,1,2,2,9,3,1,0,1,3,5,2.4000000000000004,1,0,0,3,0,4,4,1,1,0,3,2,3.8,0,1,0,1,1,3.0,1.0,86.0,88.0
Real Madrid,Getafe,4-2,https://www.besoccer.com/match/real-madrid/getafe/20129581,2012,3,primera_division,20,38,0,4,2,1,6,2,0,0,10,1,5.4,1,0,0,4,1,5,4,1,1,0,3,2,3.4000000000000004,1,0,0,2,1,3.0,3.0,97.0,79.0
Valencia,Atlético,1-0,https://www.besoccer.com/match/valencia-cf/atletico-madrid/20129571,2012,3,primera_division,20,38,0,1,0,7,4,1,1,0,5,4,3.8,1,0,0,4,3,6,4,1,1,0,4,0,3.4000000000000004,1,0,0,4,0,3.0,3.0,88.0,86.0
Real Betis,Mallorca,1-0,https://www.besoccer.com/match/betis/mallorca/20129577,2012,3,primera_division,20,38,0,1,0,8,4,1,1,0,2,1,3.8,0,1,0,1,1,3,6,2,0,0,2,0,5.4,1,0,0,1,0,1.0,3.0,78.0,80.0
