Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Racing,Real Valladolid,0-1,https://www.besoccer.com/match/racing/valladolid/2003307,2003,1,primera_division,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,79.0
R. Sociedad,Athletic,4-2,https://www.besoccer.com/match/real-sociedad/athletic-bilbao/2003311,2003,1,primera_division,20,38,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,80.0,81.0
Rayo Vallecano,Alavés,2-2,https://www.besoccer.com/match/rayo-vallecano/alaves/2003312,2003,1,primera_division,20,38,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,78.0,78.0
Mallorca,Valencia,0-2,https://www.besoccer.com/match/mallorca/valencia-cf/2003310,2003,1,primera_division,20,38,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,82.0,92.0
Recreativo,Málaga,2-3,https://www.besoccer.com/match/recreativo/malaga/2003313,2003,1,primera_division,20,38,2,2,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,61.0,75.0
Villarreal,Osasuna,2-2,https://www.besoccer.com/match/villarreal/osasuna/2003315,2003,1,primera_division,20,38,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,72.0
Barcelona,Atlético,2-2,https://www.besoccer.com/match/barcelona/atletico-madrid/2003308,2003,1,primera_division,20,38,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,91.0,75.0
Deportivo,Real Betis,2-4,https://www.besoccer.com/match/deportivo/betis/2003309,2003,1,primera_division,20,38,2,2,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,91.0,78.0
Sevilla,Celta,0-1,https://www.besoccer.com/match/sevilla/celta/2003314,2003,1,primera_division,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,85.0
Real Madrid,Espanyol,2-0,https://www.besoccer.com/match/real-madrid/espanyol/2003316,2003,1,primera_division,20,38,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,95.0,81.0
Málaga,Rayo Vallecano,2-1,https://www.besoccer.com/match/malaga/rayo-vallecano/2003318,2003,2,primera_division,20,38,0,2,1,3,3,1,0,0,3,2,3.0,0,0,0,0,0,13,1,0,1,0,2,2,1.0,0,0,0,0,0,0.0,0.0,76.0,78.0
Osasuna,Deportivo,1-2,https://www.besoccer.com/match/osasuna/deportivo/2003319,2003,2,primera_division,20,38,2,1,2,8,1,0,1,0,2,2,1.0,0,0,0,0,0,18,0,0,0,1,2,4,0.0,0,0,0,0,0,0.0,0.0,72.0,91.0
Athletic,Barcelona,0-2,https://www.besoccer.com/match/athletic-bilbao/barcelona/2003317,2003,2,primera_division,20,38,2,0,2,15,0,0,0,1,2,4,0.0,0,0,0,0,0,12,1,0,1,0,2,2,1.0,0,0,0,0,0,0.0,0.0,81.0,91.0
Valencia,Recreativo,3-0,https://www.besoccer.com/match/valencia-cf/recreativo/2003320,2003,2,primera_division,20,38,0,3,0,6,3,1,0,0,2,0,3.0,0,0,0,0,0,16,0,0,0,1,2,3,0.0,0,0,0,0,0,0.0,0.0,92.0,61.0
Alavés,Racing,0-1,https://www.besoccer.com/match/alaves/racing/2003321,2003,2,primera_division,20,38,2,0,1,10,1,0,1,0,2,2,1.0,0,0,0,0,0,17,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,79.0,75.0
Espanyol,R. Sociedad,1-3,https://www.besoccer.com/match/espanyol/real-sociedad/2003324,2003,2,primera_division,20,38,2,1,3,14,0,0,0,1,0,2,0.0,0,0,0,0,0,5,3,1,0,0,4,2,3.0,0,0,0,0,0,0.0,0.0,81.0,80.0
Celta,Mallorca,3-1,https://www.besoccer.com/match/celta/mallorca/2003323,2003,2,primera_division,20,38,0,3,1,1,3,1,0,0,1,0,3.0,0,0,0,0,0,19,0,0,0,1,0,2,0.0,0,0,0,0,0,0.0,0.0,85.0,82.0
Real Valladolid,Villarreal,1-0,https://www.besoccer.com/match/valladolid/villarreal/2003325,2003,2,primera_division,20,38,0,1,0,2,3,1,0,0,1,0,3.0,0,0,0,0,0,11,1,0,1,0,2,2,1.0,0,0,0,0,0,0.0,0.0,79.0,73.0
