Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Málaga,Sevilla,0-0,https://www.besoccer.com/match/malaga/sevilla/201637429,2016,1,primera_division,20,38,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,80.0,90.0
Espanyol,Getafe,1-0,https://www.besoccer.com/match/espanyol/getafe/201637432,2016,1,primera_division,20,38,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,79.0,75.0
Deportivo,R. Sociedad,0-0,https://www.besoccer.com/match/deportivo/real-sociedad/201637433,2016,1,primera_division,20,38,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,72.0,80.0
Atlético,Las Palmas,1-0,https://www.besoccer.com/match/atletico-madrid/ud-palmas/201637437,2016,1,primera_division,20,38,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,95.0,66.0
Rayo Vallecano,Valencia,0-0,https://www.besoccer.com/match/rayo-vallecano/valencia-cf/201637430,2016,1,primera_division,20,38,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,88.0
Athletic,Barcelona,0-1,https://www.besoccer.com/match/athletic-bilbao/barcelona/201637428,2016,1,primera_division,20,38,2.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,84.0,97.0
Real Sporting,Real Madrid,0-0,https://www.besoccer.com/match/sporting-gijon/real-madrid/201637436,2016,1,primera_division,20,38,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,97.0
Levante,Celta,1-2,https://www.besoccer.com/match/levante/celta/201637431,2016,1,primera_division,20,38,2.0,1.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,77.0
Real Betis,Villarreal,1-1,https://www.besoccer.com/match/betis/villarreal/201637435,2016,1,primera_division,20,38,1.0,1.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,73.0,82.0
Granada,Eibar,1-3,https://www.besoccer.com/match/granada/eibar/201637434,2016,1,primera_division,20,38,2.0,1.0,3.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,64.0
