Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Livorno,Lecce,2-1,https://www.besoccer.com/match/livorno/lecce/20062,2006,1,serie_a,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,63.0,72.0
Fiorentina,Sampdoria,2-1,https://www.besoccer.com/match/fiorentina/sampdoria/20061,2006,1,serie_a,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,78.0,79.0
Ascoli,Milan,1-1,https://www.besoccer.com/match/ascoli/milan/20063,2006,1,serie_a,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,59.0,94.0
Inter,Treviso,3-0,https://www.besoccer.com/match/internazionale/treviso/20064,2006,1,serie_a,20,38,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,94.0,58.0
Lazio,Messina,1-0,https://www.besoccer.com/match/lazio/messina/20066,2006,1,serie_a,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,88.0,68.0
Parma,Palermo FC,1-1,https://www.besoccer.com/match/parma-fc/palermo/20067,2006,1,serie_a,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,85.0,69.0
Reggina,Roma,0-3,https://www.besoccer.com/match/reggina/roma/20068,2006,1,serie_a,20,38,2,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,73.0,86.0
Siena,Cagliari,2-1,https://www.besoccer.com/match/siena/cagliari/20069,2006,1,serie_a,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,73.0
Udinese,Empoli,1-0,https://www.besoccer.com/match/udinese/empoli-fc/200610,2006,1,serie_a,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,85.0,71.0
Juventus,Chievo,1-0,https://www.besoccer.com/match/juventus-fc/chievo/20065,2006,1,serie_a,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,94.0,75.0
Palermo FC,Inter,3-2,https://www.besoccer.com/match/palermo/internazionale/200612,2006,2,serie_a,20,38,0,3,2,10,1,0,1,0,1,1,1.0,0,0,0,0,0,7,3,1,0,0,3,0,3.0,0,0,0,0,0,0.0,0.0,69.0,94.0
Milan,Siena,3-1,https://www.besoccer.com/match/milan/siena/200611,2006,2,serie_a,20,38,0,3,1,11,1,0,1,0,1,1,1.0,0,0,0,0,0,4,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,94.0,68.0
Roma,Udinese,0-1,https://www.besoccer.com/match/roma/udinese/200613,2006,2,serie_a,20,38,2,0,1,2,3,1,0,0,3,0,3.0,0,0,0,0,0,5,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,86.0,85.0
Chievo,Parma,1-0,https://www.besoccer.com/match/chievo/parma-fc/200615,2006,2,serie_a,20,38,0,1,0,19,0,0,0,1,0,1,0.0,0,0,0,0,0,9,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,75.0,85.0
Empoli,Juventus,0-4,https://www.besoccer.com/match/empoli-fc/juventus-fc/200616,2006,2,serie_a,20,38,2,0,4,15,0,0,0,1,0,1,0.0,0,0,0,0,0,1,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,71.0,94.0
Lecce,Ascoli,0-0,https://www.besoccer.com/match/lecce/ascoli/200617,2006,2,serie_a,20,38,1,0,0,13,0,0,0,1,1,2,0.0,0,0,0,0,0,12,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,71.0,59.0
Messina,Fiorentina,2-2,https://www.besoccer.com/match/messina/fiorentina/200618,2006,2,serie_a,20,38,1,2,2,16,0,0,0,1,0,1,0.0,0,0,0,0,0,6,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,68.0,78.0
Sampdoria,Reggina,3-2,https://www.besoccer.com/match/sampdoria/reggina/200619,2006,2,serie_a,20,38,0,3,2,17,0,0,0,1,1,2,0.0,0,0,0,0,0,14,0,0,0,1,0,3,0.0,0,0,0,0,0,0.0,0.0,78.0,73.0
Treviso,Livorno,0-1,https://www.besoccer.com/match/treviso/livorno/200620,2006,2,serie_a,20,38,2,0,1,20,0,0,0,1,0,3,0.0,0,0,0,0,0,3,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,57.0,63.0
Cagliari,Lazio,1-1,https://www.besoccer.com/match/cagliari/lazio/200614,2006,2,serie_a,20,38,1,1,1,18,0,0,0,1,1,2,0.0,0,0,0,0,0,8,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,73.0,88.0
Parma,Empoli,1-0,https://www.besoccer.com/match/parma-fc/empoli-fc/200622,2006,3,serie_a,20,38,0,1,0,14,1,0,1,1,1,2,0.8,0,1,0,1,1,19,0,0,0,2,0,5,0.0,0,0,1,0,1,1.0,0.0,85.0,71.0
Inter,Lecce,3-0,https://www.besoccer.com/match/internazionale/lecce/200621,2006,3,serie_a,20,38,0,3,0,8,3,1,0,1,5,3,2.4000000000000004,1,0,0,3,0,15,1,0,1,1,1,2,1.0,0,0,1,1,2,3.0,0.0,94.0,71.0
Cagliari,Messina,1-1,https://www.besoccer.com/match/cagliari/messina/200623,2006,3,serie_a,20,38,1,1,1,17,1,0,1,1,2,3,1.0,0,1,0,1,1,16,1,0,1,1,2,3,1.0,0,0,1,0,1,1.0,0.0,73.0,68.0
Fiorentina,Udinese,4-2,https://www.besoccer.com/match/fiorentina/udinese/200624,2006,3,serie_a,20,38,0,4,2,7,4,1,1,0,4,3,3.4000000000000004,1,0,0,2,1,3,6,2,0,0,2,0,5.4,1,0,0,1,0,3.0,3.0,78.0,85.0
Juventus,Ascoli,2-1,https://www.besoccer.com/match/juventus-fc/ascoli/200625,2006,3,serie_a,20,38,0,2,1,1,6,2,0,0,5,0,5.4,1,0,0,1,0,13,2,0,2,0,1,1,1.8,0,1,0,0,0,3.0,1.0,95.0,59.0
Lazio,Treviso,3-1,https://www.besoccer.com/match/lazio/treviso/200626,2006,3,serie_a,20,38,0,3,1,4,4,1,1,0,2,1,3.4000000000000004,1,0,0,1,0,20,0,0,0,2,0,4,0.0,0,0,1,0,3,3.0,0.0,88.0,57.0
Reggina,Chievo,1-3,https://www.besoccer.com/match/reggina/chievo/200628,2006,3,serie_a,20,38,2,1,3,18,0,0,0,2,2,6,0.0,0,0,1,0,3,12,3,1,0,1,1,1,3.0,0,0,1,0,1,0.0,0.0,73.0,75.0
Sampdoria,Milan,2-1,https://www.besoccer.com/match/sampdoria/milan/200629,2006,3,serie_a,20,38,0,2,1,11,3,1,0,1,4,4,3.0,1,0,0,3,2,6,4,1,1,0,4,2,3.8,0,1,0,1,1,3.0,1.0,79.0,94.0
Siena,Palermo FC,1-2,https://www.besoccer.com/match/siena/palermo/200630,2006,3,serie_a,20,38,2,1,2,9,3,1,0,1,3,4,2.4000000000000004,1,0,0,2,1,5,4,1,1,0,4,3,3.8,0,1,0,1,1,3.0,1.0,68.0,69.0
Livorno,Roma,0-0,https://www.besoccer.com/match/livorno/roma/200627,2006,3,serie_a,20,38,1,0,0,2,6,2,0,0,3,1,5.4,1,0,0,2,1,10,3,1,0,1,3,1,2.4000000000000004,1,0,0,3,0,3.0,3.0,63.0,86.0
Milan,Lazio,2-0,https://www.besoccer.com/match/milan/lazio/200631,2006,4,serie_a,20,38,0,2,0,11,4,1,1,1,5,4,3.0000000000000004,1,0,0,3,1,2,7,2,1,0,5,2,5.6,0,1,0,1,1,3.0,1.0,94.0,88.0
Roma,Parma,4-1,https://www.besoccer.com/match/roma/parma-fc/200632,2006,4,serie_a,20,38,0,4,1,10,4,1,1,1,3,1,2.8,0,0,1,0,1,12,4,1,1,1,2,2,3.6,0,0,1,0,1,0.0,0.0,86.0,85.0
Ascoli,Siena,1-1,https://www.besoccer.com/match/ascoli/siena/200633,2006,4,serie_a,20,38,1,1,1,14,2,0,2,1,2,3,1.4,0,1,0,1,1,13,3,1,0,2,4,6,1.7999999999999998,0,0,1,1,3,1.0,0.0,59.0,68.0
Chievo,Inter,0-1,https://www.besoccer.com/match/chievo/internazionale/200634,2006,4,serie_a,20,38,2,0,1,7,6,2,0,1,4,2,5.4,1,0,0,1,0,6,6,2,0,1,8,3,4.8,0,0,1,2,3,3.0,0.0,76.0,94.0
