Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Perugia,Bologna,2-1,https://www.besoccer.com/match/perugia/bologna/2015164038,2015,1,serie_b,22,42,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,46.0,67.0
Avellino,Pro Vercelli,1-0,https://www.besoccer.com/match/us-avellino/us-pro-vercelli-calcio/2015164030,2015,1,serie_b,22,42,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,56.0,54.0
Catania,Virtus Lanciano,3-3,https://www.besoccer.com/match/catania/ss-virtus-lanciano-1924/2015164031,2015,1,serie_b,22,42,1,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,48.0
Crotone,Ternana Calcio,0-2,https://www.besoccer.com/match/fc-crotone/ternana-calcio/2015164032,2015,1,serie_b,22,42,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,60.0,53.0
Virtus Entella,SSC Bari,0-2,https://www.besoccer.com/match/virtus-entella/as-bari/2015164033,2015,1,serie_b,22,42,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,40.0,60.0
Frosinone,Brescia,1-0,https://www.besoccer.com/match/frosinone-calcio/brescia/2015164034,2015,1,serie_b,22,42,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,60.0
Livorno,Carpi,1-1,https://www.besoccer.com/match/livorno/carpi/2015164035,2015,1,serie_b,22,42,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,59.0,51.0
Pescara,Trapani,0-0,https://www.besoccer.com/match/pescara-calcio/trapani/2015164036,2015,1,serie_b,22,42,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,51.0,50.0
Varese,Spezia,2-1,https://www.besoccer.com/match/as-varese-1910/asd-spezia/2015164037,2015,1,serie_b,22,42,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,58.0,54.0
Modena,Cittadella,1-1,https://www.besoccer.com/match/modena-fc/as-cittadella/2015164029,2015,1,serie_b,22,42,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,63.0,57.0
Vicenza ,Latina,0-0,https://www.besoccer.com/match/vicenza-calcio/latina/2015164028,2015,1,serie_b,22,42,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,54.0,51.0
Latina,Crotone,1-0,https://www.besoccer.com/match/latina/fc-crotone/2015164049,2015,2,serie_b,22,42,0,1,0,14,1,0,1,0,0,0,1.0,0,0,0,0,0,21,0,0,0,1,0,2,0.0,0,0,0,0,0,0.0,0.0,50.0,60.0
Brescia,Livorno,0-1,https://www.besoccer.com/match/brescia/livorno/2015164048,2015,2,serie_b,22,42,2,0,1,18,0,0,0,1,0,1,0.0,0,0,0,0,0,16,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,60.0,59.0
Bologna,Virtus Entella,1-1,https://www.besoccer.com/match/bologna/virtus-entella/2015164040,2015,2,serie_b,22,42,1,1,1,19,0,0,0,1,1,2,0.0,0,0,0,0,0,17,0,0,0,1,0,2,0.0,0,0,0,0,0,0.0,0.0,66.0,40.0
Carpi,Varese,4-2,https://www.besoccer.com/match/carpi/as-varese-1910/2015164041,2015,2,serie_b,22,42,0,4,2,7,1,0,1,0,1,1,1.0,0,0,0,0,0,5,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,51.0,59.0
Cittadella,Avellino,3-1,https://www.besoccer.com/match/as-cittadella/us-avellino/2015164042,2015,2,serie_b,22,42,0,3,1,11,1,0,1,0,1,1,1.0,0,0,0,0,0,1,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,57.0,56.0
