Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Cesena,Pescara,0-0,https://www.besoccer.com/match/ac-cesena/pescara-calcio/200054018,2000,1,serie_b,20,38,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Empoli,Fermana,1-0,https://www.besoccer.com/match/empoli-fc/fermana/200054019,2000,1,serie_b,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Pistoiese,Sampdoria,0-1,https://www.besoccer.com/match/pistoiese/sampdoria/200054020,2000,1,serie_b,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
AlzanoCene,AC Monza,2-1,https://www.besoccer.com/match/alzanocene/ac-monza-brianza-1912/200054021,2000,1,serie_b,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Chievo,Salernitana,3-1,https://www.besoccer.com/match/chievo/salernitana-calcio-1919/200054022,2000,1,serie_b,20,38,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Genoa,Ternana Calcio,2-0,https://www.besoccer.com/match/genoa/ternana-calcio/200054023,2000,1,serie_b,20,38,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Treviso,Vicenza ,0-1,https://www.besoccer.com/match/treviso/vicenza-calcio/200054024,2000,1,serie_b,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Brescia,FC Savoia 1908,1-1,https://www.besoccer.com/match/brescia/savoia-1908/200054025,2000,1,serie_b,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Cosenza Calcio,Atalanta,0-1,https://www.besoccer.com/match/fortitudo-cosenza/atalanta/200054026,2000,1,serie_b,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Napoli,Ravenna FC,1-1,https://www.besoccer.com/match/napoli/ravenna-calcio/200054027,2000,1,serie_b,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Sampdoria,Brescia,0-0,https://www.besoccer.com/match/sampdoria/brescia/200054028,2000,2,serie_b,20,38,1,0,0,2,3,1,0,0,1,0,3.0,0,0,0,0,0,10,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,,
Vicenza ,Genoa,1-1,https://www.besoccer.com/match/vicenza-calcio/genoa/200054029,2000,2,serie_b,20,38,1,1,1,7,3,1,0,0,1,0,3.0,0,0,0,0,0,6,3,1,0,0,2,0,3.0,0,0,0,0,0,0.0,0.0,,
