Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Mérida CP,Barcelona B,2-1,https://www.besoccer.com/match/merida-cp/barcelona-b/19954820,1995,1,segunda_division,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,55.0,58.0
Osasuna,Palamós,2-0,https://www.besoccer.com/match/osasuna/palamos-cf/19954821,1995,1,segunda_division,20,38,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,51.0
CD Badajoz,Lleida,0-1,https://www.besoccer.com/match/badajoz/ue-lleida/19954822,1995,1,segunda_division,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,62.0
CD Ourense,Bilbao Ath.,0-1,https://www.besoccer.com/match/ourense/athletic-bilbao-b/19954823,1995,1,segunda_division,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,56.0
CD Toledo,Eibar,2-3,https://www.besoccer.com/match/cd-toledo/eibar/19954824,1995,1,segunda_division,20,38,2,2,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,48.0,54.0
Getafe,UD Salamanca,0-0,https://www.besoccer.com/match/getafe/salamanca/19954825,1995,1,segunda_division,20,38,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,58.0,59.0
Hércules,Atlético Marbella,3-1,https://www.besoccer.com/match/hercules/atletico-marbella/19954826,1995,1,segunda_division,20,38,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,53.0
Mallorca,CF Extremadura,1-0,https://www.besoccer.com/match/mallorca/cf-extremadura/19954827,1995,1,segunda_division,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,54.0
RM Castilla,Leganés,4-1,https://www.besoccer.com/match/rm-castilla/leganes/19954828,1995,1,segunda_division,20,38,0,4,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,59.0,49.0
Villarreal,Rayo Vallecano,0-0,https://www.besoccer.com/match/villarreal/rayo-vallecano/19954829,1995,1,segunda_division,20,38,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,51.0,64.0
Barcelona B,CD Badajoz,0-0,https://www.besoccer.com/match/barcelona-b/badajoz/19954830,1995,2,segunda_division,20,38,1,0,0,13,0,0,0,1,1,2,0.0,0,0,0,0,0,15,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,58.0,56.0
Rayo Vallecano,Getafe,1-1,https://www.besoccer.com/match/rayo-vallecano/getafe/19954831,1995,2,segunda_division,20,38,1,1,1,11,1,0,1,0,0,0,1.0,0,0,0,0,0,10,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,64.0,58.0
UD Salamanca,Osasuna,1-0,https://www.besoccer.com/match/salamanca/osasuna/19954832,1995,2,segunda_division,20,38,0,1,0,12,1,0,1,0,0,0,1.0,0,0,0,0,0,5,3,1,0,0,2,0,3.0,0,0,0,0,0,0.0,0.0,59.0,70.0
Bilbao Ath.,CD Toledo,1-1,https://www.besoccer.com/match/athletic-bilbao-b/cd-toledo/19954833,1995,2,segunda_division,20,38,1,1,1,6,3,1,0,0,1,0,3.0,0,0,0,0,0,14,0,0,0,1,2,3,0.0,0,0,0,0,0,0.0,0.0,56.0,48.0
Atlético Marbella,Mérida CP,0-2,https://www.besoccer.com/match/atletico-marbella/merida-cp/19954834,1995,2,segunda_division,20,38,2,0,2,18,0,0,0,1,1,3,0.0,0,0,0,0,0,2,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,53.0,55.0
Leganés,Villarreal,0-2,https://www.besoccer.com/match/leganes/villarreal/19954835,1995,2,segunda_division,20,38,2,0,2,19,0,0,0,1,1,4,0.0,0,0,0,0,0,9,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,49.0,51.0
CF Extremadura,CD Ourense,0-0,https://www.besoccer.com/match/cf-extremadura/ourense/19954836,1995,2,segunda_division,20,38,1,0,0,16,0,0,0,1,0,1,0.0,0,0,0,0,0,17,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,54.0,52.0
Palamós,Hércules,1-1,https://www.besoccer.com/match/palamos-cf/hercules/19954837,1995,2,segunda_division,20,38,1,1,1,20,0,0,0,1,0,2,0.0,0,0,0,0,0,4,3,1,0,0,3,1,3.0,0,0,0,0,0,0.0,0.0,51.0,58.0
Eibar,RM Castilla,0-0,https://www.besoccer.com/match/eibar/rm-castilla/19954838,1995,2,segunda_division,20,38,1,0,0,3,3,1,0,0,3,2,3.0,0,0,0,0,0,7,3,1,0,0,4,1,3.0,0,0,0,0,0,0.0,0.0,54.0,59.0
Lleida,Mallorca,1-0,https://www.besoccer.com/match/ue-lleida/mallorca/19954839,1995,2,segunda_division,20,38,0,1,0,8,3,1,0,0,1,0,3.0,0,0,0,0,0,1,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,62.0,69.0
Mérida CP,Palamós,1-1,https://www.besoccer.com/match/merida-cp/palamos-cf/19954840,1995,3,segunda_division,20,38,1,1,1,1,6,2,0,0,4,1,5.4,1,0,0,2,1,18,1,0,1,1,1,3,1.0,0,0,1,0,2,3.0,0.0,55.0,51.0
Mallorca,Barcelona B,1-1,https://www.besoccer.com/match/mallorca/barcelona-b/19954841,1995,3,segunda_division,20,38,1,1,1,9,3,1,0,1,1,1,2.4000000000000004,1,0,0,1,0,13,1,0,1,1,1,2,1.0,0,0,1,1,2,3.0,0.0,69.0,58.0
Villarreal,Getafe,0-0,https://www.besoccer.com/match/villarreal/getafe/19954842,1995,3,segunda_division,20,38,1,0,0,7,4,1,1,0,2,0,3.8,0,1,0,0,0,12,2,0,2,0,1,1,1.8,0,1,0,1,1,1.0,1.0,51.0,58.0
