Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Barcelona B,Real Valladolid,1-1,https://www.besoccer.com/match/barcelona-b/valladolid/19931909,1993,1,segunda_division,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,69.0
Mérida CP,Lugo,1-0,https://www.besoccer.com/match/merida-cp/lugo/19931910,1993,1,segunda_division,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,52.0
Eibar,Sestao Sport Club,0-1,https://www.besoccer.com/match/eibar/sestao-sport-club/19931911,1993,1,segunda_division,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,57.0
Atlético Marbella,CD Castellón,1-1,https://www.besoccer.com/match/atletico-marbella/cd-castellon/19931912,1993,1,segunda_division,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,63.0
RM Castilla,Palamós,1-1,https://www.besoccer.com/match/rm-castilla/palamos-cf/19931913,1993,1,segunda_division,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,55.0,48.0
Real Betis,Compostela,3-0,https://www.besoccer.com/match/betis/sd-Compostela/19931914,1993,1,segunda_division,20,38,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,66.0,49.0
Racing,CD Badajoz,2-0,https://www.besoccer.com/match/racing/badajoz/19931915,1993,1,segunda_division,20,38,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,56.0,56.0
UE Figueres,Sabadell,3-0,https://www.besoccer.com/match/figueres/sabadell/19931916,1993,1,segunda_division,20,38,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,61.0
Lleida,Mallorca,2-2,https://www.besoccer.com/match/ue-lleida/mallorca/19931917,1993,1,segunda_division,20,38,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,58.0,69.0
Villarreal,Bilbao Ath.,2-1,https://www.besoccer.com/match/villarreal/athletic-bilbao-b/19931918,1993,1,segunda_division,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,47.0,56.0
