Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Racing,Bilbao Ath.,1-2,https://www.besoccer.com/match/racing/athletic-bilbao-b/1990381,1990,1,segunda_division,20,38,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,61.0,53.0
Real Burgos CF,RM Castilla,3-0,https://www.besoccer.com/match/real-burgos-cf/rm-castilla/1990382,1990,1,segunda_division,20,38,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,54.0,58.0
Levante,Xerez,1-4,https://www.besoccer.com/match/levante/xerez/1990383,1990,1,segunda_division,20,38,2,1,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,51.0
Sabadell,Eibar,1-0,https://www.besoccer.com/match/sabadell/eibar/1990384,1990,1,segunda_division,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,61.0,51.0
Real Murcia,Palamós,1-2,https://www.besoccer.com/match/real-murcia/palamos-cf/1990385,1990,1,segunda_division,20,38,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,63.0,41.0
UE Figueres,Elche,4-2,https://www.besoccer.com/match/figueres/elche/1990386,1990,1,segunda_division,20,38,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,59.0
Espanyol,UD Salamanca,0-1,https://www.besoccer.com/match/espanyol/salamanca/1990387,1990,1,segunda_division,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,55.0
Las Palmas,Real Betis,1-0,https://www.besoccer.com/match/ud-palmas/betis/1990388,1990,1,segunda_division,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,64.0,68.0
Atlético B,Recreativo,2-2,https://www.besoccer.com/match/at-madrid-b/recreativo/1990389,1990,1,segunda_division,20,38,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,51.0,58.0
Deportivo,Sestao Sport Club,1-0,https://www.besoccer.com/match/deportivo/sestao-sport-club/1990390,1990,1,segunda_division,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,56.0
Elche,Espanyol,0-1,https://www.besoccer.com/match/elche/espanyol/1990391,1990,2,segunda_division,20,38,2,0,1,19,0,0,0,1,2,4,0.0,0,0,0,0,0,20,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,58.0,69.0
UD Salamanca,Sabadell,0-1,https://www.besoccer.com/match/salamanca/sabadell/1990392,1990,2,segunda_division,20,38,2,0,1,5,3,1,0,0,1,0,3.0,0,0,0,0,0,9,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,56.0,61.0
