Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
RM Castilla,Hércules,0-1,https://www.besoccer.com/match/rm-castilla/hercules/19965566,1996,1,segunda_division,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,59.0,59.0
Sestao Sport Club,CF Extremadura,0-1,https://www.besoccer.com/match/sestao-sport-club/cf-extremadura/19965567,1996,1,segunda_division,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,56.0,54.0
Almería,Leganés,1-1,https://www.besoccer.com/match/almeria/leganes/19965568,1996,1,segunda_division,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,43.0,49.0
Atlético Marbella,Bilbao Ath.,3-1,https://www.besoccer.com/match/atletico-marbella/athletic-bilbao-b/19965569,1996,1,segunda_division,20,38,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,56.0
Osasuna,Mallorca,0-2,https://www.besoccer.com/match/osasuna/mallorca/19965570,1996,1,segunda_division,20,38,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,69.0
CD Toledo,Alavés,2-0,https://www.besoccer.com/match/cd-toledo/alaves/19965571,1996,1,segunda_division,20,38,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,54.0
Écija Balompié,Eibar,2-1,https://www.besoccer.com/match/ecija/eibar/19965572,1996,1,segunda_division,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,44.0,56.0
Getafe,Barcelona B,2-6,https://www.besoccer.com/match/getafe/barcelona-b/19965573,1996,1,segunda_division,20,38,2,2,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,59.0
Lleida,CD Badajoz,2-1,https://www.besoccer.com/match/ue-lleida/badajoz/19965574,1996,1,segunda_division,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,64.0,59.0
Villarreal,CD Logroñés,1-0,https://www.besoccer.com/match/villarreal/logrones-cd/19965575,1996,1,segunda_division,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,54.0,65.0
Leganés,RM Castilla,2-1,https://www.besoccer.com/match/leganes/rm-castilla/19965576,1996,2,segunda_division,20,38,0,2,1,10,1,0,1,0,1,1,1.0,0,0,0,0,0,16,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,49.0,59.0
Barcelona B,Osasuna,3-0,https://www.besoccer.com/match/barcelona-b/osasuna/19965577,1996,2,segunda_division,20,38,0,3,0,8,3,1,0,0,6,2,3.0,0,0,0,0,0,17,0,0,0,1,0,2,0.0,0,0,0,0,0,0.0,0.0,60.0,68.0
Bilbao Ath.,Sestao Sport Club,1-3,https://www.besoccer.com/match/athletic-bilbao-b/sestao-sport-club/19965578,1996,2,segunda_division,20,38,2,1,3,13,0,0,0,1,1,3,0.0,0,0,0,0,0,15,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,56.0,55.0
Alavés,Villarreal,0-2,https://www.besoccer.com/match/alaves/villarreal/19965579,1996,2,segunda_division,20,38,2,0,2,12,0,0,0,1,0,2,0.0,0,0,0,0,0,7,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,54.0,54.0
CD Badajoz,Atlético Marbella,2-0,https://www.besoccer.com/match/badajoz/atletico-marbella/19965580,1996,2,segunda_division,20,38,0,2,0,14,0,0,0,1,1,2,0.0,0,0,0,0,0,5,3,1,0,0,3,1,3.0,0,0,0,0,0,0.0,0.0,58.0,53.0
CD Logroñés,Almería,2-1,https://www.besoccer.com/match/logrones-cd/almeria/19965581,1996,2,segunda_division,20,38,0,2,1,20,0,0,0,1,0,1,0.0,0,0,0,0,0,11,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,65.0,43.0
CF Extremadura,CD Toledo,0-0,https://www.besoccer.com/match/cf-extremadura/cd-toledo/19965582,1996,2,segunda_division,20,38,1,0,0,9,3,1,0,0,1,0,3.0,0,0,0,0,0,1,3,1,0,0,2,0,3.0,0,0,0,0,0,0.0,0.0,54.0,53.0
Hércules,Getafe,3-0,https://www.besoccer.com/match/hercules/getafe/19965583,1996,2,segunda_division,20,38,0,3,0,4,3,1,0,0,1,0,3.0,0,0,0,0,0,18,0,0,0,1,2,6,0.0,0,0,0,0,0,0.0,0.0,59.0,57.0
