Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Rio Ave,Porto,1-3,https://www.besoccer.com/match/rio-ave/fc-porto/2017105081,2017,1,primeira_liga,18,34,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,88.0
Moreirense,Paços de Ferreira,1-1,https://www.besoccer.com/match/moreirense-fc/pacos-ferreira/2017105079,2017,1,primeira_liga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,73.0
Sporting CP,Marítimo,2-0,https://www.besoccer.com/match/sporting-lisbon/maritimo/2017105083,2017,1,primeira_liga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,88.0,74.0
Tondela,Benfica,0-2,https://www.besoccer.com/match/tondela/benfica/2017105084,2017,1,primeira_liga,18,34,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,59.0,90.0
Boavista,Arouca,2-0,https://www.besoccer.com/match/boavista/arouca/2017105076,2017,1,primeira_liga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,60.0,68.0
Vitória Setúbal,Belenenses,2-0,https://www.besoccer.com/match/vitoria-setubal/belenenses/2017105082,2017,1,primeira_liga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,72.0
Vitória Guimarães,Sporting Braga,0-1,https://www.besoccer.com/match/vitoria-guimaraes/sporting-braga/2017105078,2017,1,primeira_liga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,84.0
Estoril,Feirense,0-2,https://www.besoccer.com/match/estoril/feirense/2017105077,2017,1,primeira_liga,18,34,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,73.0,62.0
Nacional,Chaves,0-1,https://www.besoccer.com/match/nacional/chaves/2017105080,2017,1,primeira_liga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,73.0,62.0
Belenenses,Boavista,0-0,https://www.besoccer.com/match/belenenses/boavista/2017105086,2017,2,primeira_liga,18,34,1,0,0,12,0,0,0,1,0,2,0.0,0,0,0,0,0,2,3,1,0,0,2,0,3.0,0,0,0,0,0,0.0,0.0,71.0,60.0
