Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Farense,SC Salgueiros,2-0,https://www.besoccer.com/match/farense/salgueiros/19932975,1993,1,primeira_liga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,68.0
Boavista,Belenenses,1-0,https://www.besoccer.com/match/boavista/belenenses/19932976,1993,1,primeira_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,77.0,72.0
Sporting CP,Tirsense,0-0,https://www.besoccer.com/match/sporting-lisbon/tirsense/19932977,1993,1,primeira_liga,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,82.0,71.0
Espinho,Famalicão,1-0,https://www.besoccer.com/match/espinho/famalicao/19932978,1993,1,primeira_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,69.0
Vitória Guimarães,Beira Mar SC,2-1,https://www.besoccer.com/match/vitoria-guimaraes/beira-mar/19932979,1993,1,primeira_liga,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,67.0
Chaves,Marítimo,1-2,https://www.besoccer.com/match/chaves/maritimo/19932980,1993,1,primeira_liga,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,70.0
Gil Vicente,Sporting Braga,0-1,https://www.besoccer.com/match/gil-vicente/sporting-braga/19932981,1993,1,primeira_liga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,70.0
Porto,Estoril,1-0,https://www.besoccer.com/match/fc-porto/estoril/19932982,1993,1,primeira_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,89.0,71.0
Benfica,Paços de Ferreira,5-0,https://www.besoccer.com/match/benfica/pacos-ferreira/19932983,1993,1,primeira_liga,18,34,0,5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,89.0,70.0
SC Salgueiros,Sporting CP,2-0,https://www.besoccer.com/match/salgueiros/sporting-lisbon/19932984,1993,2,primeira_liga,18,34,0,2,0,13,0,0,0,1,0,2,0.0,0,0,0,0,0,10,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,67.0,82.0
Estoril,Chaves,2-1,https://www.besoccer.com/match/estoril/chaves/19932985,1993,2,primeira_liga,18,34,0,2,1,15,0,0,0,1,0,1,0.0,0,0,0,0,0,16,0,0,0,1,1,2,0.0,0,0,0,0,0,0.0,0.0,71.0,71.0
Tirsense,Benfica,1-2,https://www.besoccer.com/match/tirsense/benfica/19932986,1993,2,primeira_liga,18,34,2,1,2,9,1,0,1,0,0,0,1.0,0,0,0,0,0,5,3,1,0,0,5,0,3.0,0,0,0,0,0,0.0,0.0,71.0,89.0
Famalicão,Farense,1-0,https://www.besoccer.com/match/famalicao/farense/19932987,1993,2,primeira_liga,18,34,0,1,0,17,0,0,0,1,0,1,0.0,0,0,0,0,0,1,3,1,0,0,2,0,3.0,0,0,0,0,0,0.0,0.0,69.0,69.0
Sporting Braga,Espinho,2-2,https://www.besoccer.com/match/sporting-braga/espinho/19932988,1993,2,primeira_liga,18,34,1,2,2,6,3,1,0,0,1,0,3.0,0,0,0,0,0,7,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,70.0,68.0
Beira Mar SC,Gil Vicente,0-1,https://www.besoccer.com/match/beira-mar/gil-vicente/19932989,1993,2,primeira_liga,18,34,2,0,1,14,0,0,0,1,1,2,0.0,0,0,0,0,0,18,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,67.0,69.0
Marítimo,Vitória Guimarães,3-0,https://www.besoccer.com/match/maritimo/vitoria-guimaraes/19932990,1993,2,primeira_liga,18,34,0,3,0,8,3,1,0,0,2,1,3.0,0,0,0,0,0,3,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,70.0,75.0
Belenenses,Porto,0-0,https://www.besoccer.com/match/belenenses/fc-porto/19932991,1993,2,primeira_liga,18,34,1,0,0,12,0,0,0,1,0,1,0.0,0,0,0,0,0,4,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,72.0,89.0
Paços de Ferreira,Boavista,1-4,https://www.besoccer.com/match/pacos-ferreira/boavista/19932992,1993,2,primeira_liga,18,34,2,1,4,11,0,0,0,1,0,5,0.0,0,0,0,0,0,2,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,71.0,77.0
Sporting CP,Famalicão,4-3,https://www.besoccer.com/match/sporting-lisbon/famalicao/19932993,1993,3,primeira_liga,18,34,0,4,3,15,1,0,1,1,0,2,0.8,0,1,0,0,0,9,3,1,0,1,1,1,3.0,0,0,1,0,1,1.0,0.0,82.0,69.0
Benfica,SC Salgueiros,0-0,https://www.besoccer.com/match/benfica/salgueiros/19932994,1993,3,primeira_liga,18,34,1,0,0,1,6,2,0,0,7,1,5.4,1,0,0,5,0,8,3,1,0,1,2,2,3.0,0,0,1,0,2,3.0,0.0,89.0,68.0
Vitória Guimarães,Estoril,2-1,https://www.besoccer.com/match/vitoria-guimaraes/estoril/19932995,1993,3,primeira_liga,18,34,0,2,1,12,3,1,0,1,2,4,2.4000000000000004,1,0,0,2,1,10,3,1,0,1,2,2,3.0,0,0,1,0,1,3.0,0.0,74.0,71.0
Chaves,Belenenses,1-2,https://www.besoccer.com/match/chaves/belenenses/19932996,1993,3,primeira_liga,18,34,2,1,2,18,0,0,0,2,2,4,0.0,0,0,1,1,2,13,1,0,1,1,0,1,1.0,0,0,1,0,1,0.0,0.0,70.0,72.0
Beira Mar SC,Marítimo,1-0,https://www.besoccer.com/match/beira-mar/maritimo/19932997,1993,3,primeira_liga,18,34,0,1,0,17,0,0,0,2,1,3,0.0,0,0,1,0,1,2,6,2,0,0,5,1,5.4,1,0,0,2,1,0.0,3.0,67.0,70.0
Gil Vicente,Espinho,1-2,https://www.besoccer.com/match/gil-vicente/espinho/19932998,1993,3,primeira_liga,18,34,2,1,2,11,3,1,0,1,1,1,3.0,0,0,1,0,1,6,4,1,1,0,3,2,3.4000000000000004,0,1,0,2,2,0.0,1.0,69.0,68.0
Farense,Sporting Braga,1-0,https://www.besoccer.com/match/farense/sporting-braga/19932999,1993,3,primeira_liga,18,34,0,1,0,7,3,1,0,1,2,1,2.4000000000000004,1,0,0,2,0,5,4,1,1,0,3,2,3.4000000000000004,1,0,0,1,0,3.0,3.0,69.0,70.0
Boavista,Tirsense,0-0,https://www.besoccer.com/match/boavista/tirsense/19933000,1993,3,primeira_liga,18,34,1,0,0,3,6,2,0,0,5,1,5.4,1,0,0,1,0,14,1,0,1,1,1,2,0.8,0,1,0,0,0,3.0,1.0,77.0,71.0
Porto,Paços de Ferreira,2-0,https://www.besoccer.com/match/fc-porto/pacos-ferreira/19933001,1993,3,primeira_liga,18,34,0,2,0,4,4,1,1,0,1,0,3.4000000000000004,1,0,0,1,0,16,0,0,0,2,1,9,0.0,0,0,1,0,5,3.0,0.0,89.0,70.0
Sporting Braga,Sporting CP,0-0,https://www.besoccer.com/match/sporting-braga/sporting-lisbon/19933002,1993,4,primeira_liga,18,34,1,0,0,9,4,1,1,1,3,3,2.5999999999999996,0,1,0,2,2,11,4,1,1,1,4,5,3.6,0,0,1,0,2,1.0,0.0,70.0,82.0
SC Salgueiros,Boavista,3-1,https://www.besoccer.com/match/salgueiros/boavista/19933003,1993,4,primeira_liga,18,34,0,3,1,10,4,1,1,1,2,2,3.4000000000000004,1,0,0,2,0,2,7,2,1,0,5,1,5.2,1,0,0,4,1,3.0,3.0,68.0,77.0
Tirsense,Porto,3-1,https://www.besoccer.com/match/tirsense/fc-porto/19933004,1993,4,primeira_liga,18,34,0,3,1,16,2,0,2,1,1,2,1.6,0,0,1,1,2,3,7,2,1,0,3,0,5.6,0,1,0,0,0,0.0,1.0,71.0,89.0
Espinho,Farense,1-1,https://www.besoccer.com/match/espinho/farense/19933005,1993,4,primeira_liga,18,34,1,1,1,4,7,2,1,0,5,3,5.6,1,0,0,1,0,5,6,2,0,1,3,1,4.8,0,0,1,0,1,3.0,0.0,69.0,69.0
Famalicão,Benfica,1-0,https://www.besoccer.com/match/famalicao/benfica/19933006,1993,4,primeira_liga,18,34,0,1,0,15,3,1,0,2,4,5,2.4000000000000004,1,0,0,1,0,1,7,2,1,0,7,1,5.2,1,0,0,2,1,3.0,3.0,69.0,90.0
Paços de Ferreira,Chaves,2-0,https://www.besoccer.com/match/pacos-ferreira/chaves/19933007,1993,4,primeira_liga,18,34,0,2,0,17,0,0,0,3,1,11,0.0,0,0,1,1,4,18,0,0,0,3,3,6,0.0,0,0,1,1,2,0.0,0.0,70.0,70.0
Estoril,Beira Mar SC,1-0,https://www.besoccer.com/match/estoril/beira-mar/19933008,1993,4,primeira_liga,18,34,0,1,0,13,3,1,0,2,3,4,2.4000000000000004,1,0,0,2,1,12,3,1,0,2,2,3,3.0,0,0,1,1,2,3.0,0.0,71.0,67.0
Belenenses,Vitória Guimarães,3-0,https://www.besoccer.com/match/belenenses/vitoria-guimaraes/19933009,1993,4,primeira_liga,18,34,0,3,0,8,4,1,1,1,2,2,3.8,0,1,0,0,0,7,6,2,0,1,4,5,4.8,0,0,1,0,3,1.0,0.0,72.0,75.0
Marítimo,Gil Vicente,7-1,https://www.besoccer.com/match/maritimo/gil-vicente/19933010,1993,4,primeira_liga,18,34,0,7,1,6,6,2,0,1,5,2,4.2,1,0,0,3,0,14,3,1,0,2,2,3,2.4000000000000004,1,0,0,1,0,3.0,3.0,70.0,69.0
Sporting CP,Espinho,3-0,https://www.besoccer.com/match/sporting-lisbon/espinho/19933011,1993,5,primeira_liga,18,34,0,3,0,13,5,1,2,1,4,5,3.8000000000000003,1,1,0,4,3,2,8,2,2,0,6,4,5.200000000000001,1,1,0,4,3,3.8,3.8,82.0,69.0
Gil Vicente,Farense,2-1,https://www.besoccer.com/match/gil-vicente/farense/19933012,1993,5,primeira_liga,18,34,0,2,1,16,3,1,0,3,3,10,1.7999999999999998,0,0,2,1,3,7,7,2,1,1,4,2,4.6000000000000005,0,1,1,1,2,0.0,1.0,69.0,69.0
Vitória Guimarães,Paços de Ferreira,3-2,https://www.besoccer.com/match/vitoria-guimaraes/pacos-ferreira/19933013,1993,5,primeira_liga,18,34,0,3,2,9,6,2,0,2,4,8,3.6000000000000005,2,0,0,4,2,17,3,1,0,3,3,11,3.0,0,0,2,0,7,5.4,0.0,75.0,71.0
Chaves,Tirsense,1-0,https://www.besoccer.com/match/chaves/tirsense/19933014,1993,5,primeira_liga,18,34,0,1,0,18,0,0,0,4,3,8,0.0,0,0,2,2,4,14,5,1,2,1,4,3,4.2,0,2,0,0,0,0.0,1.8,70.0,71.0
Beira Mar SC,Belenenses,0-0,https://www.besoccer.com/match/beira-mar/belenenses/19933015,1993,5,primeira_liga,18,34,1,0,0,15,3,1,0,3,2,4,2.4000000000000004,1,0,1,1,1,5,7,2,1,1,5,2,6.0,1,0,1,2,2,3.0,3.0,67.0,73.0
Benfica,Sporting Braga,2-1,https://www.besoccer.com/match/benfica/sporting-braga/19933016,1993,5,primeira_liga,18,34,0,2,1,3,7,2,1,1,7,2,3.8,1,1,0,5,0,12,5,1,2,1,3,3,2.8000000000000003,1,0,1,1,1,3.4000000000000004,2.4000000000000004,89.0,70.0
Marítimo,Estoril,1-1,https://www.besoccer.com/match/maritimo/estoril/19933017,1993,5,primeira_liga,18,34,1,1,1,1,9,3,0,1,12,3,6.0,2,0,0,10,1,10,6,2,0,2,4,4,4.8,0,0,2,1,3,5.4,0.0,70.0,71.0
