Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Académica,Sporting CP,1-2,https://www.besoccer.com/match/academica/sporting-lisbon/20042059,2004,1,primeira_liga,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,64.0,86.0
Marítimo,Beira Mar SC,1-0,https://www.besoccer.com/match/maritimo/beira-mar/20042060,2004,1,primeira_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,77.0,70.0
Moreirense,Rio Ave,1-0,https://www.besoccer.com/match/moreirense-fc/rio-ave/20042061,2004,1,primeira_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,61.0,63.0
Nacional,Paços de Ferreira,2-0,https://www.besoccer.com/match/nacional/pacos-ferreira/20042062,2004,1,primeira_liga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,66.0,71.0
Gil Vicente,Alverca,0-1,https://www.besoccer.com/match/gil-vicente/alverca/20042063,2004,1,primeira_liga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,64.0
Boavista,Benfica,0-0,https://www.besoccer.com/match/boavista/benfica/20042064,2004,1,primeira_liga,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,83.0,86.0
Porto,Sporting Braga,2-0,https://www.besoccer.com/match/fc-porto/sporting-braga/20042065,2004,1,primeira_liga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,90.0,74.0
Vitória Guimarães,União de Leiria,1-0,https://www.besoccer.com/match/vitoria-guimaraes/uniao-leiria/20042066,2004,1,primeira_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,76.0,77.0
Belenenses,Estrela Amadora,4-0,https://www.besoccer.com/match/belenenses/estrela-amadora/20042067,2004,1,primeira_liga,18,34,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,72.0,65.0
Alverca,Marítimo,0-1,https://www.besoccer.com/match/alverca/maritimo/20042068,2004,2,primeira_liga,18,34,2,0,1,6,3,1,0,0,1,0,3.0,0,0,0,0,0,3,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,64.0,77.0
Benfica,Vitória Guimarães,2-0,https://www.besoccer.com/match/benfica/vitoria-guimaraes/20042069,2004,2,primeira_liga,18,34,0,2,0,10,1,0,1,0,0,0,1.0,0,0,0,0,0,5,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,86.0,76.0
Sporting CP,Belenenses,4-2,https://www.besoccer.com/match/sporting-lisbon/belenenses/20042070,2004,2,primeira_liga,18,34,0,4,2,2,3,1,0,0,2,1,3.0,0,0,0,0,0,4,3,1,0,0,4,0,3.0,0,0,0,0,0,0.0,0.0,86.0,72.0
União de Leiria,Académica,0-2,https://www.besoccer.com/match/uniao-leiria/academica/20042071,2004,2,primeira_liga,18,34,2,0,2,14,0,0,0,1,0,1,0.0,0,0,0,0,0,13,0,0,0,1,1,2,0.0,0,0,0,0,0,0.0,0.0,76.0,64.0
Rio Ave,Gil Vicente,1-1,https://www.besoccer.com/match/rio-ave/gil-vicente/20042072,2004,2,primeira_liga,18,34,1,1,1,16,0,0,0,1,0,1,0.0,0,0,0,0,0,18,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,63.0,69.0
Paços de Ferreira,Moreirense,1-0,https://www.besoccer.com/match/pacos-ferreira/moreirense-fc/20042073,2004,2,primeira_liga,18,34,0,1,0,15,0,0,0,1,0,2,0.0,0,0,0,0,0,7,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,71.0,61.0
Sporting Braga,Nacional,1-0,https://www.besoccer.com/match/sporting-braga/nacional/20042074,2004,2,primeira_liga,18,34,0,1,0,17,0,0,0,1,0,2,0.0,0,0,0,0,0,1,3,1,0,0,2,0,3.0,0,0,0,0,0,0.0,0.0,74.0,66.0
Estrela Amadora,Porto,1-1,https://www.besoccer.com/match/estrela-amadora/fc-porto/20042075,2004,2,primeira_liga,18,34,1,1,1,12,0,0,0,1,0,4,0.0,0,0,0,0,0,8,3,1,0,0,2,0,3.0,0,0,0,0,0,0.0,0.0,65.0,90.0
Beira Mar SC,Boavista,0-2,https://www.besoccer.com/match/beira-mar/boavista/20042076,2004,2,primeira_liga,18,34,2,0,2,11,0,0,0,1,0,1,0.0,0,0,0,0,0,9,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,70.0,83.0
Moreirense,Sporting Braga,0-2,https://www.besoccer.com/match/moreirense-fc/sporting-braga/20042077,2004,3,primeira_liga,18,34,2,0,2,10,3,1,0,1,1,1,2.4000000000000004,1,0,0,1,0,6,3,1,0,1,1,2,3.0,0,0,1,0,2,3.0,0.0,61.0,74.0
Boavista,Vitória Guimarães,1-0,https://www.besoccer.com/match/boavista/vitoria-guimaraes/20042078,2004,3,primeira_liga,18,34,0,1,0,4,4,1,1,0,2,0,3.8,0,1,0,0,0,12,3,1,0,1,1,2,2.4000000000000004,0,0,1,0,2,1.0,0.0,83.0,76.0
Beira Mar SC,Alverca,1-0,https://www.besoccer.com/match/beira-mar/alverca/20042079,2004,3,primeira_liga,18,34,0,1,0,17,0,0,0,2,0,3,0.0,0,0,1,0,2,11,3,1,0,1,1,1,2.4000000000000004,1,0,0,1,0,0.0,3.0,70.0,64.0
Marítimo,Rio Ave,1-0,https://www.besoccer.com/match/maritimo/rio-ave/20042080,2004,3,primeira_liga,18,34,0,1,0,1,6,2,0,0,2,0,5.4,1,0,0,1,0,15,1,0,1,1,1,2,1.0,0,0,1,0,1,3.0,0.0,77.0,63.0
Nacional,Estrela Amadora,4-0,https://www.besoccer.com/match/nacional/estrela-amadora/20042081,2004,3,primeira_liga,18,34,0,4,0,9,3,1,0,1,2,1,2.4000000000000004,1,0,0,2,0,14,1,0,1,1,1,5,1.0,0,0,1,0,4,3.0,0.0,66.0,65.0
Belenenses,União de Leiria,1-1,https://www.besoccer.com/match/belenenses/uniao-leiria/20042082,2004,3,primeira_liga,18,34,1,1,1,13,3,1,0,1,6,4,2.4000000000000004,1,0,0,4,0,18,0,0,0,2,0,3,0.0,0,0,1,0,1,3.0,0.0,72.0,76.0
Porto,Sporting CP,4-1,https://www.besoccer.com/match/fc-porto/sporting-lisbon/20042083,2004,3,primeira_liga,18,34,0,4,1,5,4,1,1,0,3,1,3.4000000000000004,1,0,0,2,0,2,6,2,0,0,6,3,5.4,1,0,0,2,1,3.0,3.0,90.0,86.0
Gil Vicente,Paços de Ferreira,2-0,https://www.besoccer.com/match/gil-vicente/pacos-ferreira/20042084,2004,3,primeira_liga,18,34,0,2,0,16,1,0,1,1,1,2,1.0,0,0,1,0,1,7,3,1,0,1,1,2,3.0,0,0,1,0,2,0.0,0.0,69.0,71.0
Académica,Benfica,1-3,https://www.besoccer.com/match/academica/benfica/20042085,2004,3,primeira_liga,18,34,2,1,3,8,3,1,0,1,3,2,3.0,0,0,1,1,2,3,4,1,1,0,2,0,3.8,0,1,0,0,0,0.0,1.0,65.0,86.0
Sporting Braga,Gil Vicente,2-1,https://www.besoccer.com/match/sporting-braga/gil-vicente/20042086,2004,4,primeira_liga,18,34,0,2,1,5,6,2,0,1,3,2,5.4,1,0,0,1,0,8,4,1,1,1,3,2,3.8,0,1,0,1,1,3.0,1.0,74.0,70.0
Estrela Amadora,Moreirense,1-2,https://www.besoccer.com/match/estrela-amadora/moreirense-fc/20042087,2004,4,primeira_liga,18,34,2,1,2,16,1,0,1,2,1,9,0.8,0,1,0,1,1,12,3,1,0,2,1,3,1.7999999999999998,0,0,1,0,1,1.0,0.0,64.0,61.0
Paços de Ferreira,Marítimo,0-1,https://www.besoccer.com/match/pacos-ferreira/maritimo/20042088,2004,4,primeira_liga,18,34,2,0,1,15,3,1,0,2,1,4,2.4000000000000004,1,0,0,1,0,1,9,3,0,0,3,0,7.2,1,0,0,1,0,3.0,3.0,71.0,77.0
União de Leiria,Porto,1-3,https://www.besoccer.com/match/uniao-leiria/fc-porto/20042089,2004,4,primeira_liga,18,34,2,1,3,18,1,0,1,2,1,4,1.0,0,0,1,0,2,4,7,2,1,0,7,2,5.6,0,1,0,1,1,0.0,1.0,76.0,90.0
Vitória Guimarães,Académica,1-2,https://www.besoccer.com/match/vitoria-guimaraes/academica/20042090,2004,4,primeira_liga,18,34,2,1,2,10,3,1,0,2,1,3,1.7999999999999998,1,0,0,1,0,14,3,1,0,2,4,5,2.4000000000000004,1,0,0,2,0,3.0,3.0,75.0,65.0
Rio Ave,Beira Mar SC,1-1,https://www.besoccer.com/match/rio-ave/beira-mar/20042091,2004,4,primeira_liga,18,34,1,1,1,17,1,0,1,2,1,3,0.8,0,1,0,1,1,11,3,1,0,2,1,3,3.0,0,0,1,0,1,1.0,0.0,63.0,70.0
Benfica,Belenenses,3-3,https://www.besoccer.com/match/benfica/belenenses/20042092,2004,4,primeira_liga,18,34,1,3,3,2,7,2,1,0,5,1,6.0,1,0,0,2,0,9,4,1,1,1,7,5,2.8,0,0,1,2,4,3.0,0.0,86.0,72.0
Sporting CP,Nacional,2-0,https://www.besoccer.com/match/sporting-lisbon/nacional/20042093,2004,4,primeira_liga,18,34,0,2,0,7,6,2,0,1,7,7,4.2,1,0,0,4,2,6,6,2,0,1,6,1,4.8,0,0,1,0,1,3.0,0.0,86.0,67.0
Alverca,Boavista,1-1,https://www.besoccer.com/match/alverca/boavista/20042094,2004,4,primeira_liga,18,34,1,1,1,13,3,1,0,2,1,2,1.7999999999999998,0,0,1,0,1,3,7,2,1,0,3,0,6.0,1,0,0,2,0,0.0,3.0,64.0,84.0
Marítimo,Sporting Braga,1-1,https://www.besoccer.com/match/maritimo/sporting-braga/20042095,2004,5,primeira_liga,18,34,1,1,1,1,12,4,0,0,4,0,8.4,2,0,0,2,0,3,9,3,0,1,5,3,7.2,1,0,1,2,2,5.4,3.0,77.0,75.0
Boavista,Académica,0-0,https://www.besoccer.com/match/boavista/academica/20042096,2004,5,primeira_liga,18,34,1,0,0,5,8,2,2,0,4,1,5.6,1,1,0,1,0,9,6,2,0,2,6,6,4.8,2,0,0,4,1,3.8,5.4,83.0,65.0
Moreirense,Sporting CP,1-0,https://www.besoccer.com/match/moreirense-fc/sporting-lisbon/20042097,2004,5,primeira_liga,18,34,0,1,0,8,6,2,0,2,3,4,4.2,1,0,1,1,2,4,9,3,0,1,9,7,6.0,1,0,1,3,5,2.4000000000000004,2.4000000000000004,61.0,86.0
Beira Mar SC,Paços de Ferreira,4-1,https://www.besoccer.com/match/beira-mar/pacos-ferreira/20042098,2004,5,primeira_liga,18,34,0,4,1,12,4,1,1,2,2,4,3.4000000000000004,1,0,1,1,2,14,3,1,0,3,1,5,1.7999999999999998,0,0,2,0,4,3.0,0.0,70.0,71.0
Gil Vicente,Estrela Amadora,5-1,https://www.besoccer.com/match/gil-vicente/estrela-amadora/20042099,2004,5,primeira_liga,18,34,0,5,1,11,4,1,1,2,4,4,3.0000000000000004,1,0,1,2,1,17,1,0,1,3,2,11,0.6,0,0,2,0,8,3.0,0.0,69.0,64.0
Nacional,União de Leiria,0-2,https://www.besoccer.com/match/nacional/uniao-leiria/20042100,2004,5,primeira_liga,18,34,2,0,2,7,6,2,0,2,6,3,3.6000000000000005,2,0,0,6,0,18,1,0,1,3,2,7,0.8,0,1,1,1,2,5.4,1.0,66.0,76.0
Alverca,Rio Ave,1-0,https://www.besoccer.com/match/alverca/rio-ave/20042101,2004,5,primeira_liga,18,34,0,1,0,13,4,1,1,2,2,3,2.2,0,1,1,1,2,16,2,0,2,2,2,4,1.6,0,0,2,0,2,1.0,0.0,64.0,63.0
Porto,Benfica,2-0,https://www.besoccer.com/match/fc-porto/benfica/20042102,2004,5,primeira_liga,18,34,0,2,0,2,10,3,1,0,10,3,7.200000000000001,2,0,0,6,1,6,8,2,2,0,8,4,5.6,1,1,0,3,1,5.4,3.8,90.0,86.0
Belenenses,Vitória Guimarães,2-0,https://www.besoccer.com/match/belenenses/vitoria-guimaraes/20042103,2004,5,primeira_liga,18,34,0,2,0,10,5,1,2,1,10,8,3.0,1,1,0,5,1,15,3,1,0,3,2,5,1.2000000000000002,0,0,2,0,3,3.4000000000000004,0.0,73.0,75.0
Rio Ave,Boavista,1-2,https://www.besoccer.com/match/rio-ave/boavista/20042104,2004,6,primeira_liga,18,34,2,1,2,17,2,0,2,3,2,5,1.2000000000000002,0,2,0,2,2,6,9,2,3,0,4,1,5.0,1,1,0,3,1,1.8,3.4000000000000004,62.0,83.0
Vitória Guimarães,Porto,1-2,https://www.besoccer.com/match/vitoria-guimaraes/fc-porto/20042105,2004,6,primeira_liga,18,34,2,1,2,16,3,1,0,4,2,7,0.6000000000000001,1,0,1,2,2,2,13,4,1,0,12,3,8.2,1,1,0,4,2,2.4000000000000004,3.8,75.0,90.0
Estrela Amadora,Marítimo,1-0,https://www.besoccer.com/match/estrela-amadora/maritimo/20042106,2004,6,primeira_liga,18,34,0,1,0,18,1,0,1,4,3,16,0.4,0,1,1,2,3,1,13,4,1,0,5,1,7.0,2,0,0,2,0,0.8,5.4,64.0,77.0
Paços de Ferreira,Alverca,0-3,https://www.besoccer.com/match/pacos-ferreira/alverca/20042107,2004,6,primeira_liga,18,34,2,0,3,15,3,1,0,4,2,9,1.2000000000000002,1,0,1,1,1,12,7,2,1,2,3,3,4.4,1,0,1,1,1,2.4000000000000004,2.4000000000000004,70.0,64.0
Sporting Braga,Beira Mar SC,0-2,https://www.besoccer.com/match/sporting-braga/beira-mar/20042108,2004,6,primeira_liga,18,34,2,0,2,3,10,3,1,1,6,4,6.4,2,0,0,3,1,11,7,2,1,2,6,5,5.6,0,1,1,1,2,5.4,1.0,75.0,70.0
União de Leiria,Moreirense,2-1,https://www.besoccer.com/match/uniao-leiria/moreirense-fc/20042109,2004,6,primeira_liga,18,34,0,2,1,14,4,1,1,3,4,7,3.6,0,0,2,1,5,4,9,3,0,2,4,4,6.0,1,0,1,2,2,0.0,3.0,76.0,61.0
Benfica,Nacional,1-0,https://www.besoccer.com/match/benfica/nacional/20042110,2004,6,primeira_liga,18,34,0,1,0,8,8,2,2,1,8,6,4.0,1,1,0,5,3,13,6,2,0,3,6,5,2.4,0,0,2,0,3,3.4000000000000004,0.0,86.0,66.0
Académica,Belenenses,0-1,https://www.besoccer.com/match/academica/belenenses/20042111,2004,6,primeira_liga,18,34,2,0,1,9,7,2,1,2,6,6,4.6000000000000005,0,0,2,2,5,7,8,2,2,1,12,8,5.0,0,1,1,5,7,0.0,1.0,65.0,73.0
Sporting CP,Gil Vicente,1-0,https://www.besoccer.com/match/sporting-lisbon/gil-vicente/20042112,2004,6,primeira_liga,18,34,0,1,0,5,9,3,0,2,9,8,4.200000000000001,2,0,0,6,2,10,7,2,1,2,9,5,5.199999999999999,0,1,1,2,3,5.4,0.8,86.0,70.0
Boavista,Belenenses,1-1,https://www.besoccer.com/match/boavista/belenenses/20042113,2004,7,primeira_liga,18,34,1,1,1,4,12,3,3,0,6,2,6.2,1,2,0,1,0,5,11,3,2,1,13,8,6.4,1,1,1,6,7,4.0,3.8,83.0,73.0
Marítimo,Sporting CP,2-1,https://www.besoccer.com/match/maritimo/sporting-lisbon/20042114,2004,7,primeira_liga,18,34,0,2,1,2,13,4,1,1,5,2,4.4,2,1,0,3,1,3,12,4,0,2,10,8,5.4,1,0,2,3,6,5.2,1.7999999999999998,77.0,86.0
Moreirense,Benfica,1-4,https://www.besoccer.com/match/moreirense-fc/benfica/20042115,2004,7,primeira_liga,18,34,2,1,4,10,9,3,0,3,5,6,4.2,2,0,1,2,2,6,11,3,2,1,9,6,5.4,1,1,1,3,3,4.8,3.0000000000000004,61.0,86.0
Beira Mar SC,Estrela Amadora,3-0,https://www.besoccer.com/match/beira-mar/estrela-amadora/20042116,2004,7,primeira_liga,18,34,0,3,0,9,10,3,1,2,8,5,7.200000000000001,2,0,1,5,3,15,4,1,1,4,4,16,3.2,0,0,3,1,13,5.4,0.0,71.0,64.0
Gil Vicente,União de Leiria,2-0,https://www.besoccer.com/match/gil-vicente/uniao-leiria/20042117,2004,7,primeira_liga,18,34,0,2,0,12,7,2,1,3,9,6,3.8000000000000007,2,0,1,7,2,11,7,2,1,3,6,8,5.800000000000001,1,1,1,3,2,5.4,3.8,70.0,76.0
Nacional,Vitória Guimarães,4-2,https://www.besoccer.com/match/nacional/vitoria-guimaraes/20042118,2004,7,primeira_liga,18,34,0,4,2,14,6,2,0,4,6,6,1.2000000000000002,2,0,1,6,2,17,3,1,0,5,3,9,0.0,0,0,3,0,5,4.2,0.0,66.0,75.0
Rio Ave,Paços de Ferreira,2-1,https://www.besoccer.com/match/rio-ave/pacos-ferreira/20042119,2004,7,primeira_liga,18,34,0,2,1,18,2,0,2,4,3,7,0.8,0,2,1,3,4,16,3,1,0,5,2,12,0.6000000000000001,0,0,3,1,8,1.4,0.0,62.0,70.0
Porto,Académica,4-1,https://www.besoccer.com/match/fc-porto/academica/20042120,2004,7,primeira_liga,18,34,0,4,1,1,16,5,1,0,14,4,8.600000000000001,3,0,0,8,1,13,7,2,1,3,6,7,3.2,2,1,0,4,1,7.2,5.2,90.0,65.0
Alverca,Sporting Braga,1-2,https://www.besoccer.com/match/alverca/sporting-braga/20042121,2004,7,primeira_liga,18,34,2,1,2,7,10,3,1,2,6,3,6.0,1,1,1,2,2,8,10,3,1,2,6,6,4.4,1,1,1,3,3,3.8,3.4000000000000004,64.0,74.0
Vitória Guimarães,Moreirense,3-0,https://www.besoccer.com/match/vitoria-guimaraes/moreirense-fc/20042122,2004,8,primeira_liga,18,34,0,3,0,18,3,1,0,6,5,13,0.0,1,0,2,3,4,12,9,3,0,4,6,10,3.0,1,0,2,3,4,1.7999999999999998,2.4000000000000004,74.0,61.0
