Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Sporting Braga,Beira Mar SC,2-1,https://www.besoccer.com/match/sporting-braga/beira-mar/199915767,1999,1,primeira_liga,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,73.0,70.0
Benfica,Estrela Amadora,2-0,https://www.besoccer.com/match/benfica/estrela-amadora/199915768,1999,1,primeira_liga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,86.0,71.0
Porto,Rio Ave,4-0,https://www.besoccer.com/match/fc-porto/rio-ave/199915769,1999,1,primeira_liga,18,34,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,89.0,72.0
Chaves,Académica,1-0,https://www.besoccer.com/match/chaves/academica/199915770,1999,1,primeira_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,71.0
Campomaiorense,Alverca,2-2,https://www.besoccer.com/match/campomaiorense/alverca/199915771,1999,1,primeira_liga,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,61.0
SC Salgueiros,Farense,4-2,https://www.besoccer.com/match/salgueiros/farense/199915772,1999,1,primeira_liga,18,34,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,70.0
Boavista,Vitória Guimarães,2-0,https://www.besoccer.com/match/boavista/vitoria-guimaraes/199915773,1999,1,primeira_liga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,78.0,77.0
União de Leiria,Marítimo,1-0,https://www.besoccer.com/match/uniao-leiria/maritimo/199915774,1999,1,primeira_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,73.0
Vitória Setúbal,Sporting CP,1-1,https://www.besoccer.com/match/vitoria-setubal/sporting-lisbon/199915775,1999,1,primeira_liga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,83.0
Sporting CP,Chaves,2-1,https://www.besoccer.com/match/sporting-lisbon/chaves/199915776,1999,2,primeira_liga,18,34,0,2,1,9,1,0,1,0,1,1,1.0,0,0,0,0,0,2,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,83.0,67.0
