Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Olhanense,Estoril,2-1,https://www.besoccer.com/match/sc-olhanense/estoril/20139917,2013,1,primeira_liga,16,30,0.0,2.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,63.0,60.0
Rio Ave,Marítimo,0-1,https://www.besoccer.com/match/rio-ave/maritimo/20139912,2013,1,primeira_liga,16,30,2.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,76.0
Benfica,Sporting Braga,2-2,https://www.besoccer.com/match/benfica/sporting-braga/20139914,2013,1,primeira_liga,16,30,1.0,2.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,90.0,84.0
Nacional,Vitória Setúbal,2-2,https://www.besoccer.com/match/nacional/vitoria-setubal/20139913,2013,1,primeira_liga,16,30,1.0,2.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,68.0
Paços de Ferreira,Moreirense,1-1,https://www.besoccer.com/match/pacos-ferreira/moreirense-fc/20139915,2013,1,primeira_liga,16,30,1.0,1.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,62.0
Gil Vicente,Porto,0-0,https://www.besoccer.com/match/gil-vicente/fc-porto/20139919,2013,1,primeira_liga,16,30,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,66.0,89.0
Vitória Guimarães,Sporting CP,0-0,https://www.besoccer.com/match/vitoria-guimaraes/sporting-lisbon/20139918,2013,1,primeira_liga,16,30,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,86.0
Beira Mar SC,Académica,3-3,https://www.besoccer.com/match/beira-mar/academica/20139916,2013,1,primeira_liga,16,30,1.0,3.0,3.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,64.0,71.0
Académica,Olhanense,1-1,https://www.besoccer.com/match/academica/sc-olhanense/20139925,2013,2,primeira_liga,16,30,1.0,1.0,1.0,8,1,0,1,0,3,3,1.0,0,0,0,0,0,1,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,71.0,63.0
Sporting Braga,Beira Mar SC,3-1,https://www.besoccer.com/match/sporting-braga/beira-mar/20139926,2013,2,primeira_liga,16,30,0.0,3.0,1.0,5,1,0,1,0,2,2,1.0,0,0,0,0,0,10,1,0,1,0,3,3,1.0,0,0,0,0,0,0.0,0.0,84.0,64.0
Porto,Vitória Guimarães,4-0,https://www.besoccer.com/match/fc-porto/vitoria-guimaraes/20139924,2013,2,primeira_liga,16,30,0.0,4.0,0.0,11,1,0,1,0,0,0,1.0,0,0,0,0,0,12,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,89.0,74.0
