Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Espinho,Sporting CP,1-3,https://www.besoccer.com/match/espinho/sporting-lisbon/19971761,1997,1,primeira_liga,18,34,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,84.0
Belenenses,Boavista,2-4,https://www.besoccer.com/match/belenenses/boavista/19971762,1997,1,primeira_liga,18,34,2,2,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,77.0
Porto,Vitória Setúbal,2-2,https://www.besoccer.com/match/fc-porto/vitoria-setubal/19971763,1997,1,primeira_liga,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,90.0,70.0
Benfica,Sporting Braga,1-1,https://www.besoccer.com/match/benfica/sporting-braga/19971764,1997,1,primeira_liga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,88.0,70.0
Vitória Guimarães,Gil Vicente,4-2,https://www.besoccer.com/match/vitoria-guimaraes/gil-vicente/19971765,1997,1,primeira_liga,18,34,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,67.0
Farense,Estrela Amadora,1-0,https://www.besoccer.com/match/farense/estrela-amadora/19971766,1997,1,primeira_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,69.0
Leça FC,União de Leiria,3-0,https://www.besoccer.com/match/leca/uniao-leiria/19971767,1997,1,primeira_liga,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,71.0
Rio Ave,SC Salgueiros,1-1,https://www.besoccer.com/match/rio-ave/salgueiros/19971768,1997,1,primeira_liga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,72.0,67.0
Marítimo,Chaves,3-3,https://www.besoccer.com/match/maritimo/chaves/19971769,1997,1,primeira_liga,18,34,1,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,66.0
Sporting CP,Farense,0-0,https://www.besoccer.com/match/sporting-lisbon/farense/19971770,1997,2,primeira_liga,18,34,1,0,0,4,3,1,0,0,3,1,3.0,0,0,0,0,0,1,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,84.0,71.0
União de Leiria,Porto,0-3,https://www.besoccer.com/match/uniao-leiria/fc-porto/19971771,1997,2,primeira_liga,18,34,2,0,3,16,0,0,0,1,0,3,0.0,0,0,0,0,0,13,1,0,1,0,2,2,1.0,0,0,0,0,0,0.0,0.0,71.0,90.0
Gil Vicente,Benfica,0-3,https://www.besoccer.com/match/gil-vicente/benfica/19971772,1997,2,primeira_liga,18,34,2,0,3,18,0,0,0,1,2,4,0.0,0,0,0,0,0,12,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,67.0,88.0
Vitória Setúbal,Vitória Guimarães,4-0,https://www.besoccer.com/match/vitoria-setubal/vitoria-guimaraes/19971773,1997,2,primeira_liga,18,34,0,4,0,9,1,0,1,0,2,2,1.0,0,0,0,0,0,2,3,1,0,0,4,2,3.0,0,0,0,0,0,0.0,0.0,70.0,76.0
Boavista,Espinho,0-2,https://www.besoccer.com/match/boavista/espinho/19971774,1997,2,primeira_liga,18,34,2,0,2,5,3,1,0,0,4,2,3.0,0,0,0,0,0,15,0,0,0,1,1,3,0.0,0,0,0,0,0,0.0,0.0,77.0,68.0
Chaves,Leça FC,1-0,https://www.besoccer.com/match/chaves/leca/19971775,1997,2,primeira_liga,18,34,0,1,0,7,1,0,1,0,3,3,1.0,0,0,0,0,0,3,3,1,0,0,3,0,3.0,0,0,0,0,0,0.0,0.0,66.0,70.0
Sporting Braga,Belenenses,3-1,https://www.besoccer.com/match/sporting-braga/belenenses/19971776,1997,2,primeira_liga,18,34,0,3,1,10,1,0,1,0,1,1,1.0,0,0,0,0,0,17,0,0,0,1,2,4,0.0,0,0,0,0,0,0.0,0.0,70.0,71.0
Estrela Amadora,Rio Ave,0-0,https://www.besoccer.com/match/estrela-amadora/rio-ave/19971777,1997,2,primeira_liga,18,34,1,0,0,14,0,0,0,1,0,1,0.0,0,0,0,0,0,8,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,68.0,72.0
