Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Roda JC,PSV,2-2,https://www.besoccer.com/match/roda-jc/psv/200422449,2004,1,eredivisie,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,76.0,89.0
Willem II,AZ Alkmaar,1-0,https://www.besoccer.com/match/willem-ii/az/200422450,2004,1,eredivisie,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,72.0,70.0
RKC Waalwijk,ADO Den Haag,1-0,https://www.besoccer.com/match/rkc-waalwijk/ado-den-haag/200422451,2004,1,eredivisie,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,64.0
Twente 1965,RBC Roosendaal,3-1,https://www.besoccer.com/match/fc-twente-1965/rbc/200422452,2004,1,eredivisie,18,34,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,59.0
Feyenoord,NEC Nijmegen,2-1,https://www.besoccer.com/match/feyenoord/nec/200422453,2004,1,eredivisie,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,86.0,70.0
Vitesse,Ajax,1-2,https://www.besoccer.com/match/vitesse/ajax/200422454,2004,1,eredivisie,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,78.0,88.0
Groningen,NAC Breda,1-0,https://www.besoccer.com/match/fc-groningen/nac-breda/200422455,2004,1,eredivisie,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,73.0
FC Volendam,Heerenveen,0-1,https://www.besoccer.com/match/fc-volendam/heerenveen/200422456,2004,1,eredivisie,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,61.0,77.0
Utrecht,PEC Zwolle,1-0,https://www.besoccer.com/match/fc-utrecht/fc-zwolle/200422457,2004,1,eredivisie,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,76.0,65.0
AZ Alkmaar,Twente 1965,3-0,https://www.besoccer.com/match/az/fc-twente-1965/200422458,2004,2,eredivisie,18,34,0,3,0,12,0,0,0,1,0,1,0.0,0,0,0,0,0,6,3,1,0,0,3,1,3.0,0,0,0,0,0,0.0,0.0,70.0,74.0
ADO Den Haag,Utrecht,1-1,https://www.besoccer.com/match/ado-den-haag/fc-utrecht/200422459,2004,2,eredivisie,18,34,1,1,1,13,0,0,0,1,0,1,0.0,0,0,0,0,0,5,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,64.0,76.0
PSV,Willem II,6-1,https://www.besoccer.com/match/psv/willem-ii/200422460,2004,2,eredivisie,18,34,0,6,1,9,1,0,1,0,2,2,1.0,0,0,0,0,0,3,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,89.0,72.0
NAC Breda,Vitesse,2-0,https://www.besoccer.com/match/nac-breda/vitesse/200422461,2004,2,eredivisie,18,34,0,2,0,17,0,0,0,1,0,1,0.0,0,0,0,0,0,14,0,0,0,1,1,2,0.0,0,0,0,0,0,0.0,0.0,73.0,78.0
Heerenveen,Feyenoord,1-0,https://www.besoccer.com/match/heerenveen/feyenoord/200422462,2004,2,eredivisie,18,34,0,1,0,4,3,1,0,0,1,0,3.0,0,0,0,0,0,7,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,77.0,86.0
RBC Roosendaal,Ajax,0-1,https://www.besoccer.com/match/rbc/ajax/200422463,2004,2,eredivisie,18,34,2,0,1,11,0,0,0,1,1,3,0.0,0,0,0,0,0,2,3,1,0,0,2,1,3.0,1,0,0,2,1,0.0,3.0,59.0,89.0
