Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Roda JC,Vitesse,2-3,https://www.besoccer.com/match/roda-jc/vitesse/200595084,2005,1,eredivisie,18,34,2,2,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
RBC Roosendaal,PSV,2-5,https://www.besoccer.com/match/rbc/psv/200595085,2005,1,eredivisie,18,34,2,2,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
NAC Breda,Utrecht,3-2,https://www.besoccer.com/match/nac-breda/fc-utrecht/200595086,2005,1,eredivisie,18,34,0,3,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
NEC Nijmegen,Willem II,2-0,https://www.besoccer.com/match/nec/willem-ii/200595087,2005,1,eredivisie,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
AZ Alkmaar,Heerenveen,1-1,https://www.besoccer.com/match/az/heerenveen/200595088,2005,1,eredivisie,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Twente 1965,Ajax,2-3,https://www.besoccer.com/match/fc-twente-1965/ajax/200595089,2005,1,eredivisie,18,34,2,2,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Den Bosch,ADO Den Haag,1-0,https://www.besoccer.com/match/fc-den-bosch/ado-den-haag/200595090,2005,1,eredivisie,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Feyenoord,De Graafschap,6-1,https://www.besoccer.com/match/feyenoord/graafschap/200595091,2005,1,eredivisie,18,34,0,6,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Groningen,RKC Waalwijk,0-0,https://www.besoccer.com/match/fc-groningen/rkc-waalwijk/200595092,2005,1,eredivisie,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Vitesse,Groningen,1-0,https://www.besoccer.com/match/vitesse/fc-groningen/200595093,2005,2,eredivisie,18,34,0,1,0,6,3,1,0,0,3,2,3.0,0,0,0,0,0,11,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,,
