Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
RBC Roosendaal,PEC Zwolle,1-1,https://www.besoccer.com/match/rbc/fc-zwolle/200320322,2003,1,eredivisie,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,66.0
Excelsior,PSV,0-2,https://www.besoccer.com/match/excelsior/psv/200320323,2003,1,eredivisie,18,34,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,62.0,88.0
NAC Breda,Roda JC,2-2,https://www.besoccer.com/match/nac-breda/roda-jc/200320324,2003,1,eredivisie,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,72.0,77.0
Twente 1965,Willem II,0-2,https://www.besoccer.com/match/fc-twente-1965/willem-ii/200320325,2003,1,eredivisie,18,34,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,76.0,73.0
AZ Alkmaar,Heerenveen,3-3,https://www.besoccer.com/match/az/heerenveen/200320326,2003,1,eredivisie,18,34,1,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,78.0
Groningen,Vitesse,1-2,https://www.besoccer.com/match/fc-groningen/vitesse/200320327,2003,1,eredivisie,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,81.0
Ajax,Utrecht,3-1,https://www.besoccer.com/match/ajax/fc-utrecht/200320328,2003,1,eredivisie,18,34,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,86.0,75.0
Feyenoord,NEC Nijmegen,2-0,https://www.besoccer.com/match/feyenoord/nec/200320329,2003,1,eredivisie,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,85.0,68.0
RKC Waalwijk,De Graafschap,4-2,https://www.besoccer.com/match/rkc-waalwijk/graafschap/200320330,2003,1,eredivisie,18,34,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,67.0
NEC Nijmegen,AZ Alkmaar,2-0,https://www.besoccer.com/match/nec/az/200320331,2003,2,eredivisie,18,34,0,2,0,15,0,0,0,1,0,2,0.0,0,0,0,0,0,10,1,0,1,0,3,3,1.0,0,0,0,0,0,0.0,0.0,68.0,70.0
