Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Roda JC,Twente 1965,0-0,https://www.besoccer.com/match/roda-jc/fc-twente-1965/20118378,2011,1,eredivisie,18,34,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,72.0,84.0
NEC Nijmegen,VVV Venlo,1-0,https://www.besoccer.com/match/nec/vvv/20118379,2011,1,eredivisie,18,34,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,64.0
Heracles,Willem II,3-0,https://www.besoccer.com/match/heracles/willem-ii/20118380,2011,1,eredivisie,18,34,0.0,3.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,64.0
De Graafschap,Excelsior,3-0,https://www.besoccer.com/match/graafschap/excelsior/20118381,2011,1,eredivisie,18,34,0.0,3.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,65.0,63.0
Heerenveen,PSV,1-3,https://www.besoccer.com/match/heerenveen/psv/20118382,2011,1,eredivisie,18,34,2.0,1.0,3.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,76.0,88.0
Vitesse,ADO Den Haag,3-1,https://www.besoccer.com/match/vitesse/ado-den-haag/20118383,2011,1,eredivisie,18,34,0.0,3.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,62.0
Feyenoord,Utrecht,3-1,https://www.besoccer.com/match/feyenoord/fc-utrecht/20118384,2011,1,eredivisie,18,34,0.0,3.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,80.0,73.0
Groningen,Ajax,2-2,https://www.besoccer.com/match/fc-groningen/ajax/20118385,2011,1,eredivisie,18,34,1.0,2.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,88.0
NAC Breda,AZ Alkmaar,1-1,https://www.besoccer.com/match/nac-breda/az/20118386,2011,1,eredivisie,18,34,1.0,1.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,73.0,83.0
Ajax,Vitesse,4-2,https://www.besoccer.com/match/ajax/vitesse/20118387,2011,2,eredivisie,18,34,0.0,4.0,2.0,12,1,0,1,0,2,2,1.0,0,0,0,0,0,4,3,1,0,0,3,1,3.0,0,0,0,0,0,0.0,0.0,88.0,69.0
PSV,De Graafschap,6-0,https://www.besoccer.com/match/psv/graafschap/20118388,2011,2,eredivisie,18,34,0.0,6.0,0.0,3,3,1,0,0,3,1,3.0,0,0,0,0,0,1,3,1,0,0,3,0,3.0,0,0,0,0,0,0.0,0.0,88.0,66.0
