Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Heerenveen,Twente 1965,1-0,https://www.besoccer.com/match/heerenveen/fc-twente-1965/199916073,1999,1,eredivisie,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,73.0,75.0
Fortuna Sittard,Feyenoord,1-2,https://www.besoccer.com/match/fortuna-sittard/feyenoord/199916074,1999,1,eredivisie,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,84.0
AZ Alkmaar,Sparta Rotterdam,2-0,https://www.besoccer.com/match/az/sparta-rotterdam/199916075,1999,1,eredivisie,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,66.0,70.0
RKC Waalwijk,NEC Nijmegen,0-1,https://www.besoccer.com/match/rkc-waalwijk/nec/199916076,1999,1,eredivisie,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,65.0
MVV Maastricht,De Graafschap,1-2,https://www.besoccer.com/match/mvv/graafschap/199916077,1999,1,eredivisie,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,69.0
Vitesse,Roda JC,1-0,https://www.besoccer.com/match/vitesse/roda-jc/199916078,1999,1,eredivisie,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,80.0,75.0
Cambuur,PSV,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/psv/199916079,1999,1,eredivisie,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,87.0
Ajax,Willem II,2-0,https://www.besoccer.com/match/ajax/willem-ii/199916080,1999,1,eredivisie,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,90.0,72.0
NAC Breda,Utrecht,2-4,https://www.besoccer.com/match/nac-breda/fc-utrecht/199916081,1999,1,eredivisie,18,34,2,2,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,71.0,68.0
Roda JC,Ajax,0-2,https://www.besoccer.com/match/roda-jc/ajax/199916082,1999,2,eredivisie,18,34,2,0,2,14,0,0,0,1,0,1,0.0,0,0,0,0,0,8,3,1,0,0,2,0,3.0,0,0,0,0,0,0.0,0.0,75.0,90.0
AZ Alkmaar,Vitesse,0-0,https://www.besoccer.com/match/az/vitesse/199916083,1999,2,eredivisie,18,34,1,0,0,7,3,1,0,0,2,0,3.0,1,0,0,2,0,2,3,1,0,0,1,0,3.0,0,0,0,0,0,3.0,0.0,66.0,80.0
Willem II,Fortuna Sittard,1-0,https://www.besoccer.com/match/willem-ii/fortuna-sittard/199916084,1999,2,eredivisie,18,34,0,1,0,13,0,0,0,1,0,2,0.0,0,0,0,0,0,16,0,0,0,1,1,2,0.0,0,0,0,0,0,0.0,0.0,72.0,69.0
PSV,Heerenveen,1-2,https://www.besoccer.com/match/psv/heerenveen/199916085,1999,2,eredivisie,18,34,2,1,2,10,1,0,1,0,1,1,1.0,0,0,0,0,0,1,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,87.0,73.0
NEC Nijmegen,NAC Breda,1-1,https://www.besoccer.com/match/nec/nac-breda/199916086,1999,2,eredivisie,18,34,1,1,1,6,3,1,0,0,1,0,3.0,0,0,0,0,0,17,0,0,0,1,2,4,0.0,0,0,0,0,0,0.0,0.0,65.0,71.0
Twente 1965,Sparta Rotterdam,1-0,https://www.besoccer.com/match/fc-twente-1965/sparta-rotterdam/199916087,1999,2,eredivisie,18,34,0,1,0,15,0,0,0,1,0,1,0.0,0,0,0,0,0,12,0,0,0,1,0,2,0.0,0,0,1,0,2,0.0,0.0,75.0,70.0
Utrecht,Cambuur,3-0,https://www.besoccer.com/match/fc-utrecht/sc-cambuur-leeuwarden/199916088,1999,2,eredivisie,18,34,0,3,0,3,3,1,0,0,4,2,3.0,0,0,0,0,0,9,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,69.0,67.0
Feyenoord,MVV Maastricht,3-1,https://www.besoccer.com/match/feyenoord/mvv/199916089,1999,2,eredivisie,18,34,0,3,1,5,3,1,0,0,2,1,3.0,0,0,0,0,0,18,0,0,0,1,1,2,0.0,0,0,0,0,0,0.0,0.0,84.0,68.0
