Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Sparta Rotterdam,Willem II,0-2,https://www.besoccer.com/match/sparta-rotterdam/willem-ii/200018614,2000,1,eredivisie,18,34,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,75.0
Den Bosch,Feyenoord,0-4,https://www.besoccer.com/match/fc-den-bosch/feyenoord/200018615,2000,1,eredivisie,18,34,2,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,85.0
Cambuur,Vitesse,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/vitesse/200018616,2000,1,eredivisie,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,80.0
De Graafschap,Roda JC,0-0,https://www.besoccer.com/match/graafschap/roda-jc/200018617,2000,1,eredivisie,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,77.0
Fortuna Sittard,AZ Alkmaar,1-2,https://www.besoccer.com/match/fortuna-sittard/az/200018618,2000,1,eredivisie,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,72.0,68.0
PSV,MVV Maastricht,4-1,https://www.besoccer.com/match/psv/mvv/200018619,2000,1,eredivisie,18,34,0,4,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,85.0,67.0
Ajax,Heerenveen,3-2,https://www.besoccer.com/match/ajax/heerenveen/200018620,2000,1,eredivisie,18,34,0,3,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,88.0,74.0
RKC Waalwijk,Twente 1965,1-1,https://www.besoccer.com/match/rkc-waalwijk/fc-twente-1965/200018621,2000,1,eredivisie,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,76.0
Utrecht,NEC Nijmegen,1-0,https://www.besoccer.com/match/fc-utrecht/nec/200018622,2000,1,eredivisie,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,66.0
MVV Maastricht,Ajax,2-6,https://www.besoccer.com/match/mvv/ajax/200018623,2000,2,eredivisie,18,34,2,2,6,14,0,0,0,1,1,4,0.0,0,0,0,0,0,6,3,1,0,0,3,2,3.0,0,0,0,0,0,0.0,0.0,67.0,88.0
