Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
FC Eindhoven,Emmen,3-0,https://www.besoccer.com/match/fc-eindhoven/emmen/20128280,2012,1,eerste_divisie,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,47.0,50.0
TOP Oss,Helmond Sport,3-1,https://www.besoccer.com/match/fc-oss/helmond-sport/20128281,2012,1,eerste_divisie,18,34,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,48.0,56.0
BV Veendam ,Willem II,1-3,https://www.besoccer.com/match/veendam/willem-ii/20128282,2012,1,eerste_divisie,18,34,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,51.0,55.0
Den Bosch,PEC Zwolle,2-2,https://www.besoccer.com/match/fc-den-bosch/fc-zwolle/20128283,2012,1,eerste_divisie,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,58.0,61.0
Go Ahead Eagles,SC Telstar,1-0,https://www.besoccer.com/match/go-ahead-eagles/stormvogels-telstar/20128284,2012,1,eerste_divisie,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,47.0
MVV Maastricht,Almere City,3-2,https://www.besoccer.com/match/mvv/almere-city/20128285,2012,1,eerste_divisie,18,34,0,3,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,54.0,38.0
Dordrecht,FC Volendam,0-0,https://www.besoccer.com/match/fc-dordrecht/fc-volendam/20128286,2012,1,eerste_divisie,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,54.0,57.0
Sparta Rotterdam,Fortuna Sittard,1-0,https://www.besoccer.com/match/sparta-rotterdam/fortuna-sittard/20128287,2012,1,eerste_divisie,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,56.0,44.0
AGOVV Apeldoorn,Cambuur,2-4,https://www.besoccer.com/match/agovv-apeldoorn/sc-cambuur-leeuwarden/20128288,2012,1,eerste_divisie,18,34,2,2,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,50.0,56.0
FC Eindhoven,Emmen,3-0,https://www.besoccer.com/match/fc-eindhoven/emmen/20128280,2012,2,eerste_divisie,18,34,0,3,0,4,3,1,0,0,3,0,3.0,1,0,0,3,0,17,0,0,0,1,0,3,0.0,0,0,1,0,3,3.0,0.0,47.0,50.0
TOP Oss,Helmond Sport,3-1,https://www.besoccer.com/match/fc-oss/helmond-sport/20128281,2012,2,eerste_divisie,18,34,0,3,1,5,3,1,0,0,3,1,3.0,1,0,0,3,1,13,0,0,0,1,1,3,0.0,0,0,1,1,3,3.0,0.0,48.0,56.0
BV Veendam ,Willem II,1-3,https://www.besoccer.com/match/veendam/willem-ii/20128282,2012,2,eerste_divisie,18,34,2,1,3,18,0,0,0,1,1,3,0.0,0,0,1,1,3,7,3,1,0,0,3,1,3.0,1,0,0,3,1,0.0,3.0,51.0,55.0
Den Bosch,PEC Zwolle,2-2,https://www.besoccer.com/match/fc-den-bosch/fc-zwolle/20128283,2012,2,eerste_divisie,18,34,1,2,2,11,1,0,1,0,2,2,1.0,0,1,0,2,2,9,1,0,1,0,2,2,1.0,0,1,0,2,2,1.0,1.0,58.0,61.0
Go Ahead Eagles,SC Telstar,1-0,https://www.besoccer.com/match/go-ahead-eagles/stormvogels-telstar/20128284,2012,2,eerste_divisie,18,34,0,1,0,6,3,1,0,0,1,0,3.0,1,0,0,1,0,12,0,0,0,1,0,1,0.0,0,0,1,0,1,3.0,0.0,57.0,47.0
MVV Maastricht,Almere City,3-2,https://www.besoccer.com/match/mvv/almere-city/20128285,2012,2,eerste_divisie,18,34,0,3,2,1,3,1,0,0,3,2,3.0,1,0,0,3,2,16,0,0,0,1,2,3,0.0,0,0,1,2,3,3.0,0.0,54.0,38.0
Dordrecht,FC Volendam,0-0,https://www.besoccer.com/match/fc-dordrecht/fc-volendam/20128286,2012,2,eerste_divisie,18,34,1,0,0,10,1,0,1,0,0,0,1.0,0,1,0,0,0,8,1,0,1,0,0,0,1.0,0,1,0,0,0,1.0,1.0,54.0,57.0
