Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Cambuur,Dordrecht,2-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-dordrecht/200824624,2008,1,eerste_divisie,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,51.0,53.0
FC Omniworld,RKC Waalwijk,2-2,https://www.besoccer.com/match/omniworld/rkc-waalwijk/200824625,2008,1,eerste_divisie,20,38,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,61.0
TOP Oss,Helmond Sport,1-1,https://www.besoccer.com/match/fc-oss/helmond-sport/200824626,2008,1,eerste_divisie,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,47.0,52.0
RBC Roosendaal,Fortuna Sittard,1-0,https://www.besoccer.com/match/rbc/fortuna-sittard/200824627,2008,1,eerste_divisie,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,55.0,47.0
AGOVV Apeldoorn,Den Bosch,0-1,https://www.besoccer.com/match/agovv-apeldoorn/fc-den-bosch/200824628,2008,1,eerste_divisie,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,50.0,57.0
Go Ahead Eagles,Emmen,6-0,https://www.besoccer.com/match/go-ahead-eagles/emmen/200824629,2008,1,eerste_divisie,20,38,0,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,54.0
FC Eindhoven,SC Telstar,0-0,https://www.besoccer.com/match/fc-eindhoven/stormvogels-telstar/200824630,2008,1,eerste_divisie,20,38,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,46.0,49.0
MVV Maastricht,ADO Den Haag,2-1,https://www.besoccer.com/match/mvv/ado-den-haag/200824631,2008,1,eerste_divisie,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,56.0
FC Volendam,BV Veendam ,2-2,https://www.besoccer.com/match/fc-volendam/veendam/200824632,2008,1,eerste_divisie,20,38,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,58.0,49.0
HFC Haarlem ,PEC Zwolle,1-1,https://www.besoccer.com/match/haarlem/fc-zwolle/200824633,2008,1,eerste_divisie,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,48.0,57.0
Cambuur,Dordrecht,2-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-dordrecht/200824624,2008,2,eerste_divisie,20,38,0,2,1,2,3,1,0,0,2,1,3.0,1,0,0,2,1,16,0,0,0,1,1,2,0.0,0,0,1,1,2,3.0,0.0,51.0,53.0
FC Omniworld,RKC Waalwijk,2-2,https://www.besoccer.com/match/omniworld/rkc-waalwijk/200824625,2008,2,eerste_divisie,20,38,1,2,2,8,1,0,1,0,2,2,1.0,0,1,0,2,2,9,1,0,1,0,2,2,1.0,0,1,0,2,2,1.0,1.0,49.0,61.0
TOP Oss,Helmond Sport,1-1,https://www.besoccer.com/match/fc-oss/helmond-sport/200824626,2008,2,eerste_divisie,20,38,1,1,1,7,1,0,1,0,1,1,1.0,0,1,0,1,1,11,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,47.0,52.0
RBC Roosendaal,Fortuna Sittard,1-0,https://www.besoccer.com/match/rbc/fortuna-sittard/200824627,2008,2,eerste_divisie,20,38,0,1,0,5,3,1,0,0,1,0,3.0,1,0,0,1,0,19,0,0,0,1,0,1,0.0,0,0,1,0,1,3.0,0.0,55.0,47.0
AGOVV Apeldoorn,Den Bosch,0-1,https://www.besoccer.com/match/agovv-apeldoorn/fc-den-bosch/200824628,2008,2,eerste_divisie,20,38,2,0,1,18,0,0,0,1,0,1,0.0,0,0,1,0,1,1,3,1,0,0,1,0,3.0,1,0,0,1,0,0.0,3.0,50.0,57.0
Go Ahead Eagles,Emmen,6-0,https://www.besoccer.com/match/go-ahead-eagles/emmen/200824629,2008,2,eerste_divisie,20,38,0,6,0,3,3,1,0,0,6,0,3.0,1,0,0,6,0,20,0,0,0,1,0,6,0.0,0,0,1,0,6,3.0,0.0,53.0,54.0
FC Eindhoven,SC Telstar,0-0,https://www.besoccer.com/match/fc-eindhoven/stormvogels-telstar/200824630,2008,2,eerste_divisie,20,38,1,0,0,14,1,0,1,0,0,0,1.0,0,1,0,0,0,15,1,0,1,0,0,0,1.0,0,1,0,0,0,1.0,1.0,46.0,49.0
MVV Maastricht,ADO Den Haag,2-1,https://www.besoccer.com/match/mvv/ado-den-haag/200824631,2008,2,eerste_divisie,20,38,0,2,1,4,3,1,0,0,2,1,3.0,1,0,0,2,1,17,0,0,0,1,1,2,0.0,0,0,1,1,2,3.0,0.0,53.0,56.0
FC Volendam,BV Veendam ,2-2,https://www.besoccer.com/match/fc-volendam/veendam/200824632,2008,2,eerste_divisie,20,38,1,2,2,13,1,0,1,0,2,2,1.0,0,1,0,2,2,10,1,0,1,0,2,2,1.0,0,1,0,2,2,1.0,1.0,58.0,49.0
HFC Haarlem ,PEC Zwolle,1-1,https://www.besoccer.com/match/haarlem/fc-zwolle/200824633,2008,2,eerste_divisie,20,38,1,1,1,12,1,0,1,0,1,1,1.0,0,1,0,1,1,6,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,48.0,57.0
Cambuur,Dordrecht,2-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-dordrecht/200824624,2008,3,eerste_divisie,20,38,0,2,1,2,6,2,0,0,4,2,5.4,2,0,0,4,2,16,0,0,0,2,2,4,0.0,0,0,2,2,4,5.4,0.0,51.0,53.0
FC Omniworld,RKC Waalwijk,2-2,https://www.besoccer.com/match/omniworld/rkc-waalwijk/200824625,2008,3,eerste_divisie,20,38,1,2,2,13,2,0,2,0,4,4,1.8,0,2,0,4,4,12,2,0,2,0,4,4,1.8,0,2,0,4,4,1.8,1.8,49.0,61.0
TOP Oss,Helmond Sport,1-1,https://www.besoccer.com/match/fc-oss/helmond-sport/200824626,2008,3,eerste_divisie,20,38,1,1,1,14,2,0,2,0,2,2,1.8,0,2,0,2,2,10,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,47.0,52.0
RBC Roosendaal,Fortuna Sittard,1-0,https://www.besoccer.com/match/rbc/fortuna-sittard/200824627,2008,3,eerste_divisie,20,38,0,1,0,5,6,2,0,0,2,0,5.4,2,0,0,2,0,19,0,0,0,2,0,2,0.0,0,0,2,0,2,5.4,0.0,55.0,47.0
AGOVV Apeldoorn,Den Bosch,0-1,https://www.besoccer.com/match/agovv-apeldoorn/fc-den-bosch/200824628,2008,3,eerste_divisie,20,38,2,0,1,18,0,0,0,2,0,2,0.0,0,0,2,0,2,1,6,2,0,0,2,0,5.4,2,0,0,2,0,0.0,5.4,50.0,57.0
Go Ahead Eagles,Emmen,6-0,https://www.besoccer.com/match/go-ahead-eagles/emmen/200824629,2008,3,eerste_divisie,20,38,0,6,0,3,6,2,0,0,12,0,5.4,2,0,0,12,0,20,0,0,0,2,0,12,0.0,0,0,2,0,12,5.4,0.0,53.0,54.0
FC Eindhoven,SC Telstar,0-0,https://www.besoccer.com/match/fc-eindhoven/stormvogels-telstar/200824630,2008,3,eerste_divisie,20,38,1,0,0,7,2,0,2,0,0,0,1.8,0,2,0,0,0,6,2,0,2,0,0,0,1.8,0,2,0,0,0,1.8,1.8,46.0,49.0
MVV Maastricht,ADO Den Haag,2-1,https://www.besoccer.com/match/mvv/ado-den-haag/200824631,2008,3,eerste_divisie,20,38,0,2,1,4,6,2,0,0,4,2,5.4,2,0,0,4,2,17,0,0,0,2,2,4,0.0,0,0,2,2,4,5.4,0.0,53.0,56.0
FC Volendam,BV Veendam ,2-2,https://www.besoccer.com/match/fc-volendam/veendam/200824632,2008,3,eerste_divisie,20,38,1,2,2,8,2,0,2,0,4,4,1.8,0,2,0,4,4,11,2,0,2,0,4,4,1.8,0,2,0,4,4,1.8,1.8,58.0,49.0
HFC Haarlem ,PEC Zwolle,1-1,https://www.besoccer.com/match/haarlem/fc-zwolle/200824633,2008,3,eerste_divisie,20,38,1,1,1,9,2,0,2,0,2,2,1.8,0,2,0,2,2,15,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,48.0,57.0
Cambuur,Dordrecht,2-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-dordrecht/200824624,2008,4,eerste_divisie,20,38,0,2,1,2,9,3,0,0,6,3,7.2,3,0,0,6,3,16,0,0,0,3,3,6,0.0,0,0,3,3,6,7.2,0.0,51.0,53.0
FC Omniworld,RKC Waalwijk,2-2,https://www.besoccer.com/match/omniworld/rkc-waalwijk/200824625,2008,4,eerste_divisie,20,38,1,2,2,8,3,0,3,0,6,6,2.4,0,3,0,6,6,9,3,0,3,0,6,6,2.4,0,3,0,6,6,2.4,2.4,49.0,61.0
TOP Oss,Helmond Sport,1-1,https://www.besoccer.com/match/fc-oss/helmond-sport/200824626,2008,4,eerste_divisie,20,38,1,1,1,7,3,0,3,0,3,3,2.4,0,3,0,3,3,11,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,47.0,52.0
RBC Roosendaal,Fortuna Sittard,1-0,https://www.besoccer.com/match/rbc/fortuna-sittard/200824627,2008,4,eerste_divisie,20,38,0,1,0,5,9,3,0,0,3,0,7.2,3,0,0,3,0,19,0,0,0,3,0,3,0.0,0,0,3,0,3,7.2,0.0,55.0,47.0
AGOVV Apeldoorn,Den Bosch,0-1,https://www.besoccer.com/match/agovv-apeldoorn/fc-den-bosch/200824628,2008,4,eerste_divisie,20,38,2,0,1,18,0,0,0,3,0,3,0.0,0,0,3,0,3,1,9,3,0,0,3,0,7.2,3,0,0,3,0,0.0,7.2,50.0,57.0
