Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Dordrecht,FC Eindhoven,1-1,https://www.besoccer.com/match/fc-dordrecht/fc-eindhoven/200410771,2004,1,eerste_divisie,18,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,49.0
AGOVV Apeldoorn,TOP Oss,1-2,https://www.besoccer.com/match/agovv-apeldoorn/fc-oss/200410772,2004,1,eerste_divisie,18,38,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,44.0
SC Telstar,MVV Maastricht,3-1,https://www.besoccer.com/match/stormvogels-telstar/mvv/200410773,2004,1,eerste_divisie,18,38,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,54.0
Helmond Sport,Cambuur,2-0,https://www.besoccer.com/match/helmond-sport/sc-cambuur-leeuwarden/200410774,2004,1,eerste_divisie,18,38,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,56.0
VVV Venlo,Heracles,1-1,https://www.besoccer.com/match/vvv/heracles/200410775,2004,1,eerste_divisie,18,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,50.0,51.0
Fortuna Sittard,BV Veendam ,2-2,https://www.besoccer.com/match/fortuna-sittard/veendam/200410776,2004,1,eerste_divisie,18,38,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,47.0
Emmen,Excelsior,0-0,https://www.besoccer.com/match/emmen/excelsior/200410777,2004,1,eerste_divisie,18,38,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,55.0
Sparta Rotterdam,De Graafschap,6-1,https://www.besoccer.com/match/sparta-rotterdam/graafschap/200410770,2004,1,eerste_divisie,18,38,0,6,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,52.0,58.0
HFC Haarlem ,Den Bosch,1-3,https://www.besoccer.com/match/haarlem/fc-den-bosch/200410769,2004,1,eerste_divisie,18,38,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,45.0,59.0
Dordrecht,FC Eindhoven,1-1,https://www.besoccer.com/match/fc-dordrecht/fc-eindhoven/200410771,2004,2,eerste_divisie,18,38,1,1,1,11,1,0,1,0,1,1,1.0,0,1,0,1,1,8,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,49.0,49.0
AGOVV Apeldoorn,TOP Oss,1-2,https://www.besoccer.com/match/agovv-apeldoorn/fc-oss/200410772,2004,2,eerste_divisie,18,38,2,1,2,16,0,0,0,1,1,2,0.0,0,0,1,1,2,3,3,1,0,0,2,1,3.0,1,0,0,2,1,0.0,3.0,53.0,44.0
SC Telstar,MVV Maastricht,3-1,https://www.besoccer.com/match/stormvogels-telstar/mvv/200410773,2004,2,eerste_divisie,18,38,0,3,1,4,3,1,0,0,3,1,3.0,1,0,0,3,1,15,0,0,0,1,1,3,0.0,0,0,1,1,3,3.0,0.0,49.0,54.0
Helmond Sport,Cambuur,2-0,https://www.besoccer.com/match/helmond-sport/sc-cambuur-leeuwarden/200410774,2004,2,eerste_divisie,18,38,0,2,0,1,3,1,0,0,2,0,3.0,1,0,0,2,0,17,0,0,0,1,0,2,0.0,0,0,1,0,2,3.0,0.0,53.0,56.0
VVV Venlo,Heracles,1-1,https://www.besoccer.com/match/vvv/heracles/200410775,2004,2,eerste_divisie,18,38,1,1,1,6,1,0,1,0,1,1,1.0,0,1,0,1,1,10,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,50.0,51.0
Fortuna Sittard,BV Veendam ,2-2,https://www.besoccer.com/match/fortuna-sittard/veendam/200410776,2004,2,eerste_divisie,18,38,1,2,2,12,1,0,1,0,2,2,1.0,0,1,0,2,2,9,1,0,1,0,2,2,1.0,0,1,0,2,2,1.0,1.0,57.0,47.0
Emmen,Excelsior,0-0,https://www.besoccer.com/match/emmen/excelsior/200410777,2004,2,eerste_divisie,18,38,1,0,0,7,1,0,1,0,0,0,1.0,0,1,0,0,0,13,1,0,1,0,0,0,1.0,0,1,0,0,0,1.0,1.0,57.0,55.0
Sparta Rotterdam,De Graafschap,6-1,https://www.besoccer.com/match/sparta-rotterdam/graafschap/200410770,2004,2,eerste_divisie,18,38,0,6,1,5,3,1,0,0,6,1,3.0,1,0,0,6,1,14,0,0,0,1,1,6,0.0,0,0,1,1,6,3.0,0.0,52.0,58.0
HFC Haarlem ,Den Bosch,1-3,https://www.besoccer.com/match/haarlem/fc-den-bosch/200410769,2004,2,eerste_divisie,18,38,2,1,3,18,0,0,0,1,1,3,0.0,0,0,1,1,3,2,3,1,0,0,3,1,3.0,1,0,0,3,1,0.0,3.0,45.0,59.0
Dordrecht,FC Eindhoven,1-1,https://www.besoccer.com/match/fc-dordrecht/fc-eindhoven/200410771,2004,3,eerste_divisie,18,38,1,1,1,8,2,0,2,0,2,2,1.8,0,2,0,2,2,11,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,49.0,49.0
AGOVV Apeldoorn,TOP Oss,1-2,https://www.besoccer.com/match/agovv-apeldoorn/fc-oss/200410772,2004,3,eerste_divisie,18,38,2,1,2,16,0,0,0,2,2,4,0.0,0,0,2,2,4,3,6,2,0,0,4,2,5.4,2,0,0,4,2,0.0,5.4,53.0,44.0
SC Telstar,MVV Maastricht,3-1,https://www.besoccer.com/match/stormvogels-telstar/mvv/200410773,2004,3,eerste_divisie,18,38,0,3,1,4,6,2,0,0,6,2,5.4,2,0,0,6,2,15,0,0,0,2,2,6,0.0,0,0,2,2,6,5.4,0.0,49.0,54.0
Helmond Sport,Cambuur,2-0,https://www.besoccer.com/match/helmond-sport/sc-cambuur-leeuwarden/200410774,2004,3,eerste_divisie,18,38,0,2,0,1,6,2,0,0,4,0,5.4,2,0,0,4,0,17,0,0,0,2,0,4,0.0,0,0,2,0,4,5.4,0.0,53.0,56.0
VVV Venlo,Heracles,1-1,https://www.besoccer.com/match/vvv/heracles/200410775,2004,3,eerste_divisie,18,38,1,1,1,13,2,0,2,0,2,2,1.8,0,2,0,2,2,9,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,50.0,51.0
Fortuna Sittard,BV Veendam ,2-2,https://www.besoccer.com/match/fortuna-sittard/veendam/200410776,2004,3,eerste_divisie,18,38,1,2,2,7,2,0,2,0,4,4,1.8,0,2,0,4,4,10,2,0,2,0,4,4,1.8,0,2,0,4,4,1.8,1.8,57.0,47.0
Emmen,Excelsior,0-0,https://www.besoccer.com/match/emmen/excelsior/200410777,2004,3,eerste_divisie,18,38,1,0,0,12,2,0,2,0,0,0,1.8,0,2,0,0,0,6,2,0,2,0,0,0,1.8,0,2,0,0,0,1.8,1.8,57.0,55.0
Sparta Rotterdam,De Graafschap,6-1,https://www.besoccer.com/match/sparta-rotterdam/graafschap/200410770,2004,3,eerste_divisie,18,38,0,6,1,5,6,2,0,0,12,2,5.4,2,0,0,12,2,14,0,0,0,2,2,12,0.0,0,0,2,2,12,5.4,0.0,52.0,58.0
HFC Haarlem ,Den Bosch,1-3,https://www.besoccer.com/match/haarlem/fc-den-bosch/200410769,2004,3,eerste_divisie,18,38,2,1,3,18,0,0,0,2,2,6,0.0,0,0,2,2,6,2,6,2,0,0,6,2,5.4,2,0,0,6,2,0.0,5.4,45.0,59.0
Dordrecht,FC Eindhoven,1-1,https://www.besoccer.com/match/fc-dordrecht/fc-eindhoven/200410771,2004,4,eerste_divisie,18,38,1,1,1,11,3,0,3,0,3,3,2.4,0,3,0,3,3,8,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,49.0,49.0
AGOVV Apeldoorn,TOP Oss,1-2,https://www.besoccer.com/match/agovv-apeldoorn/fc-oss/200410772,2004,4,eerste_divisie,18,38,2,1,2,16,0,0,0,3,3,6,0.0,0,0,3,3,6,3,9,3,0,0,6,3,7.2,3,0,0,6,3,0.0,7.2,53.0,44.0
SC Telstar,MVV Maastricht,3-1,https://www.besoccer.com/match/stormvogels-telstar/mvv/200410773,2004,4,eerste_divisie,18,38,0,3,1,4,9,3,0,0,9,3,7.2,3,0,0,9,3,15,0,0,0,3,3,9,0.0,0,0,3,3,9,7.2,0.0,49.0,54.0
Helmond Sport,Cambuur,2-0,https://www.besoccer.com/match/helmond-sport/sc-cambuur-leeuwarden/200410774,2004,4,eerste_divisie,18,38,0,2,0,1,9,3,0,0,6,0,7.2,3,0,0,6,0,17,0,0,0,3,0,6,0.0,0,0,3,0,6,7.2,0.0,53.0,56.0
VVV Venlo,Heracles,1-1,https://www.besoccer.com/match/vvv/heracles/200410775,2004,4,eerste_divisie,18,38,1,1,1,6,3,0,3,0,3,3,2.4,0,3,0,3,3,10,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,50.0,51.0
Fortuna Sittard,BV Veendam ,2-2,https://www.besoccer.com/match/fortuna-sittard/veendam/200410776,2004,4,eerste_divisie,18,38,1,2,2,12,3,0,3,0,6,6,2.4,0,3,0,6,6,9,3,0,3,0,6,6,2.4,0,3,0,6,6,2.4,2.4,57.0,47.0
Emmen,Excelsior,0-0,https://www.besoccer.com/match/emmen/excelsior/200410777,2004,4,eerste_divisie,18,38,1,0,0,7,3,0,3,0,0,0,2.4,0,3,0,0,0,13,3,0,3,0,0,0,2.4,0,3,0,0,0,2.4,2.4,57.0,55.0
Sparta Rotterdam,De Graafschap,6-1,https://www.besoccer.com/match/sparta-rotterdam/graafschap/200410770,2004,4,eerste_divisie,18,38,0,6,1,5,9,3,0,0,18,3,7.2,3,0,0,18,3,14,0,0,0,3,3,18,0.0,0,0,3,3,18,7.2,0.0,52.0,58.0
