Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Cambuur,De Graafschap,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/graafschap/201058598,2010,1,eerste_divisie,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,58.0
HFC Haarlem ,BV Veendam ,1-6,https://www.besoccer.com/match/haarlem/veendam/201058599,2010,1,eerste_divisie,20,38,2,1,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,47.0,48.0
Go Ahead Eagles,FC Omniworld,2-0,https://www.besoccer.com/match/go-ahead-eagles/omniworld/201058600,2010,1,eerste_divisie,20,38,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,47.0
Fortuna Sittard,Helmond Sport,0-4,https://www.besoccer.com/match/fortuna-sittard/helmond-sport/201058601,2010,1,eerste_divisie,20,38,2,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,46.0,53.0
FC Volendam,Den Bosch,1-1,https://www.besoccer.com/match/fc-volendam/fc-den-bosch/201058602,2010,1,eerste_divisie,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,59.0,58.0
TOP Oss,Dordrecht,0-1,https://www.besoccer.com/match/fc-oss/fc-dordrecht/201058603,2010,1,eerste_divisie,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,48.0,54.0
Emmen,RBC Roosendaal,0-4,https://www.besoccer.com/match/emmen/rbc/201058604,2010,1,eerste_divisie,20,38,2,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,52.0,53.0
FC Eindhoven,MVV Maastricht,4-3,https://www.besoccer.com/match/fc-eindhoven/mvv/201058605,2010,1,eerste_divisie,20,38,0,4,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,46.0,55.0
Excelsior,SC Telstar,2-2,https://www.besoccer.com/match/excelsior/stormvogels-telstar/201058606,2010,1,eerste_divisie,20,38,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,49.0
AGOVV Apeldoorn,PEC Zwolle,2-0,https://www.besoccer.com/match/agovv-apeldoorn/fc-zwolle/201058607,2010,1,eerste_divisie,20,38,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,59.0
Cambuur,De Graafschap,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/graafschap/201058598,2010,2,eerste_divisie,20,38,1,1,1,12,1,0,1,0,1,1,1.0,0,1,0,1,1,9,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,53.0,58.0
HFC Haarlem ,BV Veendam ,1-6,https://www.besoccer.com/match/haarlem/veendam/201058599,2010,2,eerste_divisie,20,38,2,1,6,18,0,0,0,1,1,6,0.0,0,0,1,1,6,7,3,1,0,0,6,1,3.0,1,0,0,6,1,0.0,3.0,47.0,48.0
Go Ahead Eagles,FC Omniworld,2-0,https://www.besoccer.com/match/go-ahead-eagles/omniworld/201058600,2010,2,eerste_divisie,20,38,0,2,0,6,3,1,0,0,2,0,3.0,1,0,0,2,0,15,0,0,0,1,0,2,0.0,0,0,1,0,2,3.0,0.0,53.0,47.0
Fortuna Sittard,Helmond Sport,0-4,https://www.besoccer.com/match/fortuna-sittard/helmond-sport/201058601,2010,2,eerste_divisie,20,38,2,0,4,19,0,0,0,1,0,4,0.0,0,0,1,0,4,1,3,1,0,0,4,0,3.0,1,0,0,4,0,0.0,3.0,46.0,53.0
FC Volendam,Den Bosch,1-1,https://www.besoccer.com/match/fc-volendam/fc-den-bosch/201058602,2010,2,eerste_divisie,20,38,1,1,1,13,1,0,1,0,1,1,1.0,0,1,0,1,1,10,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,59.0,58.0
TOP Oss,Dordrecht,0-1,https://www.besoccer.com/match/fc-oss/fc-dordrecht/201058603,2010,2,eerste_divisie,20,38,2,0,1,17,0,0,0,1,0,1,0.0,0,0,1,0,1,4,3,1,0,0,1,0,3.0,1,0,0,1,0,0.0,3.0,48.0,54.0
Emmen,RBC Roosendaal,0-4,https://www.besoccer.com/match/emmen/rbc/201058604,2010,2,eerste_divisie,20,38,2,0,4,14,0,0,0,1,0,4,0.0,0,0,1,0,4,3,3,1,0,0,4,0,3.0,1,0,0,4,0,0.0,3.0,52.0,53.0
FC Eindhoven,MVV Maastricht,4-3,https://www.besoccer.com/match/fc-eindhoven/mvv/201058605,2010,2,eerste_divisie,20,38,0,4,3,2,3,1,0,0,4,3,3.0,1,0,0,4,3,20,0,0,0,1,3,4,0.0,0,0,1,3,4,3.0,0.0,46.0,55.0
Excelsior,SC Telstar,2-2,https://www.besoccer.com/match/excelsior/stormvogels-telstar/201058606,2010,2,eerste_divisie,20,38,1,2,2,8,1,0,1,0,2,2,1.0,0,1,0,2,2,11,1,0,1,0,2,2,1.0,0,1,0,2,2,1.0,1.0,57.0,49.0
AGOVV Apeldoorn,PEC Zwolle,2-0,https://www.besoccer.com/match/agovv-apeldoorn/fc-zwolle/201058607,2010,2,eerste_divisie,20,38,0,2,0,5,3,1,0,0,2,0,3.0,1,0,0,2,0,16,0,0,0,1,0,2,0.0,0,0,1,0,2,3.0,0.0,49.0,59.0
Cambuur,De Graafschap,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/graafschap/201058598,2010,3,eerste_divisie,20,38,1,1,1,9,2,0,2,0,2,2,1.8,0,2,0,2,2,12,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,53.0,58.0
HFC Haarlem ,BV Veendam ,1-6,https://www.besoccer.com/match/haarlem/veendam/201058599,2010,3,eerste_divisie,20,38,2,1,6,18,0,0,0,2,2,12,0.0,0,0,2,2,12,7,6,2,0,0,12,2,5.4,2,0,0,12,2,0.0,5.4,47.0,48.0
Go Ahead Eagles,FC Omniworld,2-0,https://www.besoccer.com/match/go-ahead-eagles/omniworld/201058600,2010,3,eerste_divisie,20,38,0,2,0,6,6,2,0,0,4,0,5.4,2,0,0,4,0,15,0,0,0,2,0,4,0.0,0,0,2,0,4,5.4,0.0,53.0,47.0
Fortuna Sittard,Helmond Sport,0-4,https://www.besoccer.com/match/fortuna-sittard/helmond-sport/201058601,2010,3,eerste_divisie,20,38,2,0,4,19,0,0,0,2,0,8,0.0,0,0,2,0,8,1,6,2,0,0,8,0,5.4,2,0,0,8,0,0.0,5.4,46.0,53.0
FC Volendam,Den Bosch,1-1,https://www.besoccer.com/match/fc-volendam/fc-den-bosch/201058602,2010,3,eerste_divisie,20,38,1,1,1,8,2,0,2,0,2,2,1.8,0,2,0,2,2,11,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,59.0,58.0
TOP Oss,Dordrecht,0-1,https://www.besoccer.com/match/fc-oss/fc-dordrecht/201058603,2010,3,eerste_divisie,20,38,2,0,1,17,0,0,0,2,0,2,0.0,0,0,2,0,2,4,6,2,0,0,2,0,5.4,2,0,0,2,0,0.0,5.4,48.0,54.0
Emmen,RBC Roosendaal,0-4,https://www.besoccer.com/match/emmen/rbc/201058604,2010,3,eerste_divisie,20,38,2,0,4,14,0,0,0,2,0,8,0.0,0,0,2,0,8,3,6,2,0,0,8,0,5.4,2,0,0,8,0,0.0,5.4,52.0,53.0
FC Eindhoven,MVV Maastricht,4-3,https://www.besoccer.com/match/fc-eindhoven/mvv/201058605,2010,3,eerste_divisie,20,38,0,4,3,2,6,2,0,0,8,6,5.4,2,0,0,8,6,20,0,0,0,2,6,8,0.0,0,0,2,6,8,5.4,0.0,46.0,55.0
Excelsior,SC Telstar,2-2,https://www.besoccer.com/match/excelsior/stormvogels-telstar/201058606,2010,3,eerste_divisie,20,38,1,2,2,13,2,0,2,0,4,4,1.8,0,2,0,4,4,10,2,0,2,0,4,4,1.8,0,2,0,4,4,1.8,1.8,57.0,49.0
AGOVV Apeldoorn,PEC Zwolle,2-0,https://www.besoccer.com/match/agovv-apeldoorn/fc-zwolle/201058607,2010,3,eerste_divisie,20,38,0,2,0,5,6,2,0,0,4,0,5.4,2,0,0,4,0,16,0,0,0,2,0,4,0.0,0,0,2,0,4,5.4,0.0,49.0,59.0
Cambuur,De Graafschap,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/graafschap/201058598,2010,4,eerste_divisie,20,38,1,1,1,12,3,0,3,0,3,3,2.4,0,3,0,3,3,9,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,53.0,58.0
HFC Haarlem ,BV Veendam ,1-6,https://www.besoccer.com/match/haarlem/veendam/201058599,2010,4,eerste_divisie,20,38,2,1,6,18,0,0,0,3,3,18,0.0,0,0,3,3,18,7,9,3,0,0,18,3,7.2,3,0,0,18,3,0.0,7.2,47.0,48.0
Go Ahead Eagles,FC Omniworld,2-0,https://www.besoccer.com/match/go-ahead-eagles/omniworld/201058600,2010,4,eerste_divisie,20,38,0,2,0,6,9,3,0,0,6,0,7.2,3,0,0,6,0,15,0,0,0,3,0,6,0.0,0,0,3,0,6,7.2,0.0,53.0,47.0
Fortuna Sittard,Helmond Sport,0-4,https://www.besoccer.com/match/fortuna-sittard/helmond-sport/201058601,2010,4,eerste_divisie,20,38,2,0,4,19,0,0,0,3,0,12,0.0,0,0,3,0,12,1,9,3,0,0,12,0,7.2,3,0,0,12,0,0.0,7.2,46.0,53.0
FC Volendam,Den Bosch,1-1,https://www.besoccer.com/match/fc-volendam/fc-den-bosch/201058602,2010,4,eerste_divisie,20,38,1,1,1,13,3,0,3,0,3,3,2.4,0,3,0,3,3,10,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,59.0,58.0
TOP Oss,Dordrecht,0-1,https://www.besoccer.com/match/fc-oss/fc-dordrecht/201058603,2010,4,eerste_divisie,20,38,2,0,1,17,0,0,0,3,0,3,0.0,0,0,3,0,3,4,9,3,0,0,3,0,7.2,3,0,0,3,0,0.0,7.2,48.0,54.0
Emmen,RBC Roosendaal,0-4,https://www.besoccer.com/match/emmen/rbc/201058604,2010,4,eerste_divisie,20,38,2,0,4,14,0,0,0,3,0,12,0.0,0,0,3,0,12,3,9,3,0,0,12,0,7.2,3,0,0,12,0,0.0,7.2,52.0,53.0
