Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
VVV Venlo,BV Veendam ,2-4,https://www.besoccer.com/match/vvv/veendam/200222450,2002,1,eerste_divisie,18,34,2,2,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,52.0,49.0
MVV Maastricht,PEC Zwolle,1-3,https://www.besoccer.com/match/mvv/fc-zwolle/200222451,2002,1,eerste_divisie,18,34,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,58.0,59.0
Cambuur,HFC Haarlem ,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/haarlem/200222452,2002,1,eerste_divisie,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,59.0,45.0
FC Eindhoven,Helmond Sport,1-1,https://www.besoccer.com/match/fc-eindhoven/helmond-sport/200222453,2002,1,eerste_divisie,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,51.0,52.0
Heracles,TOP Oss,3-0,https://www.besoccer.com/match/heracles/fc-oss/200222455,2002,1,eerste_divisie,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,48.0,48.0
SC Telstar,Excelsior,1-3,https://www.besoccer.com/match/stormvogels-telstar/excelsior/200222456,2002,1,eerste_divisie,18,34,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,48.0,54.0
Go Ahead Eagles,RBC Roosendaal,2-2,https://www.besoccer.com/match/go-ahead-eagles/rbc/200222454,2002,1,eerste_divisie,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,48.0
Dordrecht,ADO Den Haag,1-2,https://www.besoccer.com/match/fc-dordrecht/ado-den-haag/200222457,2002,1,eerste_divisie,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,55.0
FC Volendam,Emmen,2-1,https://www.besoccer.com/match/fc-volendam/emmen/200222458,2002,1,eerste_divisie,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,55.0,54.0
VVV Venlo,BV Veendam ,2-4,https://www.besoccer.com/match/vvv/veendam/200222450,2002,2,eerste_divisie,18,34,2,2,4,15,0,0,0,1,2,4,0.0,0,0,1,2,4,2,3,1,0,0,4,2,3.0,1,0,0,4,2,0.0,3.0,52.0,49.0
MVV Maastricht,PEC Zwolle,1-3,https://www.besoccer.com/match/mvv/fc-zwolle/200222451,2002,2,eerste_divisie,18,34,2,1,3,18,0,0,0,1,1,3,0.0,0,0,1,1,3,1,3,1,0,0,3,1,3.0,1,0,0,3,1,0.0,3.0,58.0,59.0
Cambuur,HFC Haarlem ,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/haarlem/200222452,2002,2,eerste_divisie,18,34,1,1,1,10,1,0,1,0,1,1,1.0,0,1,0,1,1,11,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,59.0,45.0
FC Eindhoven,Helmond Sport,1-1,https://www.besoccer.com/match/fc-eindhoven/helmond-sport/200222453,2002,2,eerste_divisie,18,34,1,1,1,12,1,0,1,0,1,1,1.0,0,1,0,1,1,9,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,51.0,52.0
Heracles,TOP Oss,3-0,https://www.besoccer.com/match/heracles/fc-oss/200222455,2002,2,eerste_divisie,18,34,0,3,0,6,3,1,0,0,3,0,3.0,1,0,0,3,0,14,0,0,0,1,0,3,0.0,0,0,1,0,3,3.0,0.0,48.0,48.0
SC Telstar,Excelsior,1-3,https://www.besoccer.com/match/stormvogels-telstar/excelsior/200222456,2002,2,eerste_divisie,18,34,2,1,3,13,0,0,0,1,1,3,0.0,0,0,1,1,3,5,3,1,0,0,3,1,3.0,1,0,0,3,1,0.0,3.0,48.0,54.0
Go Ahead Eagles,RBC Roosendaal,2-2,https://www.besoccer.com/match/go-ahead-eagles/rbc/200222454,2002,2,eerste_divisie,18,34,1,2,2,7,1,0,1,0,2,2,1.0,0,1,0,2,2,8,1,0,1,0,2,2,1.0,0,1,0,2,2,1.0,1.0,53.0,48.0
Dordrecht,ADO Den Haag,1-2,https://www.besoccer.com/match/fc-dordrecht/ado-den-haag/200222457,2002,2,eerste_divisie,18,34,2,1,2,16,0,0,0,1,1,2,0.0,0,0,1,1,2,3,3,1,0,0,2,1,3.0,1,0,0,2,1,0.0,3.0,53.0,55.0
FC Volendam,Emmen,2-1,https://www.besoccer.com/match/fc-volendam/emmen/200222458,2002,2,eerste_divisie,18,34,0,2,1,4,3,1,0,0,2,1,3.0,1,0,0,2,1,17,0,0,0,1,1,2,0.0,0,0,1,1,2,3.0,0.0,55.0,54.0
VVV Venlo,BV Veendam ,2-4,https://www.besoccer.com/match/vvv/veendam/200222450,2002,3,eerste_divisie,18,34,2,2,4,15,0,0,0,2,4,8,0.0,0,0,2,4,8,2,6,2,0,0,8,4,5.4,2,0,0,8,4,0.0,5.4,52.0,49.0
MVV Maastricht,PEC Zwolle,1-3,https://www.besoccer.com/match/mvv/fc-zwolle/200222451,2002,3,eerste_divisie,18,34,2,1,3,18,0,0,0,2,2,6,0.0,0,0,2,2,6,1,6,2,0,0,6,2,5.4,2,0,0,6,2,0.0,5.4,58.0,59.0
Cambuur,HFC Haarlem ,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/haarlem/200222452,2002,3,eerste_divisie,18,34,1,1,1,9,2,0,2,0,2,2,1.8,0,2,0,2,2,8,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,59.0,45.0
FC Eindhoven,Helmond Sport,1-1,https://www.besoccer.com/match/fc-eindhoven/helmond-sport/200222453,2002,3,eerste_divisie,18,34,1,1,1,7,2,0,2,0,2,2,1.8,0,2,0,2,2,10,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,51.0,52.0
Heracles,TOP Oss,3-0,https://www.besoccer.com/match/heracles/fc-oss/200222455,2002,3,eerste_divisie,18,34,0,3,0,6,6,2,0,0,6,0,5.4,2,0,0,6,0,14,0,0,0,2,0,6,0.0,0,0,2,0,6,5.4,0.0,48.0,48.0
SC Telstar,Excelsior,1-3,https://www.besoccer.com/match/stormvogels-telstar/excelsior/200222456,2002,3,eerste_divisie,18,34,2,1,3,13,0,0,0,2,2,6,0.0,0,0,2,2,6,5,6,2,0,0,6,2,5.4,2,0,0,6,2,0.0,5.4,48.0,54.0
Go Ahead Eagles,RBC Roosendaal,2-2,https://www.besoccer.com/match/go-ahead-eagles/rbc/200222454,2002,3,eerste_divisie,18,34,1,2,2,12,2,0,2,0,4,4,1.8,0,2,0,4,4,11,2,0,2,0,4,4,1.8,0,2,0,4,4,1.8,1.8,53.0,48.0
Dordrecht,ADO Den Haag,1-2,https://www.besoccer.com/match/fc-dordrecht/ado-den-haag/200222457,2002,3,eerste_divisie,18,34,2,1,2,16,0,0,0,2,2,4,0.0,0,0,2,2,4,3,6,2,0,0,4,2,5.4,2,0,0,4,2,0.0,5.4,53.0,55.0
FC Volendam,Emmen,2-1,https://www.besoccer.com/match/fc-volendam/emmen/200222458,2002,3,eerste_divisie,18,34,0,2,1,4,6,2,0,0,4,2,5.4,2,0,0,4,2,17,0,0,0,2,2,4,0.0,0,0,2,2,4,5.4,0.0,55.0,54.0
VVV Venlo,BV Veendam ,2-4,https://www.besoccer.com/match/vvv/veendam/200222450,2002,4,eerste_divisie,18,34,2,2,4,15,0,0,0,3,6,12,0.0,0,0,3,6,12,2,9,3,0,0,12,6,7.2,3,0,0,12,6,0.0,7.2,52.0,49.0
MVV Maastricht,PEC Zwolle,1-3,https://www.besoccer.com/match/mvv/fc-zwolle/200222451,2002,4,eerste_divisie,18,34,2,1,3,18,0,0,0,3,3,9,0.0,0,0,3,3,9,1,9,3,0,0,9,3,7.2,3,0,0,9,3,0.0,7.2,58.0,59.0
Cambuur,HFC Haarlem ,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/haarlem/200222452,2002,4,eerste_divisie,18,34,1,1,1,10,3,0,3,0,3,3,2.4,0,3,0,3,3,11,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,59.0,45.0
FC Eindhoven,Helmond Sport,1-1,https://www.besoccer.com/match/fc-eindhoven/helmond-sport/200222453,2002,4,eerste_divisie,18,34,1,1,1,12,3,0,3,0,3,3,2.4,0,3,0,3,3,9,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,51.0,52.0
Heracles,TOP Oss,3-0,https://www.besoccer.com/match/heracles/fc-oss/200222455,2002,4,eerste_divisie,18,34,0,3,0,6,9,3,0,0,9,0,7.2,3,0,0,9,0,14,0,0,0,3,0,9,0.0,0,0,3,0,9,7.2,0.0,48.0,48.0
SC Telstar,Excelsior,1-3,https://www.besoccer.com/match/stormvogels-telstar/excelsior/200222456,2002,4,eerste_divisie,18,34,2,1,3,13,0,0,0,3,3,9,0.0,0,0,3,3,9,5,9,3,0,0,9,3,7.2,3,0,0,9,3,0.0,7.2,48.0,54.0
