Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Schalke 04,B. Mönchengladbach,1-1,https://www.besoccer.com/match/schalke-04/borussia-monchengla/19957103,1995,1,bundesliga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,80.0
B. Leverkusen,Kaiserslautern,0-1,https://www.besoccer.com/match/bayer-leverkusen/kaiserslautern/19957105,1995,1,bundesliga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,84.0,85.0
Stuttgart,Hamburger SV,2-1,https://www.besoccer.com/match/stuttgart/hamburger-sv/19957104,1995,1,bundesliga,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,83.0,79.0
Dynamo Dresden,Werder Bremen,1-1,https://www.besoccer.com/match/sg-dynamo-dresden/werder-bremen/19957106,1995,1,bundesliga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,86.0
Bayern München,VfL Bochum,3-1,https://www.besoccer.com/match/bayern-munchen/bochum/19957107,1995,1,bundesliga,18,34,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,87.0,70.0
Karlsruher SC,SC Freiburg,2-0,https://www.besoccer.com/match/karlsruher-sc/sc-freiburg/19957108,1995,1,bundesliga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,81.0,67.0
KFC Uerdingen 05,MSV Duisburg,1-1,https://www.besoccer.com/match/kfc-uerdingen-05/msv-duisburg/19957109,1995,1,bundesliga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,71.0
B. Dortmund,1860 München,4-0,https://www.besoccer.com/match/borussia-dortmund/1860-munchen/19957110,1995,1,bundesliga,18,34,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,83.0,62.0
Eintracht Frankfurt,Köln,0-0,https://www.besoccer.com/match/eintracht-frankfurt/1-fc-koln/19957111,1995,1,bundesliga,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,83.0,80.0
VfL Bochum,Dynamo Dresden,2-0,https://www.besoccer.com/match/bochum/sg-dynamo-dresden/19957114,1995,2,bundesliga,18,34,0,2,0,14,0,0,0,1,1,3,0.0,0,0,0,0,0,6,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,70.0,74.0
