Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Kaiserslautern,B. Mönchengladbach,2-1,https://www.besoccer.com/match/kaiserslautern/borussia-monchengla/1990761,1990,1,bundesliga,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,78.0,82.0
KFC Uerdingen 05,FC 08 Homburg,3-0,https://www.besoccer.com/match/kfc-uerdingen-05/homburg/1990762,1990,1,bundesliga,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,77.0,65.0
VfL Bochum,Köln,0-1,https://www.besoccer.com/match/bochum/1-fc-koln/1990764,1990,1,bundesliga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,84.0
Fortuna Düsseldorf,Hamburger SV,1-1,https://www.besoccer.com/match/fortuna-dusseldorf/hamburger-sv/1990765,1990,1,bundesliga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,85.0
Eintracht Frankfurt,Waldhof Mannheim,3-1,https://www.besoccer.com/match/eintracht-frankfurt/waldhof-mannheim/1990766,1990,1,bundesliga,18,34,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,74.0
Bayern München,Nürnberg,3-2,https://www.besoccer.com/match/bayern-munchen/fc-nurnberg/1990767,1990,1,bundesliga,18,34,0,3,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,91.0,74.0
FC St. Pauli,Werder Bremen,0-0,https://www.besoccer.com/match/st-pauli/werder-bremen/1990768,1990,1,bundesliga,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,66.0,86.0
B. Leverkusen,B. Dortmund,1-0,https://www.besoccer.com/match/bayer-leverkusen/borussia-dortmund/1990769,1990,1,bundesliga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,80.0,81.0
Stuttgart,Karlsruher SC,2-0,https://www.besoccer.com/match/stuttgart/karlsruher-sc/1990763,1990,1,bundesliga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,83.0,72.0
Hamburger SV,Eintracht Frankfurt,1-1,https://www.besoccer.com/match/hamburger-sv/eintracht-frankfurt/1990770,1990,2,bundesliga,18,34,1,1,1,8,1,0,1,0,1,1,1.0,0,0,0,0,0,2,3,1,0,0,3,1,3.0,0,0,0,0,0,0.0,0.0,85.0,76.0
B. Dortmund,FC St. Pauli,3-1,https://www.besoccer.com/match/borussia-dortmund/st-pauli/1990771,1990,2,bundesliga,18,34,0,3,1,17,0,0,0,1,0,1,0.0,0,0,0,0,0,11,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,80.0,66.0
Karlsruher SC,KFC Uerdingen 05,0-0,https://www.besoccer.com/match/karlsruher-sc/kfc-uerdingen-05/1990772,1990,2,bundesliga,18,34,1,0,0,14,0,0,0,1,0,2,0.0,0,0,0,0,0,5,3,1,0,0,3,0,3.0,0,0,0,0,0,0.0,0.0,72.0,77.0
Waldhof Mannheim,VfL Bochum,3-2,https://www.besoccer.com/match/waldhof-mannheim/bochum/1990773,1990,2,bundesliga,18,34,0,3,2,15,0,0,0,1,1,3,0.0,0,0,0,0,0,13,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,74.0,75.0
