Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Bayern München,Schalke 04,8-0,https://www.besoccer.com/match/bayern-munchen/schalke-04/202148629,2021,1,bundesliga,18,28,0,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,94.0,75.0
Eintracht Frankfurt,Arminia Bielefeld,1-1,https://www.besoccer.com/match/eintracht-frankfurt/arminia-bielefeld/202148631,2021,1,bundesliga,18,28,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,80.0,69.0
Köln,Hoffenheim,2-3,https://www.besoccer.com/match/1-fc-koln/tsg-1899-hoffenheim/202148632,2021,1,bundesliga,18,28,2,2,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,73.0,78.0
Stuttgart,SC Freiburg,2-3,https://www.besoccer.com/match/stuttgart/sc-freiburg/202148634,2021,1,bundesliga,18,28,2,2,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,70.0
Union Berlin,FC Augsburg,1-3,https://www.besoccer.com/match/1-fc-union-berlin/fc-augsburg/202148635,2021,1,bundesliga,18,28,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,66.0,73.0
Werder Bremen,Hertha BSC,1-4,https://www.besoccer.com/match/werder-bremen/hertha-bsc/202148636,2021,1,bundesliga,18,28,2,1,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,74.0
B. Dortmund,B. Mönchengladbach,3-0,https://www.besoccer.com/match/borussia-dortmund/borussia-monchengla/202148630,2021,1,bundesliga,18,28,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,91.0,80.0
RB Leipzig,Mainz 05,3-1,https://www.besoccer.com/match/rb-leipzig/mainz-amat/202148633,2021,1,bundesliga,18,28,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,84.0,75.0
Wolfsburg,B. Leverkusen,0-0,https://www.besoccer.com/match/wolfsburg/bayer-leverkusen/202148637,2021,1,bundesliga,18,28,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,79.0,84.0
Hertha BSC,Eintracht Frankfurt,1-3,https://www.besoccer.com/match/hertha-bsc/eintracht-frankfurt/202148643,2021,2,bundesliga,18,28,2,1,3,2,3,1,0,0,4,1,3.0,0,0,0,0,0,10,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,75.0,81.0
