Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Kaiserslautern,Köln,1-0,https://www.besoccer.com/match/kaiserslautern/1-fc-koln/19931,1993,1,bundesliga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,83.0,84.0
Nürnberg,Werder Bremen,0-0,https://www.besoccer.com/match/fc-nurnberg/werder-bremen/19932,1993,1,bundesliga,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,76.0,86.0
B. Leverkusen,Saarbrücken,1-1,https://www.besoccer.com/match/bayer-leverkusen/saarbrucken/19933,1993,1,bundesliga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,81.0,63.0
VfL Bochum,B. Dortmund,2-2,https://www.besoccer.com/match/bochum/borussia-dortmund/19934,1993,1,bundesliga,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,83.0
KFC Uerdingen 05,Bayern München,0-3,https://www.besoccer.com/match/kfc-uerdingen-05/bayern-munchen/19935,1993,1,bundesliga,18,34,2,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,69.0,87.0
Hamburger SV,Stuttgart,1-1,https://www.besoccer.com/match/hamburger-sv/stuttgart/19936,1993,1,bundesliga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,80.0,85.0
Schalke 04,Wattenscheid 09,3-4,https://www.besoccer.com/match/schalke-04/wattenscheid-09/19937,1993,1,bundesliga,18,34,2,3,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,72.0,69.0
Eintracht Frankfurt,Dynamo Dresden,1-1,https://www.besoccer.com/match/eintracht-frankfurt/sg-dynamo-dresden/19938,1993,1,bundesliga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,82.0,71.0
Karlsruher SC,B. Mönchengladbach,4-2,https://www.besoccer.com/match/karlsruher-sc/borussia-monchengla/19939,1993,1,bundesliga,18,34,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,76.0,79.0
Wattenscheid 09,KFC Uerdingen 05,1-1,https://www.besoccer.com/match/wattenscheid-09/kfc-uerdingen-05/199311,1993,2,bundesliga,18,34,1,1,1,3,3,1,0,0,4,3,3.0,0,0,0,0,0,15,0,0,0,1,0,3,0.0,0,0,0,0,0,0.0,0.0,69.0,69.0
