Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
MSV Duisburg,Eintracht Frankfurt,2-1,https://www.besoccer.com/match/msv-duisburg/eintracht-frankfurt/199914089,1999,1,bundesliga,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,77.0,75.0
Stuttgart,B. Dortmund,2-1,https://www.besoccer.com/match/stuttgart/borussia-dortmund/199914090,1999,1,bundesliga,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,85.0,89.0
Wolfsburg,Bayern München,0-1,https://www.besoccer.com/match/wolfsburg/bayern-munchen/199914091,1999,1,bundesliga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,65.0,91.0
B. Leverkusen,Hansa Rostock,3-1,https://www.besoccer.com/match/bayer-leverkusen/hansa-rostock/199914092,1999,1,bundesliga,18,34,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,87.0,74.0
VfL Bochum,SC Freiburg,1-2,https://www.besoccer.com/match/bochum/sc-freiburg/199914093,1999,1,bundesliga,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,77.0,74.0
Nürnberg,Hamburger SV,1-1,https://www.besoccer.com/match/fc-nurnberg/hamburger-sv/199914094,1999,1,bundesliga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,55.0,80.0
B. Mönchengladbach,Schalke 04,3-0,https://www.besoccer.com/match/borussia-monchengla/schalke-04/199914095,1999,1,bundesliga,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,81.0,82.0
1860 München,Kaiserslautern,1-2,https://www.besoccer.com/match/1860-munchen/kaiserslautern/199914096,1999,1,bundesliga,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,78.0
Hertha BSC,Werder Bremen,1-0,https://www.besoccer.com/match/hertha-bsc/werder-bremen/199914097,1999,1,bundesliga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,84.0
Werder Bremen,Nürnberg,2-3,https://www.besoccer.com/match/werder-bremen/fc-nurnberg/199914098,1999,2,bundesliga,18,34,2,2,3,17,0,0,0,1,0,1,0.0,0,0,0,0,0,10,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,83.0,56.0
Hansa Rostock,Wolfsburg,3-3,https://www.besoccer.com/match/hansa-rostock/wolfsburg/199914099,1999,2,bundesliga,18,34,1,3,3,15,0,0,0,1,1,3,0.0,0,0,0,0,0,13,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,74.0,65.0
Eintracht Frankfurt,1860 München,2-3,https://www.besoccer.com/match/eintracht-frankfurt/1860-munchen/199914100,1999,2,bundesliga,18,34,2,2,3,11,0,0,0,1,1,2,0.0,0,0,0,0,0,16,0,0,0,1,1,2,0.0,0,0,0,0,0,0.0,0.0,75.0,75.0
Schalke 04,Stuttgart,1-0,https://www.besoccer.com/match/schalke-04/stuttgart/199914101,1999,2,bundesliga,18,34,0,1,0,12,0,0,0,1,0,3,0.0,0,0,0,0,0,2,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,82.0,85.0
B. Dortmund,Hertha BSC,3-0,https://www.besoccer.com/match/borussia-dortmund/hertha-bsc/199914102,1999,2,bundesliga,18,34,0,3,0,18,0,0,0,1,1,2,0.0,0,0,0,0,0,5,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,89.0,68.0
