Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Stuttgart,Schalke 04,2-2,https://www.besoccer.com/match/stuttgart/schalke-04/200810350,2008,1,bundesliga,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,85.0,85.0
Bayern München,Hansa Rostock,3-0,https://www.besoccer.com/match/bayern-munchen/hansa-rostock/200810351,2008,1,bundesliga,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,91.0,73.0
Eintracht Frankfurt,Hertha BSC,1-0,https://www.besoccer.com/match/eintracht-frankfurt/hertha-bsc/200810352,2008,1,bundesliga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,79.0
Hannover 96,Hamburger SV,0-1,https://www.besoccer.com/match/hannover-96/hamburger-sv/200810353,2008,1,bundesliga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,81.0
B. Leverkusen,Energie Cottbus,0-0,https://www.besoccer.com/match/bayer-leverkusen/energie-cottbus/200810354,2008,1,bundesliga,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,82.0,70.0
VfL Bochum,Werder Bremen,2-2,https://www.besoccer.com/match/bochum/werder-bremen/200810355,2008,1,bundesliga,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,87.0
Wolfsburg,Arminia Bielefeld,1-3,https://www.besoccer.com/match/wolfsburg/arminia-bielefeld/200810356,2008,1,bundesliga,18,34,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,73.0
B. Dortmund,MSV Duisburg,1-3,https://www.besoccer.com/match/borussia-dortmund/msv-duisburg/200810357,2008,1,bundesliga,18,34,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,80.0,73.0
Nürnberg,Karlsruher SC,0-2,https://www.besoccer.com/match/fc-nurnberg/karlsruher-sc/200810358,2008,1,bundesliga,18,34,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,76.0,64.0
Karlsruher SC,Hannover 96,1-2,https://www.besoccer.com/match/karlsruher-sc/hannover-96/200810359,2008,2,bundesliga,18,34,2,1,2,6,3,1,0,0,2,0,3.0,0,0,0,0,0,14,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,65.0,74.0
Arminia Bielefeld,Eintracht Frankfurt,2-2,https://www.besoccer.com/match/arminia-bielefeld/eintracht-frankfurt/200810360,2008,2,bundesliga,18,34,1,2,2,2,3,1,0,0,3,1,3.0,0,0,0,0,0,4,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,73.0,75.0
Schalke 04,B. Dortmund,4-1,https://www.besoccer.com/match/schalke-04/borussia-dortmund/200810361,2008,2,bundesliga,18,34,0,4,1,10,1,0,1,0,2,2,1.0,0,0,0,0,0,18,0,0,0,1,1,3,0.0,0,0,0,0,0,0.0,0.0,85.0,80.0
Hansa Rostock,Nürnberg,1-2,https://www.besoccer.com/match/hansa-rostock/fc-nurnberg/200810362,2008,2,bundesliga,18,34,2,1,2,17,0,0,0,1,0,3,0.0,0,0,0,0,0,16,0,0,0,1,0,2,0.0,0,0,0,0,0,0.0,0.0,73.0,76.0
Hertha BSC,Stuttgart,3-1,https://www.besoccer.com/match/hertha-bsc/stuttgart/200810363,2008,2,bundesliga,18,34,0,3,1,15,0,0,0,1,0,1,0.0,0,0,0,0,0,11,1,0,1,0,2,2,1.0,0,0,0,0,0,0.0,0.0,78.0,85.0
