Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
B. Dortmund,Hansa Rostock,1-0,https://www.besoccer.com/match/borussia-dortmund/hansa-rostock/200117416,2001,1,bundesliga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,84.0,76.0
Kaiserslautern,VfL Bochum,0-1,https://www.besoccer.com/match/kaiserslautern/bochum/200117417,2001,1,bundesliga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,80.0,73.0
B. Leverkusen,Wolfsburg,2-0,https://www.besoccer.com/match/bayer-leverkusen/wolfsburg/200117418,2001,1,bundesliga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,87.0,74.0
SC Freiburg,Stuttgart,4-0,https://www.besoccer.com/match/sc-freiburg/stuttgart/200117419,2001,1,bundesliga,18,34,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,74.0,82.0
Werder Bremen,Energie Cottbus,3-1,https://www.besoccer.com/match/werder-bremen/energie-cottbus/200117420,2001,1,bundesliga,18,34,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,82.0,57.0
Hamburger SV,1860 München,2-2,https://www.besoccer.com/match/hamburger-sv/1860-munchen/200117421,2001,1,bundesliga,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,81.0,76.0
Bayern München,Hertha BSC,4-1,https://www.besoccer.com/match/bayern-munchen/hertha-bsc/200117422,2001,1,bundesliga,18,34,0,4,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,94.0,76.0
Eintracht Frankfurt,Unterhaching,3-0,https://www.besoccer.com/match/eintracht-frankfurt/unterhaching/200117423,2001,1,bundesliga,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,75.0,71.0
Schalke 04,Köln,2-1,https://www.besoccer.com/match/schalke-04/1-fc-koln/200117424,2001,1,bundesliga,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,79.0,74.0
Energie Cottbus,B. Dortmund,1-4,https://www.besoccer.com/match/energie-cottbus/borussia-dortmund/200117425,2001,2,bundesliga,18,34,2,1,4,11,0,0,0,1,1,3,0.0,0,0,0,0,0,4,3,1,0,0,1,0,3.0,0,0,0,0,0,0.0,0.0,57.0,84.0
1860 München,Werder Bremen,2-1,https://www.besoccer.com/match/1860-munchen/werder-bremen/200117426,2001,2,bundesliga,18,34,0,2,1,9,1,0,1,0,2,2,1.0,0,0,0,0,0,5,3,1,0,0,3,1,3.0,0,0,0,0,0,0.0,0.0,76.0,82.0
Unterhaching,SC Freiburg,1-1,https://www.besoccer.com/match/unterhaching/sc-freiburg/200117427,2001,2,bundesliga,18,34,1,1,1,14,0,0,0,1,0,3,0.0,0,0,0,0,0,7,3,1,0,0,4,0,3.0,0,0,0,0,0,0.0,0.0,70.0,75.0
Wolfsburg,Kaiserslautern,4-0,https://www.besoccer.com/match/wolfsburg/kaiserslautern/200117428,2001,2,bundesliga,18,34,0,4,0,17,0,0,0,1,0,2,0.0,0,0,0,0,0,18,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,74.0,80.0
VfL Bochum,Bayern München,0-3,https://www.besoccer.com/match/bochum/bayern-munchen/200117429,2001,2,bundesliga,18,34,2,0,3,1,3,1,0,0,1,0,3.0,0,0,0,0,0,6,3,1,0,0,4,1,3.0,0,0,0,0,0,0.0,0.0,73.0,94.0
Hertha BSC,Hamburger SV,4-0,https://www.besoccer.com/match/hertha-bsc/hamburger-sv/200117430,2001,2,bundesliga,18,34,0,4,0,12,0,0,0,1,1,4,0.0,0,0,0,0,0,10,1,0,1,0,2,2,1.0,0,0,0,0,0,0.0,0.0,76.0,81.0
Stuttgart,B. Leverkusen,4-1,https://www.besoccer.com/match/stuttgart/bayer-leverkusen/200117431,2001,2,bundesliga,18,34,0,4,1,16,0,0,0,1,0,4,0.0,0,0,0,0,0,3,3,1,0,0,2,0,3.0,0,0,0,0,0,0.0,0.0,82.0,88.0
Hansa Rostock,Schalke 04,0-4,https://www.besoccer.com/match/hansa-rostock/schalke-04/200117432,2001,2,bundesliga,18,34,2,0,4,15,0,0,0,1,0,1,0.0,0,0,0,0,0,2,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,75.0,79.0
Köln,Eintracht Frankfurt,4-1,https://www.besoccer.com/match/1-fc-koln/eintracht-frankfurt/200117433,2001,2,bundesliga,18,34,0,4,1,13,0,0,0,1,1,2,0.0,0,0,0,0,0,8,3,1,0,0,3,0,3.0,0,0,0,0,0,0.0,0.0,73.0,76.0
SC Freiburg,Köln,0-0,https://www.besoccer.com/match/sc-freiburg/1-fc-koln/200117434,2001,3,bundesliga,18,34,1,0,0,4,4,1,1,0,5,1,3.4000000000000004,1,0,0,4,0,13,3,1,0,1,5,3,3.0,0,0,1,1,2,3.0,0.0,75.0,73.0
Kaiserslautern,Stuttgart,1-0,https://www.besoccer.com/match/kaiserslautern/stuttgart/200117435,2001,3,bundesliga,18,34,0,1,0,18,0,0,0,2,0,5,0.0,0,0,1,0,1,7,3,1,0,1,4,5,3.0,0,0,1,0,4,0.0,0.0,79.0,82.0
B. Leverkusen,Unterhaching,1-0,https://www.besoccer.com/match/bayer-leverkusen/unterhaching/200117436,2001,3,bundesliga,18,34,0,1,0,8,3,1,0,1,3,4,2.4000000000000004,1,0,0,2,0,15,1,0,1,1,1,4,1.0,0,0,1,0,3,3.0,0.0,87.0,71.0
Schalke 04,Energie Cottbus,3-0,https://www.besoccer.com/match/schalke-04/energie-cottbus/200117437,2001,3,bundesliga,18,34,0,3,0,3,6,2,0,0,6,1,5.4,1,0,0,2,1,17,0,0,0,2,2,7,0.0,0,0,1,1,3,3.0,0.0,80.0,57.0
