Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
B. Mönchengladbach,Eintracht Frankfurt,0-4,https://www.besoccer.com/match/borussia-monchengla/eintracht-frankfurt/19945148,1994,1,bundesliga,18,34,2,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,79.0,83.0
Hamburger SV,Nürnberg,5-2,https://www.besoccer.com/match/hamburger-sv/fc-nurnberg/19945149,1994,1,bundesliga,18,34,0,5,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,79.0,76.0
B. Dortmund,Karlsruher SC,2-1,https://www.besoccer.com/match/borussia-dortmund/karlsruher-sc/19945150,1994,1,bundesliga,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,84.0,79.0
Köln,Kaiserslautern,0-2,https://www.besoccer.com/match/1-fc-koln/kaiserslautern/19945151,1994,1,bundesliga,18,34,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,81.0,83.0
Wattenscheid 09,Schalke 04,3-0,https://www.besoccer.com/match/wattenscheid-09/schalke-04/19945152,1994,1,bundesliga,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,70.0,74.0
Bayern München,SC Freiburg,3-1,https://www.besoccer.com/match/bayern-munchen/sc-freiburg/19945153,1994,1,bundesliga,18,34,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,87.0,63.0
MSV Duisburg,B. Leverkusen,2-2,https://www.besoccer.com/match/msv-duisburg/bayer-leverkusen/19945154,1994,1,bundesliga,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,83.0
1. FC Lokomotive Leipzig,Dynamo Dresden,3-3,https://www.besoccer.com/match/lokomotive-leipzig/sg-dynamo-dresden/19945155,1994,1,bundesliga,18,34,1,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,68.0,72.0
Werder Bremen,Stuttgart,5-1,https://www.besoccer.com/match/werder-bremen/stuttgart/19945156,1994,1,bundesliga,18,34,0,5,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,87.0,83.0
Nürnberg,Köln,1-0,https://www.besoccer.com/match/fc-nurnberg/1-fc-koln/19945157,1994,2,bundesliga,18,34,0,1,0,14,0,0,0,1,2,5,0.0,0,0,0,0,0,18,0,0,0,1,0,2,0.0,0,0,0,0,0,0.0,0.0,76.0,81.0
