Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Chaves,UD Oliveirense,3-0,https://www.besoccer.com/match/chaves/ud-oliveirense/200210016,2002,1,segunda_liga,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,51.0,52.0
Espinho,Portimonense,2-2,https://www.besoccer.com/match/espinho/portimonense/200210008,2002,1,segunda_liga,18,34,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,51.0
Desportivo Aves,Ovarense,2-0,https://www.besoccer.com/match/desportivo-aves/ovarense/200210009,2002,1,segunda_liga,18,34,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,50.0
Académica,Penafiel,3-0,https://www.besoccer.com/match/academica/penafiel/200210010,2002,1,segunda_liga,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,54.0,54.0
Nacional,Naval,3-2,https://www.besoccer.com/match/nacional/naval/200210011,2002,1,segunda_liga,18,34,0,3,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,47.0
Estrela Amadora,Leça FC,0-0,https://www.besoccer.com/match/estrela-amadora/leca/200210012,2002,1,segunda_liga,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,61.0,49.0
Moreirense,FC Felgueiras,0-1,https://www.besoccer.com/match/moreirense-fc/fc-felgueiras/200210013,2002,1,segunda_liga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,53.0
Rio Ave,FC Maia,0-0,https://www.besoccer.com/match/rio-ave/fc-maia/200210014,2002,1,segunda_liga,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,59.0,48.0
Uniao Lamas,Campomaiorense,0-1,https://www.besoccer.com/match/uniao-lamas/campomaiorense/200210015,2002,1,segunda_liga,18,34,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,44.0,60.0
Chaves,UD Oliveirense,3-0,https://www.besoccer.com/match/chaves/ud-oliveirense/200210016,2002,2,segunda_liga,18,34,0,3,0,6,3,1,0,0,3,0,3.0,1,0,0,3,0,15,0,0,0,1,0,3,0.0,0,0,1,0,3,3.0,0.0,51.0,52.0
Espinho,Portimonense,2-2,https://www.besoccer.com/match/espinho/portimonense/200210008,2002,2,segunda_liga,18,34,1,2,2,12,1,0,1,0,2,2,1.0,0,1,0,2,2,7,1,0,1,0,2,2,1.0,0,1,0,2,2,1.0,1.0,49.0,51.0
Desportivo Aves,Ovarense,2-0,https://www.besoccer.com/match/desportivo-aves/ovarense/200210009,2002,2,segunda_liga,18,34,0,2,0,5,3,1,0,0,2,0,3.0,1,0,0,2,0,17,0,0,0,1,0,2,0.0,0,0,1,0,2,3.0,0.0,49.0,50.0
Académica,Penafiel,3-0,https://www.besoccer.com/match/academica/penafiel/200210010,2002,2,segunda_liga,18,34,0,3,0,4,3,1,0,0,3,0,3.0,1,0,0,3,0,13,0,0,0,1,0,3,0.0,0,0,1,0,3,3.0,0.0,54.0,54.0
Nacional,Naval,3-2,https://www.besoccer.com/match/nacional/naval/200210011,2002,2,segunda_liga,18,34,0,3,2,1,3,1,0,0,3,2,3.0,1,0,0,3,2,16,0,0,0,1,2,3,0.0,0,0,1,2,3,3.0,0.0,57.0,47.0
Estrela Amadora,Leça FC,0-0,https://www.besoccer.com/match/estrela-amadora/leca/200210012,2002,2,segunda_liga,18,34,1,0,0,9,1,0,1,0,0,0,1.0,0,1,0,0,0,10,1,0,1,0,0,0,1.0,0,1,0,0,0,1.0,1.0,61.0,49.0
Moreirense,FC Felgueiras,0-1,https://www.besoccer.com/match/moreirense-fc/fc-felgueiras/200210013,2002,2,segunda_liga,18,34,2,0,1,14,0,0,0,1,0,1,0.0,0,0,1,0,1,2,3,1,0,0,1,0,3.0,1,0,0,1,0,0.0,3.0,49.0,53.0
Rio Ave,FC Maia,0-0,https://www.besoccer.com/match/rio-ave/fc-maia/200210014,2002,2,segunda_liga,18,34,1,0,0,8,1,0,1,0,0,0,1.0,0,1,0,0,0,11,1,0,1,0,0,0,1.0,0,1,0,0,0,1.0,1.0,59.0,48.0
Uniao Lamas,Campomaiorense,0-1,https://www.besoccer.com/match/uniao-lamas/campomaiorense/200210015,2002,2,segunda_liga,18,34,2,0,1,18,0,0,0,1,0,1,0.0,0,0,1,0,1,3,3,1,0,0,1,0,3.0,1,0,0,1,0,0.0,3.0,44.0,60.0
Chaves,UD Oliveirense,3-0,https://www.besoccer.com/match/chaves/ud-oliveirense/200210016,2002,3,segunda_liga,18,34,0,3,0,6,6,2,0,0,6,0,5.4,2,0,0,6,0,15,0,0,0,2,0,6,0.0,0,0,2,0,6,5.4,0.0,51.0,52.0
Espinho,Portimonense,2-2,https://www.besoccer.com/match/espinho/portimonense/200210008,2002,3,segunda_liga,18,34,1,2,2,7,2,0,2,0,4,4,1.8,0,2,0,4,4,12,2,0,2,0,4,4,1.8,0,2,0,4,4,1.8,1.8,49.0,51.0
Desportivo Aves,Ovarense,2-0,https://www.besoccer.com/match/desportivo-aves/ovarense/200210009,2002,3,segunda_liga,18,34,0,2,0,5,6,2,0,0,4,0,5.4,2,0,0,4,0,17,0,0,0,2,0,4,0.0,0,0,2,0,4,5.4,0.0,49.0,50.0
Académica,Penafiel,3-0,https://www.besoccer.com/match/academica/penafiel/200210010,2002,3,segunda_liga,18,34,0,3,0,4,6,2,0,0,6,0,5.4,2,0,0,6,0,13,0,0,0,2,0,6,0.0,0,0,2,0,6,5.4,0.0,54.0,54.0
Nacional,Naval,3-2,https://www.besoccer.com/match/nacional/naval/200210011,2002,3,segunda_liga,18,34,0,3,2,1,6,2,0,0,6,4,5.4,2,0,0,6,4,16,0,0,0,2,4,6,0.0,0,0,2,4,6,5.4,0.0,57.0,47.0
Estrela Amadora,Leça FC,0-0,https://www.besoccer.com/match/estrela-amadora/leca/200210012,2002,3,segunda_liga,18,34,1,0,0,10,2,0,2,0,0,0,1.8,0,2,0,0,0,9,2,0,2,0,0,0,1.8,0,2,0,0,0,1.8,1.8,61.0,49.0
Moreirense,FC Felgueiras,0-1,https://www.besoccer.com/match/moreirense-fc/fc-felgueiras/200210013,2002,3,segunda_liga,18,34,2,0,1,14,0,0,0,2,0,2,0.0,0,0,2,0,2,2,6,2,0,0,2,0,5.4,2,0,0,2,0,0.0,5.4,49.0,53.0
Rio Ave,FC Maia,0-0,https://www.besoccer.com/match/rio-ave/fc-maia/200210014,2002,3,segunda_liga,18,34,1,0,0,11,2,0,2,0,0,0,1.8,0,2,0,0,0,8,2,0,2,0,0,0,1.8,0,2,0,0,0,1.8,1.8,59.0,48.0
Uniao Lamas,Campomaiorense,0-1,https://www.besoccer.com/match/uniao-lamas/campomaiorense/200210015,2002,3,segunda_liga,18,34,2,0,1,18,0,0,0,2,0,2,0.0,0,0,2,0,2,3,6,2,0,0,2,0,5.4,2,0,0,2,0,0.0,5.4,44.0,60.0
Chaves,UD Oliveirense,3-0,https://www.besoccer.com/match/chaves/ud-oliveirense/200210016,2002,4,segunda_liga,18,34,0,3,0,6,9,3,0,0,9,0,7.2,3,0,0,9,0,15,0,0,0,3,0,9,0.0,0,0,3,0,9,7.2,0.0,51.0,52.0
Espinho,Portimonense,2-2,https://www.besoccer.com/match/espinho/portimonense/200210008,2002,4,segunda_liga,18,34,1,2,2,12,3,0,3,0,6,6,2.4,0,3,0,6,6,7,3,0,3,0,6,6,2.4,0,3,0,6,6,2.4,2.4,49.0,51.0
Desportivo Aves,Ovarense,2-0,https://www.besoccer.com/match/desportivo-aves/ovarense/200210009,2002,4,segunda_liga,18,34,0,2,0,5,9,3,0,0,6,0,7.2,3,0,0,6,0,17,0,0,0,3,0,6,0.0,0,0,3,0,6,7.2,0.0,49.0,50.0
Académica,Penafiel,3-0,https://www.besoccer.com/match/academica/penafiel/200210010,2002,4,segunda_liga,18,34,0,3,0,4,9,3,0,0,9,0,7.2,3,0,0,9,0,13,0,0,0,3,0,9,0.0,0,0,3,0,9,7.2,0.0,54.0,54.0
Nacional,Naval,3-2,https://www.besoccer.com/match/nacional/naval/200210011,2002,4,segunda_liga,18,34,0,3,2,1,9,3,0,0,9,6,7.2,3,0,0,9,6,16,0,0,0,3,6,9,0.0,0,0,3,6,9,7.2,0.0,57.0,47.0
Estrela Amadora,Leça FC,0-0,https://www.besoccer.com/match/estrela-amadora/leca/200210012,2002,4,segunda_liga,18,34,1,0,0,9,3,0,3,0,0,0,2.4,0,3,0,0,0,10,3,0,3,0,0,0,2.4,0,3,0,0,0,2.4,2.4,61.0,49.0
Moreirense,FC Felgueiras,0-1,https://www.besoccer.com/match/moreirense-fc/fc-felgueiras/200210013,2002,4,segunda_liga,18,34,2,0,1,14,0,0,0,3,0,3,0.0,0,0,3,0,3,2,9,3,0,0,3,0,7.2,3,0,0,3,0,0.0,7.2,49.0,53.0
Rio Ave,FC Maia,0-0,https://www.besoccer.com/match/rio-ave/fc-maia/200210014,2002,4,segunda_liga,18,34,1,0,0,8,3,0,3,0,0,0,2.4,0,3,0,0,0,11,3,0,3,0,0,0,2.4,0,3,0,0,0,2.4,2.4,59.0,48.0
Uniao Lamas,Campomaiorense,0-1,https://www.besoccer.com/match/uniao-lamas/campomaiorense/200210015,2002,4,segunda_liga,18,34,2,0,1,18,0,0,0,3,0,3,0.0,0,0,3,0,3,3,9,3,0,0,3,0,7.2,3,0,0,3,0,0.0,7.2,44.0,60.0
Chaves,UD Oliveirense,3-0,https://www.besoccer.com/match/chaves/ud-oliveirense/200210016,2002,5,segunda_liga,18,34,0,3,0,6,12,4,0,0,12,0,8.4,4,0,0,12,0,15,0,0,0,4,0,12,0.0,0,0,4,0,12,8.4,0.0,51.0,52.0
Espinho,Portimonense,2-2,https://www.besoccer.com/match/espinho/portimonense/200210008,2002,5,segunda_liga,18,34,1,2,2,7,4,0,4,0,8,8,2.8,0,4,0,8,8,12,4,0,4,0,8,8,2.8,0,4,0,8,8,2.8,2.8,49.0,51.0
Desportivo Aves,Ovarense,2-0,https://www.besoccer.com/match/desportivo-aves/ovarense/200210009,2002,5,segunda_liga,18,34,0,2,0,5,12,4,0,0,8,0,8.4,4,0,0,8,0,17,0,0,0,4,0,8,0.0,0,0,4,0,8,8.4,0.0,49.0,50.0
