Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Olhanense,Estoril,3-2,https://www.besoccer.com/match/sc-olhanense/estoril/200937105,2009,1,segunda_liga,16,30,0,3,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,51.0
SC Freamunde,União de Leiria,1-0,https://www.besoccer.com/match/sc-freamunde/uniao-leiria/200937106,2009,1,segunda_liga,16,30,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,46.0,60.0
Beira Mar SC,CD Santa Clara,0-0,https://www.besoccer.com/match/beira-mar/santa-clara/200937107,2009,1,segunda_liga,16,30,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,56.0,61.0
UD Oliveirense,Gil Vicente,1-1,https://www.besoccer.com/match/ud-oliveirense/gil-vicente/200937108,2009,1,segunda_liga,16,30,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,47.0,59.0
Desportivo Aves,SP. Covilhã,2-0,https://www.besoccer.com/match/desportivo-aves/sporting-covilha/200937109,2009,1,segunda_liga,16,30,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,49.0,45.0
Boavista,Vizela,2-1,https://www.besoccer.com/match/boavista/vizela/200937110,2009,1,segunda_liga,16,30,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,64.0,49.0
Feirense,Gondomar,2-0,https://www.besoccer.com/match/feirense/gondomar/200937111,2009,1,segunda_liga,16,30,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,47.0,49.0
Portimonense,Varzim,2-1,https://www.besoccer.com/match/portimonense/varzim/200937112,2009,1,segunda_liga,16,30,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,48.0,51.0
Olhanense,Estoril,3-2,https://www.besoccer.com/match/sc-olhanense/estoril/200937105,2009,2,segunda_liga,16,30,0,3,2,4,3,1,0,0,3,2,3.0,1,0,0,3,2,13,0,0,0,1,2,3,0.0,0,0,1,2,3,3.0,0.0,49.0,51.0
SC Freamunde,União de Leiria,1-0,https://www.besoccer.com/match/sc-freamunde/uniao-leiria/200937106,2009,2,segunda_liga,16,30,0,1,0,2,3,1,0,0,1,0,3.0,1,0,0,1,0,12,0,0,0,1,0,1,0.0,0,0,1,0,1,3.0,0.0,46.0,60.0
Beira Mar SC,CD Santa Clara,0-0,https://www.besoccer.com/match/beira-mar/santa-clara/200937107,2009,2,segunda_liga,16,30,1,0,0,8,1,0,1,0,0,0,1.0,0,1,0,0,0,7,1,0,1,0,0,0,1.0,0,1,0,0,0,1.0,1.0,56.0,61.0
UD Oliveirense,Gil Vicente,1-1,https://www.besoccer.com/match/ud-oliveirense/gil-vicente/200937108,2009,2,segunda_liga,16,30,1,1,1,9,1,0,1,0,1,1,1.0,0,1,0,1,1,10,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,47.0,59.0
Desportivo Aves,SP. Covilhã,2-0,https://www.besoccer.com/match/desportivo-aves/sporting-covilha/200937109,2009,2,segunda_liga,16,30,0,2,0,3,3,1,0,0,2,0,3.0,1,0,0,2,0,11,0,0,0,1,0,2,0.0,0,0,1,0,2,3.0,0.0,49.0,45.0
Boavista,Vizela,2-1,https://www.besoccer.com/match/boavista/vizela/200937110,2009,2,segunda_liga,16,30,0,2,1,1,3,1,0,0,2,1,3.0,1,0,0,2,1,15,0,0,0,1,1,2,0.0,0,0,1,1,2,3.0,0.0,64.0,49.0
Feirense,Gondomar,2-0,https://www.besoccer.com/match/feirense/gondomar/200937111,2009,2,segunda_liga,16,30,0,2,0,6,3,1,0,0,2,0,3.0,1,0,0,2,0,14,0,0,0,1,0,2,0.0,0,0,1,0,2,3.0,0.0,47.0,49.0
Portimonense,Varzim,2-1,https://www.besoccer.com/match/portimonense/varzim/200937112,2009,2,segunda_liga,16,30,0,2,1,5,3,1,0,0,2,1,3.0,1,0,0,2,1,16,0,0,0,1,1,2,0.0,0,0,1,1,2,3.0,0.0,48.0,51.0
Olhanense,Estoril,3-2,https://www.besoccer.com/match/sc-olhanense/estoril/200937105,2009,3,segunda_liga,16,30,0,3,2,4,6,2,0,0,6,4,5.4,2,0,0,6,4,13,0,0,0,2,4,6,0.0,0,0,2,4,6,5.4,0.0,49.0,51.0
SC Freamunde,União de Leiria,1-0,https://www.besoccer.com/match/sc-freamunde/uniao-leiria/200937106,2009,3,segunda_liga,16,30,0,1,0,2,6,2,0,0,2,0,5.4,2,0,0,2,0,12,0,0,0,2,0,2,0.0,0,0,2,0,2,5.4,0.0,46.0,60.0
Beira Mar SC,CD Santa Clara,0-0,https://www.besoccer.com/match/beira-mar/santa-clara/200937107,2009,3,segunda_liga,16,30,1,0,0,8,2,0,2,0,0,0,1.8,0,2,0,0,0,7,2,0,2,0,0,0,1.8,0,2,0,0,0,1.8,1.8,56.0,61.0
UD Oliveirense,Gil Vicente,1-1,https://www.besoccer.com/match/ud-oliveirense/gil-vicente/200937108,2009,3,segunda_liga,16,30,1,1,1,9,2,0,2,0,2,2,1.8,0,2,0,2,2,10,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,47.0,59.0
Desportivo Aves,SP. Covilhã,2-0,https://www.besoccer.com/match/desportivo-aves/sporting-covilha/200937109,2009,3,segunda_liga,16,30,0,2,0,3,6,2,0,0,4,0,5.4,2,0,0,4,0,11,0,0,0,2,0,4,0.0,0,0,2,0,4,5.4,0.0,49.0,45.0
Boavista,Vizela,2-1,https://www.besoccer.com/match/boavista/vizela/200937110,2009,3,segunda_liga,16,30,0,2,1,1,6,2,0,0,4,2,5.4,2,0,0,4,2,15,0,0,0,2,2,4,0.0,0,0,2,2,4,5.4,0.0,64.0,49.0
Feirense,Gondomar,2-0,https://www.besoccer.com/match/feirense/gondomar/200937111,2009,3,segunda_liga,16,30,0,2,0,6,6,2,0,0,4,0,5.4,2,0,0,4,0,14,0,0,0,2,0,4,0.0,0,0,2,0,4,5.4,0.0,47.0,49.0
Portimonense,Varzim,2-1,https://www.besoccer.com/match/portimonense/varzim/200937112,2009,3,segunda_liga,16,30,0,2,1,5,6,2,0,0,4,2,5.4,2,0,0,4,2,16,0,0,0,2,2,4,0.0,0,0,2,2,4,5.4,0.0,48.0,51.0
Olhanense,Estoril,3-2,https://www.besoccer.com/match/sc-olhanense/estoril/200937105,2009,4,segunda_liga,16,30,0,3,2,4,9,3,0,0,9,6,7.2,3,0,0,9,6,13,0,0,0,3,6,9,0.0,0,0,3,6,9,7.2,0.0,49.0,51.0
SC Freamunde,União de Leiria,1-0,https://www.besoccer.com/match/sc-freamunde/uniao-leiria/200937106,2009,4,segunda_liga,16,30,0,1,0,2,9,3,0,0,3,0,7.2,3,0,0,3,0,12,0,0,0,3,0,3,0.0,0,0,3,0,3,7.2,0.0,46.0,60.0
Beira Mar SC,CD Santa Clara,0-0,https://www.besoccer.com/match/beira-mar/santa-clara/200937107,2009,4,segunda_liga,16,30,1,0,0,8,3,0,3,0,0,0,2.4,0,3,0,0,0,7,3,0,3,0,0,0,2.4,0,3,0,0,0,2.4,2.4,56.0,61.0
UD Oliveirense,Gil Vicente,1-1,https://www.besoccer.com/match/ud-oliveirense/gil-vicente/200937108,2009,4,segunda_liga,16,30,1,1,1,9,3,0,3,0,3,3,2.4,0,3,0,3,3,10,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,47.0,59.0
Desportivo Aves,SP. Covilhã,2-0,https://www.besoccer.com/match/desportivo-aves/sporting-covilha/200937109,2009,4,segunda_liga,16,30,0,2,0,3,9,3,0,0,6,0,7.2,3,0,0,6,0,11,0,0,0,3,0,6,0.0,0,0,3,0,6,7.2,0.0,49.0,45.0
Boavista,Vizela,2-1,https://www.besoccer.com/match/boavista/vizela/200937110,2009,4,segunda_liga,16,30,0,2,1,1,9,3,0,0,6,3,7.2,3,0,0,6,3,15,0,0,0,3,3,6,0.0,0,0,3,3,6,7.2,0.0,64.0,49.0
Feirense,Gondomar,2-0,https://www.besoccer.com/match/feirense/gondomar/200937111,2009,4,segunda_liga,16,30,0,2,0,6,9,3,0,0,6,0,7.2,3,0,0,6,0,14,0,0,0,3,0,6,0.0,0,0,3,0,6,7.2,0.0,47.0,49.0
Portimonense,Varzim,2-1,https://www.besoccer.com/match/portimonense/varzim/200937112,2009,4,segunda_liga,16,30,0,2,1,5,9,3,0,0,6,3,7.2,3,0,0,6,3,16,0,0,0,3,3,6,0.0,0,0,3,3,6,7.2,0.0,48.0,51.0
Olhanense,Estoril,3-2,https://www.besoccer.com/match/sc-olhanense/estoril/200937105,2009,5,segunda_liga,16,30,0,3,2,4,12,4,0,0,12,8,8.4,4,0,0,12,8,13,0,0,0,4,8,12,0.0,0,0,4,8,12,8.4,0.0,49.0,51.0
SC Freamunde,União de Leiria,1-0,https://www.besoccer.com/match/sc-freamunde/uniao-leiria/200937106,2009,5,segunda_liga,16,30,0,1,0,2,12,4,0,0,4,0,8.4,4,0,0,4,0,12,0,0,0,4,0,4,0.0,0,0,4,0,4,8.4,0.0,46.0,60.0
Beira Mar SC,CD Santa Clara,0-0,https://www.besoccer.com/match/beira-mar/santa-clara/200937107,2009,5,segunda_liga,16,30,1,0,0,8,4,0,4,0,0,0,2.8,0,4,0,0,0,7,4,0,4,0,0,0,2.8,0,4,0,0,0,2.8,2.8,56.0,61.0
UD Oliveirense,Gil Vicente,1-1,https://www.besoccer.com/match/ud-oliveirense/gil-vicente/200937108,2009,5,segunda_liga,16,30,1,1,1,9,4,0,4,0,4,4,2.8,0,4,0,4,4,10,4,0,4,0,4,4,2.8,0,4,0,4,4,2.8,2.8,47.0,59.0
Desportivo Aves,SP. Covilhã,2-0,https://www.besoccer.com/match/desportivo-aves/sporting-covilha/200937109,2009,5,segunda_liga,16,30,0,2,0,3,12,4,0,0,8,0,8.4,4,0,0,8,0,11,0,0,0,4,0,8,0.0,0,0,4,0,8,8.4,0.0,49.0,45.0
Boavista,Vizela,2-1,https://www.besoccer.com/match/boavista/vizela/200937110,2009,5,segunda_liga,16,30,0,2,1,1,12,4,0,0,8,4,8.4,4,0,0,8,4,15,0,0,0,4,4,8,0.0,0,0,4,4,8,8.4,0.0,64.0,49.0
Feirense,Gondomar,2-0,https://www.besoccer.com/match/feirense/gondomar/200937111,2009,5,segunda_liga,16,30,0,2,0,6,12,4,0,0,8,0,8.4,4,0,0,8,0,14,0,0,0,4,0,8,0.0,0,0,4,0,8,8.4,0.0,47.0,49.0
Portimonense,Varzim,2-1,https://www.besoccer.com/match/portimonense/varzim/200937112,2009,5,segunda_liga,16,30,0,2,1,5,12,4,0,0,8,4,8.4,4,0,0,8,4,16,0,0,0,4,4,8,0.0,0,0,4,4,8,8.4,0.0,48.0,51.0
Olhanense,Estoril,3-2,https://www.besoccer.com/match/sc-olhanense/estoril/200937105,2009,6,segunda_liga,16,30,0,3,2,4,15,5,0,0,15,10,9.0,5,0,0,15,10,13,0,0,0,5,10,15,0.0,0,0,5,10,15,9.0,0.0,49.0,51.0
SC Freamunde,União de Leiria,1-0,https://www.besoccer.com/match/sc-freamunde/uniao-leiria/200937106,2009,6,segunda_liga,16,30,0,1,0,2,15,5,0,0,5,0,9.0,5,0,0,5,0,12,0,0,0,5,0,5,0.0,0,0,5,0,5,9.0,0.0,46.0,60.0
Beira Mar SC,CD Santa Clara,0-0,https://www.besoccer.com/match/beira-mar/santa-clara/200937107,2009,6,segunda_liga,16,30,1,0,0,8,5,0,5,0,0,0,3.0,0,5,0,0,0,7,5,0,5,0,0,0,3.0,0,5,0,0,0,3.0,3.0,56.0,61.0
UD Oliveirense,Gil Vicente,1-1,https://www.besoccer.com/match/ud-oliveirense/gil-vicente/200937108,2009,6,segunda_liga,16,30,1,1,1,9,5,0,5,0,5,5,3.0,0,5,0,5,5,10,5,0,5,0,5,5,3.0,0,5,0,5,5,3.0,3.0,47.0,59.0
Desportivo Aves,SP. Covilhã,2-0,https://www.besoccer.com/match/desportivo-aves/sporting-covilha/200937109,2009,6,segunda_liga,16,30,0,2,0,3,15,5,0,0,10,0,9.0,5,0,0,10,0,11,0,0,0,5,0,10,0.0,0,0,5,0,10,9.0,0.0,49.0,45.0
Boavista,Vizela,2-1,https://www.besoccer.com/match/boavista/vizela/200937110,2009,6,segunda_liga,16,30,0,2,1,1,15,5,0,0,10,5,9.0,5,0,0,10,5,15,0,0,0,5,5,10,0.0,0,0,5,5,10,9.0,0.0,64.0,49.0
Feirense,Gondomar,2-0,https://www.besoccer.com/match/feirense/gondomar/200937111,2009,6,segunda_liga,16,30,0,2,0,6,15,5,0,0,10,0,9.0,5,0,0,10,0,14,0,0,0,5,0,10,0.0,0,0,5,0,10,9.0,0.0,47.0,49.0
Portimonense,Varzim,2-1,https://www.besoccer.com/match/portimonense/varzim/200937112,2009,6,segunda_liga,16,30,0,2,1,5,15,5,0,0,10,5,9.0,5,0,0,10,5,16,0,0,0,5,5,10,0.0,0,0,5,5,10,9.0,0.0,48.0,51.0
Olhanense,Estoril,3-2,https://www.besoccer.com/match/sc-olhanense/estoril/200937105,2009,7,segunda_liga,16,30,0,3,2,4,18,6,0,0,18,12,9.0,6,0,0,18,12,13,0,0,0,6,12,18,0.0,0,0,6,12,18,9.0,0.0,49.0,51.0
SC Freamunde,União de Leiria,1-0,https://www.besoccer.com/match/sc-freamunde/uniao-leiria/200937106,2009,7,segunda_liga,16,30,0,1,0,2,18,6,0,0,6,0,9.0,6,0,0,6,0,12,0,0,0,6,0,6,0.0,0,0,6,0,6,9.0,0.0,46.0,60.0
Beira Mar SC,CD Santa Clara,0-0,https://www.besoccer.com/match/beira-mar/santa-clara/200937107,2009,7,segunda_liga,16,30,1,0,0,8,6,0,6,0,0,0,3.0,0,6,0,0,0,7,6,0,6,0,0,0,3.0,0,6,0,0,0,3.0,3.0,56.0,61.0
UD Oliveirense,Gil Vicente,1-1,https://www.besoccer.com/match/ud-oliveirense/gil-vicente/200937108,2009,7,segunda_liga,16,30,1,1,1,9,6,0,6,0,6,6,3.0,0,6,0,6,6,10,6,0,6,0,6,6,3.0,0,6,0,6,6,3.0,3.0,47.0,59.0
Desportivo Aves,SP. Covilhã,2-0,https://www.besoccer.com/match/desportivo-aves/sporting-covilha/200937109,2009,7,segunda_liga,16,30,0,2,0,3,18,6,0,0,12,0,9.0,6,0,0,12,0,11,0,0,0,6,0,12,0.0,0,0,6,0,12,9.0,0.0,49.0,45.0
Boavista,Vizela,2-1,https://www.besoccer.com/match/boavista/vizela/200937110,2009,7,segunda_liga,16,30,0,2,1,1,18,6,0,0,12,6,9.0,6,0,0,12,6,15,0,0,0,6,6,12,0.0,0,0,6,6,12,9.0,0.0,64.0,49.0
Feirense,Gondomar,2-0,https://www.besoccer.com/match/feirense/gondomar/200937111,2009,7,segunda_liga,16,30,0,2,0,6,18,6,0,0,12,0,9.0,6,0,0,12,0,14,0,0,0,6,0,12,0.0,0,0,6,0,12,9.0,0.0,47.0,49.0
