Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Saarbrücken,Waldhof Mannheim,2-1,https://www.besoccer.com/match/saarbrucken/waldhof-mannheim/19925655,1992,1,2_liga,12,22,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,57.0,62.0
Rot-Weiss Erfurt,Hallescher FC,2-3,https://www.besoccer.com/match/rot-weib-erfurt/hallescher-fc/19925656,1992,1,2_liga,12,22,2,2,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,55.0,55.0
Mainz 05,Chemnitzer,0-0,https://www.besoccer.com/match/mainz-amat/chemnitzer/19925657,1992,1,2_liga,12,22,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,43.0,54.0
SC Freiburg,1860 München,2-1,https://www.besoccer.com/match/sc-freiburg/1860-munchen/19925658,1992,1,2_liga,12,22,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,52.0,57.0
Darmstadt 98,FC 08 Homburg,0-3,https://www.besoccer.com/match/darmstadt-98/homburg/19925659,1992,1,2_liga,12,22,2,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,52.0,58.0
1. FC Lokomotive Leipzig,FC Carl Zeiss Jena,0-1,https://www.besoccer.com/match/lokomotive-leipzig/fc-carl-zeiss-jena/19925660,1992,1,2_liga,12,22,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,63.0,64.0
Chemnitzer,SC Freiburg,2-1,https://www.besoccer.com/match/chemnitzer/sc-freiburg/19925661,1992,2,2_liga,12,22,0,2,1,6,1,0,1,0,0,0,1.0,0,0,0,0,0,5,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,53.0,53.0
FC Carl Zeiss Jena,Saarbrücken,1-1,https://www.besoccer.com/match/fc-carl-zeiss-jena/saarbrucken/19925662,1992,2,2_liga,12,22,1,1,1,2,3,1,0,0,1,0,3.0,0,0,0,0,0,4,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,64.0,58.0
1860 München,1. FC Lokomotive Leipzig,0-0,https://www.besoccer.com/match/1860-munchen/lokomotive-leipzig/19925663,1992,2,2_liga,12,22,1,0,0,9,0,0,0,1,1,2,0.0,0,0,0,0,0,11,0,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,57.0,63.0
Hallescher FC,Mainz 05,2-2,https://www.besoccer.com/match/hallescher-fc/mainz-amat/19925664,1992,2,2_liga,12,22,1,2,2,1,3,1,0,0,3,2,3.0,0,0,0,0,0,7,1,0,1,0,0,0,1.0,0,0,0,0,0,0.0,0.0,56.0,43.0
FC 08 Homburg,Rot-Weiss Erfurt,1-0,https://www.besoccer.com/match/homburg/rot-weib-erfurt/19925665,1992,2,2_liga,12,22,0,1,0,3,3,1,0,0,3,0,3.0,0,0,0,0,0,12,0,0,0,1,2,3,0.0,0,0,0,0,0,0.0,0.0,58.0,56.0
Waldhof Mannheim,Darmstadt 98,3-1,https://www.besoccer.com/match/waldhof-mannheim/darmstadt-98/19925666,1992,2,2_liga,12,22,0,3,1,10,0,0,0,1,1,2,0.0,0,0,0,0,0,8,0,0,0,1,0,3,0.0,0,0,0,0,0,0.0,0.0,62.0,52.0
Rot-Weiss Erfurt,Darmstadt 98,2-2,https://www.besoccer.com/match/rot-weib-erfurt/darmstadt-98/19925667,1992,3,2_liga,12,22,1,2,2,12,0,0,0,2,2,4,0.0,0,0,1,2,3,11,0,0,0,2,1,6,0.0,0,0,1,1,3,0.0,0.0,55.0,52.0
Mainz 05,FC 08 Homburg,0-0,https://www.besoccer.com/match/mainz-amat/homburg/19925668,1992,3,2_liga,12,22,1,0,0,8,2,0,2,0,2,2,1.8,0,1,0,0,0,1,6,2,0,0,4,0,5.4,1,0,0,3,0,1.0,3.0,43.0,58.0
Waldhof Mannheim,FC Carl Zeiss Jena,2-0,https://www.besoccer.com/match/waldhof-mannheim/fc-carl-zeiss-jena/19925669,1992,3,2_liga,12,22,0,2,0,7,3,1,0,1,4,3,3.0,1,0,0,3,1,3,4,1,1,0,2,1,3.4000000000000004,1,0,0,1,0,3.0,3.0,62.0,64.0
SC Freiburg,Hallescher FC,3-1,https://www.besoccer.com/match/sc-freiburg/hallescher-fc/19925670,1992,3,2_liga,12,22,0,3,1,6,3,1,0,1,3,3,2.4000000000000004,1,0,0,2,1,2,4,1,1,0,5,4,3.4000000000000004,1,0,0,3,2,3.0,3.0,53.0,56.0
1. FC Lokomotive Leipzig,Chemnitzer,0-0,https://www.besoccer.com/match/lokomotive-leipzig/chemnitzer/19925671,1992,3,2_liga,12,22,1,0,0,10,1,0,1,1,0,1,1.0,0,0,1,0,1,5,4,1,1,0,2,1,3.8,0,1,0,0,0,0.0,1.0,63.0,53.0
