Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Stuttgarter Kickers,Rot-Weiß Oberhausen,1-0,https://www.besoccer.com/match/stuttgarter-kickers/rot-weib-oberhausen/20018834,2001,1,2_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,56.0,50.0
Hannover 96,Nürnberg,1-1,https://www.besoccer.com/match/hannover-96/fc-nurnberg/20018833,2001,1,2_liga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,52.0,60.0
B. Mönchengladbach,Saarbrücken,0-0,https://www.besoccer.com/match/borussia-monchengla/saarbrucken/20018832,2001,1,2_liga,18,34,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,40.0
Rot Weiss Ahlen,FC St. Pauli,3-6,https://www.besoccer.com/match/rot-weiss-ahlen/st-pauli/20018831,2001,1,2_liga,18,34,2,3,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,40.0,67.0
Greuther Fürth,Chemnitzer,4-1,https://www.besoccer.com/match/greuther-furth/chemnitzer/20018827,2001,1,2_liga,18,34,0,4,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,54.0,46.0
Waldhof Mannheim,Alemannia Aachen,3-0,https://www.besoccer.com/match/waldhof-mannheim/alemannia-aachen/20018828,2001,1,2_liga,18,34,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,46.0,44.0
Reutlingen,Mainz 05,3-2,https://www.besoccer.com/match/reutlingen/mainz-amat/20018829,2001,1,2_liga,18,34,0,3,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,40.0,64.0
Arminia Bielefeld,VfL Osnabrück,3-1,https://www.besoccer.com/match/arminia-bielefeld/vfl-osnabruck/20018830,2001,1,2_liga,18,34,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,64.0,40.0
MSV Duisburg,Ulm,1-2,https://www.besoccer.com/match/msv-duisburg/ulm/20018826,2001,1,2_liga,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,67.0,57.0
Chemnitzer,Hannover 96,0-2,https://www.besoccer.com/match/chemnitzer/hannover-96/20018825,2001,2,2_liga,18,34,2,0,2,17,0,0,0,1,1,4,0.0,0,0,0,0,0,11,1,0,1,0,1,1,1.0,0,0,0,0,0,0.0,0.0,45.0,53.0
