Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Hamburger SV,Holstein Kiel,0-3,https://www.besoccer.com/match/hamburger-sv/holstein-kiel/201928584,2019,1,2_liga,18,34,2,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,65.0,49.0
VfL Bochum,Köln,0-2,https://www.besoccer.com/match/bochum/1-fc-koln/201928585,2019,1,2_liga,18,34,2,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,59.0,66.0
Greuther Fürth,Sandhausen,3-1,https://www.besoccer.com/match/greuther-furth/sv-sandhausen/201928587,2019,1,2_liga,18,34,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,58.0,49.0
Jahn Regensburg,Ingolstadt 04,2-1,https://www.besoccer.com/match/ssv-jahn-regensburg/fc-ingolstadt-04/201928590,2019,1,2_liga,18,34,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,42.0,64.0
Magdeburg,FC St. Pauli,1-2,https://www.besoccer.com/match/magdeburg/st-pauli/201928589,2019,1,2_liga,18,34,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,51.0,57.0
Darmstadt 98,Paderborn,1-0,https://www.besoccer.com/match/darmstadt-98/paderborn/201928586,2019,1,2_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,60.0,50.0
Heidenheim,Arminia Bielefeld,1-1,https://www.besoccer.com/match/heidenheim/arminia-bielefeld/201928588,2019,1,2_liga,18,34,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,52.0,56.0
Union Berlin,Erzgebirge Aue,1-0,https://www.besoccer.com/match/1-fc-union-berlin/fc-erzgebirge-aue/201928592,2019,1,2_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,56.0,51.0
Dynamo Dresden,MSV Duisburg,1-0,https://www.besoccer.com/match/sg-dynamo-dresden/msv-duisburg/201928591,2019,1,2_liga,18,34,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,54.0,51.0
Paderborn,Jahn Regensburg,2-0,https://www.besoccer.com/match/paderborn/ssv-jahn-regensburg/201929046,2019,2,2_liga,18,34,0,2,0,18,0,0,0,1,0,1,0.0,0,0,0,0,0,1,3,1,0,0,2,1,3.0,0,0,0,0,0,0.0,0.0,50.0,42.0
