Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Creteil,Lorient,2-1,https://www.besoccer.com/match/creteil-lusitanos/lorient/20018519,2001,1,ligue_2,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,43.0,54.0
Chateauroux,FC Martigues,1-1,https://www.besoccer.com/match/berrichonne-chateauroux/fc-martigues/20018520,2001,1,ligue_2,20,38,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,51.0,49.0
Caen,Cannes,2-2,https://www.besoccer.com/match/caen/as-cannes/20018521,2001,1,ligue_2,20,38,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,56.0,57.0
Beauvais Oise,Montpellier,1-3,https://www.besoccer.com/match/as-beauvais/montpellier-hsc/20018522,2001,1,ligue_2,20,38,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,48.0,66.0
Ajaccio,Le Mans,1-0,https://www.besoccer.com/match/ajaccio/mans-uc-72/20018523,2001,1,ligue_2,20,38,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,45.0,52.0
ES Wasquehal,Nancy,0-1,https://www.besoccer.com/match/waquehal/nancy/20018524,2001,1,ligue_2,20,38,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,50.0,62.0
Niort,Angers SCO,3-2,https://www.besoccer.com/match/chamois-niortais/angers-sco/20018525,2001,1,ligue_2,20,38,0,3,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,53.0,45.0
Nîmes,Sochaux,3-3,https://www.besoccer.com/match/nimes-olympique/sochaux/20018526,2001,1,ligue_2,20,38,1,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,58.0,56.0
Nice,Le Havre,0-0,https://www.besoccer.com/match/nice/havre-ac/20018527,2001,1,ligue_2,20,38,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,55.0,63.0
Stade Lavallois,FC Gueugnon,2-1,https://www.besoccer.com/match/stade-lavallois/fc-gueugnon/20018528,2001,1,ligue_2,20,38,0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,55.0,58.0
